production_key,production_id,date_key,product_key,unit_of_measure,location_key,machine_key,employee_key,planned_quantity,produced_quantity,defect_quantity,production_hours
385,PRD-000385,20241121,2687,Each,45,809,3767,294,294,4,4.86
386,PRD-000386,20201028,566,Each,30,1764,4203,195,172,6,4.99
387,PRD-000387,20250807,3729,Each,25,1170,747,259,229,10,7.3
388,PRD-000388,20201211,3323,Each,29,856,2949,264,240,31,5.63
389,PRD-000389,20190919,2662,Each,20,378,2825,304,275,12,6.78
390,PRD-000390,20230211,3025,Each,37,64,591,417,402,10,11.33
391,PRD-000391,20191130,2263,Each,65,251,4976,256,240,11,4.18
392,PRD-000392,20200702,2418,Each,95,487,4066,222,206,11,3.59
393,PRD-000393,20230910,3789,Each,28,762,3800,309,264,10,5.11
394,PRD-000394,20250718,391,Each,15,118,1279,140,130,6,2.7
395,PRD-000395,20250907,3509,Each,7,633,4477,417,393,15,6.94
396,PRD-000396,20230727,547,Each,27,661,4234,364,358,26,10.03
397,PRD-000397,20230326,3362,Each,55,1445,4992,312,302,25,7.14
398,PRD-000398,20240603,2548,Each,8,614,2526,270,258,12,7.51
399,PRD-000399,20210516,3500,Each,3,1361,3048,243,243,15,4.76
400,PRD-000400,20230428,2221,Each,57,1193,1828,437,429,18,7.72
401,PRD-000401,20230511,714,Each,12,1727,1630,256,232,1,5.19
402,PRD-000402,20211219,2875,Each,37,995,4909,202,186,8,3.35
403,PRD-000403,20231205,2758,Each,14,414,1361,172,168,11,4.08
404,PRD-000404,20250125,2335,Each,17,867,2034,339,332,6,6.83
405,PRD-000405,20241103,2339,Each,61,777,938,305,271,10,8.0
406,PRD-000406,20191218,591,Each,74,1824,317,162,139,19,2.94
407,PRD-000407,20250402,1395,Each,77,111,4637,352,352,7,8.82
408,PRD-000408,20201118,1626,Each,34,83,4703,287,272,9,5.37
409,PRD-000409,20230224,2283,Each,17,581,2019,268,258,17,5.14
410,PRD-000410,20250622,486,Each,6,1195,607,231,223,26,4.86
411,PRD-000411,20241102,2096,Each,57,1102,2481,442,427,1,8.91
412,PRD-000412,20250416,2400,Each,54,1573,1256,290,289,2,6.49
413,PRD-000413,20190628,1437,Each,58,1041,86,231,228,3,4.94
414,PRD-000414,20200117,4212,Each,25,650,432,147,132,14,3.11
415,PRD-000415,20200417,3122,Each,19,1953,145,148,137,5,4.22
416,PRD-000416,20200517,2286,Each,78,900,1251,229,218,17,4.35
417,PRD-000417,20250103,3570,Each,95,279,151,526,445,20,12.0
418,PRD-000418,20190702,4195,Each,56,1060,522,228,216,20,4.41
419,PRD-000419,20221011,3505,Each,13,1788,3732,349,349,10,5.69
420,PRD-000420,20190601,2639,Each,90,226,1829,385,359,22,6.37
421,PRD-000421,20240705,3092,Each,75,844,2102,189,163,8,3.08
422,PRD-000422,20190913,1258,Each,58,1255,3163,311,267,14,4.94
423,PRD-000423,20211108,1151,Each,17,250,4635,196,171,8,5.44
424,PRD-000424,20240928,4357,Each,25,232,1080,422,420,33,10.31
425,PRD-000425,20250924,4883,Each,67,890,3791,372,365,9,9.52
426,PRD-000426,20190407,1679,Each,24,1482,1141,195,190,3,3.53
427,PRD-000427,20231027,1754,Each,53,1311,2037,236,193,3,5.61
428,PRD-000428,20191218,4169,Each,75,668,3601,149,145,4,2.52
429,PRD-000429,20191206,993,Each,7,97,2653,142,140,4,2.68
430,PRD-000430,20230820,3707,Each,52,426,3115,339,334,21,5.29
431,PRD-000431,20191123,4894,Each,75,394,2557,249,229,13,7.03
432,PRD-000432,20210529,4075,Each,62,1351,1782,138,136,7,3.58
433,PRD-000433,20220315,1397,Each,95,1582,723,122,113,2,2.18
434,PRD-000434,20250528,1156,Each,75,1117,3220,533,509,13,10.92
435,PRD-000435,20250711,799,Each,97,415,824,292,268,26,6.71
436,PRD-000436,20221124,4189,Each,24,403,350,158,139,4,4.09
437,PRD-000437,20241229,1116,Each,99,322,2655,399,344,11,6.83
438,PRD-000438,20201004,3715,Each,27,1530,1670,325,297,7,5.7
439,PRD-000439,20200421,4238,Each,70,1171,11,192,175,15,3.59
440,PRD-000440,20220927,2602,Each,31,862,4508,150,131,5,3.83
441,PRD-000441,20200422,3474,Each,58,1223,1603,305,275,17,6.1
442,PRD-000442,20250225,4806,Each,35,729,687,257,250,9,4.21
443,PRD-000443,20200212,1149,Each,60,765,2416,73,71,2,1.19
444,PRD-000444,20220409,4324,Each,72,638,4153,217,195,16,4.2
445,PRD-000445,20201129,4063,Each,30,1903,3349,99,94,8,1.72
446,PRD-000446,20230520,4676,Each,87,590,1252,153,153,4,2.79
447,PRD-000447,20240521,4033,Each,25,1609,3073,389,364,2,9.3
448,PRD-000448,20200208,207,Each,51,157,768,297,269,23,4.8
449,PRD-000449,20250415,3167,Each,68,1888,2947,130,130,6,3.08
450,PRD-000450,20200719,2822,Each,9,1293,4429,88,75,2,2.08
451,PRD-000451,20250728,2871,Each,89,524,3801,313,266,10,8.82
452,PRD-000452,20220203,2071,Each,95,860,3110,261,261,4,6.94
453,PRD-000453,20211129,3542,Each,94,104,1766,356,329,27,8.96
454,PRD-000454,20200306,300,Each,40,283,4646,297,259,21,7.43
455,PRD-000455,20251103,3033,Each,28,173,2647,331,326,2,5.13
456,PRD-000456,20200623,558,Each,35,642,2514,199,190,7,3.46
457,PRD-000457,20230515,3710,Each,93,1224,1777,192,183,8,3.92
458,PRD-000458,20190818,230,Each,60,951,943,154,151,6,3.8
459,PRD-000459,20250904,4965,Each,25,1194,4851,415,389,22,9.58
460,PRD-000460,20250322,2928,Each,23,1655,4759,172,166,2,3.11
461,PRD-000461,20211014,1724,Each,58,1872,1280,423,377,1,9.82
462,PRD-000462,20200707,3587,Each,89,1994,1154,181,162,12,4.81
463,PRD-000463,20240607,3680,Each,80,359,1129,348,331,16,6.5
464,PRD-000464,20220702,4375,Each,60,951,728,310,307,5,7.07
465,PRD-000465,20200412,1286,Each,65,967,1779,344,323,26,5.93
466,PRD-000466,20190812,388,Each,24,1419,783,248,235,2,4.63
467,PRD-000467,20200224,804,Each,25,224,1633,242,209,7,5.62
468,PRD-000468,20200130,3222,Each,67,1789,3311,249,220,23,6.33
469,PRD-000469,20230901,3966,Each,45,1216,574,474,403,8,10.23
470,PRD-000470,20190629,790,Each,94,301,1352,294,294,4,5.7
471,PRD-000471,20201207,4480,Each,72,1526,451,191,180,9,4.62
472,PRD-000472,20230507,1242,Each,72,1155,3636,441,384,5,8.41
473,PRD-000473,20200314,247,Each,27,661,968,122,106,2,2.49
474,PRD-000474,20231020,687,Each,73,1319,3693,387,348,20,7.67
475,PRD-000475,20250821,3728,Each,1,1261,1037,412,378,47,6.67
476,PRD-000476,20210924,2628,Each,64,1827,3883,126,120,5,3.01
477,PRD-000477,20210823,1372,Each,55,522,3509,274,247,23,5.2
478,PRD-000478,20200614,1604,Each,19,1669,2353,302,302,23,4.84
479,PRD-000479,20250310,2656,Each,13,946,4251,247,225,9,4.24
480,PRD-000480,20250310,2032,Each,59,1857,1026,405,381,7,6.69
481,PRD-000481,20240116,2184,Each,68,1821,2980,202,189,9,3.3
482,PRD-000482,20190111,3612,Each,88,519,4075,258,220,13,5.18
483,PRD-000483,20250518,1839,Each,23,96,1382,416,371,4,10.55
484,PRD-000484,20250708,3599,Each,33,714,1390,500,468,10,9.2
485,PRD-000485,20210421,3906,Each,15,145,247,231,218,12,4.07
486,PRD-000486,20230117,435,Each,4,613,4028,270,270,10,6.45
487,PRD-000487,20210918,4331,Each,8,122,1422,219,213,23,3.59
488,PRD-000488,20250401,3911,Each,66,1163,3659,291,289,10,4.77
489,PRD-000489,20200507,566,Each,49,939,4326,176,165,9,3.55
490,PRD-000490,20190212,2579,Each,82,953,1603,203,203,8,5.38
491,PRD-000491,20190329,3318,Each,53,846,312,277,266,34,7.85
492,PRD-000492,20230312,4353,Each,29,1683,1622,295,295,6,5.78
493,PRD-000493,20210305,4690,Each,82,919,4566,148,129,4,3.77
494,PRD-000494,20190109,2753,Each,22,1512,3242,164,150,10,2.95
495,PRD-000495,20250703,2091,Each,52,1382,4129,186,174,19,3.53
496,PRD-000496,20210410,433,Each,79,1917,369,192,181,2,3.83
497,PRD-000497,20190305,3211,Each,47,1336,4108,205,194,1,3.58
498,PRD-000498,20241019,738,Each,25,650,4810,148,141,21,2.38
499,PRD-000499,20240305,4136,Each,47,1563,3057,222,200,3,3.62
500,PRD-000500,20230616,4965,Each,73,191,3209,308,279,7,7.71
501,PRD-000501,20190621,208,Each,81,1578,323,173,167,14,3.32
502,PRD-000502,20240504,1153,Each,55,1970,4885,301,296,44,7.77
503,PRD-000503,20210902,2229,Each,56,821,1751,232,198,10,4.62
504,PRD-000504,20250920,3281,Each,22,1030,2491,397,382,13,6.26
505,PRD-000505,20201219,1533,Each,66,869,3871,156,144,2,3.69
506,PRD-000506,20201212,2031,Each,7,1205,2801,136,127,0,3.17
507,PRD-000507,20200413,3162,Each,68,1131,2384,158,145,1,4.08
508,PRD-000508,20191111,1710,Each,81,1627,607,220,206,10,3.75
509,PRD-000509,20241201,590,Each,17,1271,2010,403,375,8,6.37
510,PRD-000510,20210403,904,Each,7,531,859,318,300,10,8.47
511,PRD-000511,20221008,3635,Each,57,1000,3548,179,172,8,2.93
512,PRD-000512,20241207,1619,Each,76,504,792,200,200,14,3.5
513,PRD-000513,20211021,999,Each,4,82,2148,178,169,14,3.58
514,PRD-000514,20230826,2419,Each,11,566,2134,172,162,10,2.7
515,PRD-000515,20190904,184,Each,86,277,2632,185,166,4,4.7
516,PRD-000516,20221026,4263,Each,44,964,2976,330,330,7,8.77
517,PRD-000517,20210204,4338,Each,48,1191,2090,123,119,7,2.57
518,PRD-000518,20200116,1444,Each,98,1536,4449,275,260,19,4.49
519,PRD-000519,20221113,113,Each,82,355,4772,468,428,24,9.0
520,PRD-000520,20220818,2253,Each,17,1449,1622,274,249,6,5.36
521,PRD-000521,20240205,3033,Each,45,412,507,223,189,10,4.51
522,PRD-000522,20230914,4758,Each,66,966,3898,279,278,7,5.15
523,PRD-000523,20190424,317,Each,52,600,4309,214,206,9,5.2
524,PRD-000524,20201129,2422,Each,13,1805,55,268,249,4,5.91
525,PRD-000525,20210403,1481,Each,70,1211,3513,353,353,8,6.58
526,PRD-000526,20211001,2689,Each,61,27,86,121,108,11,2.03
527,PRD-000527,20231107,381,Each,83,1753,919,431,395,23,7.81
528,PRD-000528,20200201,4189,Each,81,1067,2008,158,138,11,2.84
529,PRD-000529,20210915,3153,Each,41,612,4361,185,185,9,3.32
530,PRD-000530,20230417,2788,Each,83,607,2503,363,308,22,7.64
531,PRD-000531,20190117,3565,Each,27,1647,2375,177,169,6,3.72
532,PRD-000532,20200409,254,Each,52,424,4077,204,202,14,3.72
533,PRD-000533,20220619,336,Each,67,1263,2116,378,375,56,10.38
534,PRD-000534,20200217,4867,Each,12,857,3005,349,341,10,7.86
535,PRD-000535,20201001,1805,Each,94,132,2933,375,348,16,6.25
536,PRD-000536,20210113,4920,Each,1,1810,3118,240,223,15,5.43
537,PRD-000537,20200516,3354,Each,24,1419,2813,186,169,5,4.42
538,PRD-000538,20251120,2949,Each,77,760,891,307,294,23,6.27
539,PRD-000539,20190305,4880,Each,47,960,1346,283,280,4,4.74
540,PRD-000540,20200624,4636,Each,79,1120,4039,243,217,13,5.18
541,PRD-000541,20231202,2258,Each,68,1073,622,329,315,10,6.75
542,PRD-000542,20230718,3189,Each,10,1905,215,326,301,12,6.74
543,PRD-000543,20250930,1145,Each,17,72,3658,253,223,7,4.59
544,PRD-000544,20200816,3017,Each,52,600,660,185,161,2,4.87
545,PRD-000545,20250516,2028,Each,93,1420,4534,239,204,18,5.54
546,PRD-000546,20210517,2289,Each,29,1683,2163,289,289,7,5.69
547,PRD-000547,20240925,1614,Each,46,1262,430,496,444,22,9.9
548,PRD-000548,20221020,4445,Each,63,1209,2310,208,194,12,3.97
549,PRD-000549,20230315,1972,Each,98,249,1350,180,177,5,4.08
550,PRD-000550,20220513,1813,Each,12,512,272,88,83,2,1.37
551,PRD-000551,20251022,1826,Each,71,179,2671,383,347,8,8.76
552,PRD-000552,20220123,10,Each,3,1122,4390,349,329,23,6.11
553,PRD-000553,20241112,652,Each,69,215,4954,261,246,10,7.35
554,PRD-000554,20220829,1788,Each,36,1558,574,238,235,12,4.05
555,PRD-000555,20250413,3756,Each,86,1592,52,271,239,9,6.9
556,PRD-000556,20241001,3310,Each,30,1952,4575,196,181,21,3.78
557,PRD-000557,20230903,353,Each,52,1576,2486,354,316,2,9.2
558,PRD-000558,20190830,310,Each,27,1156,4235,318,318,32,8.43
559,PRD-000559,20211010,2383,Each,63,1641,3512,286,272,33,7.31
560,PRD-000560,20250409,1253,Each,21,158,60,471,471,7,7.44
561,PRD-000561,20190625,483,Each,18,410,801,198,184,6,4.12
562,PRD-000562,20251212,894,Each,48,812,2635,442,375,32,7.03
563,PRD-000563,20220120,48,Each,57,1613,4725,305,279,21,8.41
564,PRD-000564,20240516,3385,Each,12,1668,4729,381,381,14,7.6
565,PRD-000565,20231118,477,Each,95,889,4273,324,298,37,6.16
566,PRD-000566,20240129,4859,Each,57,188,3191,254,228,14,3.96
567,PRD-000567,20251205,4527,Each,42,1589,2889,320,305,16,6.52
568,PRD-000568,20220701,3403,Each,91,1486,4737,229,207,4,4.08
569,PRD-000569,20220523,4431,Each,66,1135,2039,285,281,8,6.19
570,PRD-000570,20190704,2952,Each,51,715,3496,267,267,2,4.48
571,PRD-000571,20231015,25,Each,88,393,1294,363,343,2,7.35
572,PRD-000572,20240925,1617,Each,69,976,2426,227,221,15,4.38
573,PRD-000573,20190727,1344,Each,54,1288,1143,264,254,8,4.37
574,PRD-000574,20190323,2295,Each,14,414,1652,189,173,9,3.5
575,PRD-000575,20210328,3426,Each,99,1940,4294,234,215,2,5.38
576,PRD-000576,20190107,3957,Each,20,452,2395,225,208,5,6.14
577,PRD-000577,20220731,2410,Each,71,1013,2189,152,152,7,2.67
578,PRD-000578,20200119,4747,Each,32,276,2388,155,155,4,2.46
579,PRD-000579,20240715,4354,Each,10,699,2162,324,296,34,7.11
580,PRD-000580,20250318,1287,Each,37,1344,4028,407,348,29,6.94
581,PRD-000581,20250226,957,Each,51,1562,2732,411,385,1,6.91
582,PRD-000582,20251111,166,Each,29,696,3199,507,492,20,10.24
583,PRD-000583,20191029,2324,Each,95,487,2209,279,273,10,4.52
584,PRD-000584,20241201,3014,Each,67,56,4204,306,304,19,7.67
585,PRD-000585,20210424,4589,Each,95,1489,2394,311,294,3,5.49
586,PRD-000586,20240726,1392,Each,26,918,4828,343,340,24,6.23
587,PRD-000587,20231005,3505,Each,21,576,3431,283,257,6,4.37
588,PRD-000588,20230824,4498,Each,2,294,620,363,313,26,6.03
589,PRD-000589,20200107,4933,Each,97,1617,1817,202,186,5,3.86
590,PRD-000590,20210322,1168,Each,62,1385,1451,236,215,19,4.93
591,PRD-000591,20200422,4424,Each,50,663,1906,193,181,2,4.07
592,PRD-000592,20211219,4988,Each,26,775,4860,243,242,1,5.93
593,PRD-000593,20230302,4273,Each,5,1281,3567,231,216,13,4.67
594,PRD-000594,20230816,4903,Each,58,2,2304,108,107,7,2.18
595,PRD-000595,20201219,1659,Each,91,469,3367,149,142,14,2.62
596,PRD-000596,20230428,2254,Each,95,1981,2682,83,74,11,1.91
597,PRD-000597,20250716,153,Each,100,1322,4912,222,208,16,4.17
598,PRD-000598,20210613,3254,Each,50,1029,525,216,195,19,4.08
599,PRD-000599,20200614,77,Each,87,1628,4077,202,181,8,3.65
600,PRD-000600,20230115,1475,Each,16,1608,1446,105,96,1,2.59
601,PRD-000601,20191215,4727,Each,96,382,3837,242,212,22,3.79
602,PRD-000602,20210427,2519,Each,21,133,4492,197,174,16,3.84
603,PRD-000603,20220826,4200,Each,25,1460,1902,193,181,10,5.21
604,PRD-000604,20211016,822,Each,38,1680,3292,281,281,7,4.4
605,PRD-000605,20240310,2036,Each,59,1780,3815,194,184,16,3.72
606,PRD-000606,20200617,4418,Each,45,1462,2098,201,199,199,3.61
607,PRD-000607,20220917,779,Each,32,680,13,349,335,18,9.5
608,PRD-000608,20230908,2454,Each,53,175,2817,347,292,11,7.94
609,PRD-000609,20200709,1654,Each,37,1795,1704,160,155,5,3.71
610,PRD-000610,20220812,1400,Each,89,1533,4403,364,344,13,7.17
611,PRD-000611,20200219,2476,Each,67,719,3905,158,133,2,4.35
612,PRD-000612,20230104,4869,Each,95,1582,1859,392,355,24,8.13
613,PRD-000613,20201125,557,Each,53,175,754,307,291,3,4.88
614,PRD-000614,20250105,2134,Each,92,308,952,304,295,12,4.81
615,PRD-000615,20191104,32,Each,99,1940,1781,162,151,12,3.94
616,PRD-000616,20220211,906,Each,55,1474,3664,379,349,19,7.05
617,PRD-000617,20211015,3267,Each,5,1901,441,271,246,23,5.59
618,PRD-000618,20240516,4509,Each,54,1962,4373,376,343,11,8.82
619,PRD-000619,20230801,2450,Each,70,1538,2031,519,464,15,10.21
620,PRD-000620,20251029,3846,Each,86,677,176,398,388,9,10.88
621,PRD-000621,20200819,2272,Each,19,589,4778,216,195,8,6.0
622,PRD-000622,20211216,1206,Each,56,580,1913,305,284,19,5.67
623,PRD-000623,20200702,510,Each,24,1419,4447,168,156,5,4.7
624,PRD-000624,20190105,1898,Each,89,524,1049,186,174,9,2.87
625,PRD-000625,20200205,2762,Each,81,1992,4247,214,208,2,5.74
626,PRD-000626,20230909,662,Each,89,1963,4874,316,302,1,4.92
627,PRD-000627,20201128,4314,Each,59,853,1126,114,107,4,1.92
628,PRD-000628,20250423,2684,Each,24,1482,2025,439,411,9,10.68
629,PRD-000629,20210905,3165,Each,58,234,4344,200,188,11,3.81
630,PRD-000630,20190821,2041,Each,28,773,4096,175,164,3,3.28
631,PRD-000631,20200831,3218,Each,70,1171,1195,237,209,10,3.79
632,PRD-000632,20190217,1567,Each,87,1354,3575,183,176,11,3.0
633,PRD-000633,20210611,4778,Each,24,1237,2167,236,234,11,5.51
634,PRD-000634,20241128,955,Each,41,722,1875,329,317,4,6.49
635,PRD-000635,20250730,3281,Each,48,625,446,260,260,15,4.08
636,PRD-000636,20200328,1696,Each,68,1324,710,173,168,25,4.59
637,PRD-000637,20250901,4549,Each,73,1289,858,356,333,10,5.82
638,PRD-000638,20201220,3923,Each,95,889,1439,289,254,6,4.46
639,PRD-000639,20210104,4344,Each,80,1848,3965,329,317,7,6.4
640,PRD-000640,20211101,253,Each,34,1828,4672,321,304,13,6.37
641,PRD-000641,20221030,2734,Each,82,1945,1097,158,127,3,3.19
642,PRD-000642,20240728,4126,Each,68,1491,4340,359,359,11,7.35
643,PRD-000643,20190416,1845,Each,79,1967,2345,196,180,8,4.17
644,PRD-000644,20221026,1440,Each,59,1138,1192,285,256,21,6.42
645,PRD-000645,20240714,3157,Each,93,1928,3952,334,309,25,7.34
646,PRD-000646,20230217,678,Each,53,175,3515,356,337,16,9.44
647,PRD-000647,20211216,2770,Each,1,1598,1624,245,245,5,4.33
648,PRD-000648,20220104,586,Each,59,646,3161,235,214,8,5.18
649,PRD-000649,20230901,728,Each,72,1818,190,211,198,9,5.66
650,PRD-000650,20210618,4285,Each,54,1418,531,194,188,9,4.22
651,PRD-000651,20240112,3973,Each,34,1761,1596,265,225,7,5.65
652,PRD-000652,20231021,1567,Each,6,332,1506,456,409,26,7.19
653,PRD-000653,20190621,3472,Each,7,751,2048,369,341,26,9.87
654,PRD-000654,20200906,699,Each,49,1819,3470,177,177,16,3.38
655,PRD-000655,20210705,4287,Each,97,1798,2441,210,203,14,4.5
656,PRD-000656,20210609,298,Each,72,290,4718,349,334,2,9.4
657,PRD-000657,20250520,2475,Each,26,490,3508,345,317,12,7.91
658,PRD-000658,20240213,754,Each,52,1510,2458,261,252,9,5.98
659,PRD-000659,20210722,2943,Each,21,831,2149,197,192,5,5.03
660,PRD-000660,20200805,2283,Each,57,1102,3750,275,246,21,6.45
661,PRD-000661,20200830,3899,Each,54,1962,4629,327,279,8,6.26
662,PRD-000662,20221208,1067,Each,2,294,4091,270,268,1,7.45
663,PRD-000663,20241205,2106,Each,81,1992,3115,232,212,14,5.05
664,PRD-000664,20210601,2345,Each,4,1897,2111,280,259,14,4.45
665,PRD-000665,20240618,4386,Each,4,1946,4136,315,287,18,6.71
666,PRD-000666,20250411,1897,Each,40,1346,475,416,390,8,10.4
667,PRD-000667,20250316,4757,Each,20,1251,2995,466,410,20,12.0
668,PRD-000668,20210911,4860,Each,53,1443,1754,210,198,17,4.72
669,PRD-000669,20250423,4214,Each,60,1865,2316,294,288,16,6.55
670,PRD-000670,20211121,387,Each,49,615,1482,222,212,13,4.12
671,PRD-000671,20190218,3847,Each,94,1633,3230,130,119,11,2.97
672,PRD-000672,20231215,4173,Each,33,1268,2066,471,432,9,7.84
673,PRD-000673,20250630,2530,Each,76,117,3183,368,327,15,6.32
674,PRD-000674,20220510,4109,Each,48,979,3931,326,287,3,5.36
675,PRD-000675,20201127,101,Each,68,425,215,156,145,19,2.67
676,PRD-000676,20211013,3360,Each,10,535,3960,361,355,2,9.34
677,PRD-000677,20230902,3942,Each,13,1159,3425,418,404,1,7.01
678,PRD-000678,20220814,4610,Each,35,642,1816,137,131,6,2.7
679,PRD-000679,20240504,4889,Each,98,1097,1180,292,283,1,6.89
680,PRD-000680,20200303,3192,Each,63,376,243,185,183,7,5.2
681,PRD-000681,20191031,1283,Each,44,364,4852,264,241,7,4.17
682,PRD-000682,20220908,2288,Each,56,1060,883,494,478,10,10.91
683,PRD-000683,20230518,2330,Each,40,1601,2936,488,488,13,7.73
684,PRD-000684,20240126,1069,Each,70,875,3664,258,258,15,7.14
685,PRD-000685,20200527,1995,Each,14,790,2863,270,268,11,5.36
686,PRD-000686,20230922,1529,Each,90,1515,592,284,256,14,4.69
687,PRD-000687,20190506,48,Each,89,1994,1534,291,264,7,8.08
688,PRD-000688,20240717,2238,Each,38,1733,3972,248,215,18,5.68
689,PRD-000689,20230225,2314,Each,59,300,686,318,312,24,6.73
690,PRD-000690,20240322,4896,Each,14,1568,3716,320,309,7,5.96
691,PRD-000691,20220412,920,Each,68,1222,4844,202,197,6,3.73
692,PRD-000692,20250115,3836,Each,70,184,1195,287,287,29,5.2
693,PRD-000693,20250318,4469,Each,88,160,1134,180,168,5,2.93
694,PRD-000694,20220117,2435,Each,37,1795,1074,294,262,10,5.93
695,PRD-000695,20200218,1360,Each,73,54,4566,315,280,12,5.2
696,PRD-000696,20231104,168,Each,81,404,1403,332,316,3,6.13
697,PRD-000697,20190802,4178,Each,27,544,4514,362,343,12,8.28
698,PRD-000698,20200417,3064,Each,82,759,4254,116,111,7,1.83
699,PRD-000699,20190216,641,Each,3,916,4840,179,171,1,3.32
700,PRD-000700,20211211,746,Each,85,972,3642,228,218,13,4.77
701,PRD-000701,20190729,2532,Each,25,788,2074,246,217,6,6.29
702,PRD-000702,20220510,3521,Each,12,1866,4492,238,230,18,4.1
703,PRD-000703,20250813,4099,Each,96,1409,2764,333,314,14,6.03
704,PRD-000704,20211208,713,Each,57,231,659,151,144,11,3.85
705,PRD-000705,20231019,880,Each,2,1695,3166,350,341,25,6.57
706,PRD-000706,20230113,4603,Each,67,1263,2474,305,305,12,7.45
707,PRD-000707,20231114,4694,Each,26,490,4459,280,251,13,6.58
708,PRD-000708,20200201,2106,Each,38,750,273,50,49,1,1.0
709,PRD-000709,20250126,2503,Each,90,198,3282,365,352,5,9.02
710,PRD-000710,20250913,4252,Each,59,1857,2782,347,340,11,6.12
711,PRD-000711,20240329,3999,Each,12,1725,4025,309,290,8,7.02
712,PRD-000712,20200629,1550,Each,22,432,516,167,134,2,2.7
713,PRD-000713,20200419,273,Each,21,484,1316,63,63,8,1.01
714,PRD-000714,20251120,653,Each,89,1963,2605,354,347,7,8.34
715,PRD-000715,20190114,300,Each,66,1143,1549,253,238,5,3.94
716,PRD-000716,20190613,2326,Each,80,871,612,187,177,2,3.27
717,PRD-000717,20190916,3239,Each,43,1031,3000,150,134,10,2.68
718,PRD-000718,20190815,212,Each,67,1377,934,185,162,8,3.19
719,PRD-000719,20231213,3017,Each,55,1032,2414,270,239,13,7.37
720,PRD-000720,20250906,1056,Each,5,1281,882,412,399,19,8.27
721,PRD-000721,20210919,1924,Each,18,792,4022,326,297,28,5.48
722,PRD-000722,20190206,3546,Each,65,204,865,142,131,5,3.93
723,PRD-000723,20190725,4004,Each,44,1973,4573,290,285,10,5.95
724,PRD-000724,20250405,4147,Each,58,1298,425,361,337,8,5.78
725,PRD-000725,20230401,2572,Each,91,1678,589,468,451,7,9.1
726,PRD-000726,20200905,731,Each,49,112,982,401,368,18,7.11
727,PRD-000727,20220315,3270,Each,60,102,907,284,284,7,4.64
728,PRD-000728,20241229,84,Each,77,1477,1743,202,200,8,4.84
729,PRD-000729,20190312,2068,Each,18,1103,14,154,143,5,3.58
730,PRD-000730,20241108,3943,Each,29,1299,4549,371,351,16,9.33
731,PRD-000731,20210107,1280,Each,84,1640,1379,282,261,9,5.1
732,PRD-000732,20230908,2123,Each,11,402,1502,264,254,11,5.51
733,PRD-000733,20220801,2043,Each,11,1461,3666,345,323,22,7.75
