financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
428,FIN-000428,20250914,841,75,Revenue,Sales Revenue,4945.65
429,FIN-000429,20250225,687,62,Revenue,Sales Revenue,9673.2
430,FIN-000430,20210427,906,86,Cost,Materials,2266.73
431,FIN-000431,20251112,468,92,Revenue,Sales Revenue,3850.41
432,FIN-000432,20241125,977,66,Revenue,Sales Revenue,14135.85
433,FIN-000433,20240410,141,56,Cost,Materials,2431.62
434,FIN-000434,20231012,766,2,Expense,Utilities,1155.15
435,FIN-000435,20191210,174,44,Revenue,Sales Revenue,7310.78
436,FIN-000436,20230525,602,60,Expense,Operating Expense,3610.28
437,FIN-000437,20251216,417,67,Revenue,Sales Revenue,2448.24
438,FIN-000438,20251027,676,50,Expense,Utilities,425.61
439,FIN-000439,20220709,126,35,Revenue,Sales Revenue,1221.4
440,FIN-000440,20190517,511,64,Revenue,Sales Revenue,2686.22
441,FIN-000441,20240823,500,58,Expense,Operating Expense,5106.66
442,FIN-000442,20250210,11,46,Expense,Payroll,1049.83
443,FIN-000443,20240409,726,62,Revenue,Sales Revenue,5278.03
444,FIN-000444,20240623,477,36,Expense,Operating Expense,3546.49
445,FIN-000445,20240315,372,67,Revenue,Sales Revenue,3169.86
446,FIN-000446,20190401,251,71,Revenue,Sales Revenue,1777.07
447,FIN-000447,20220528,438,17,Expense,Payroll,7137.13
448,FIN-000448,20250318,779,74,Expense,Operating Expense,4157.66
449,FIN-000449,20191002,640,12,Expense,Utilities,737.31
450,FIN-000450,20240318,590,30,Expense,Payroll,4289.15
451,FIN-000451,20250824,666,52,Expense,Utilities,2117.3
452,FIN-000452,20251012,278,89,Cost,Maintenance,7042.12
453,FIN-000453,20191116,171,76,Cost,Maintenance,2162.75
454,FIN-000454,20200714,546,31,Revenue,Sales Revenue,3902.61
455,FIN-000455,20230702,594,21,Revenue,Sales Revenue,7024.2
456,FIN-000456,20220518,401,50,Revenue,Sales Revenue,2594.53
457,FIN-000457,20220513,380,29,Revenue,Sales Revenue,7476.22
458,FIN-000458,20210815,933,33,Revenue,Sales Revenue,994.94
459,FIN-000459,20251018,26,22,Expense,Utilities,2326.64
460,FIN-000460,20240521,299,56,Expense,Payroll,2053.37
461,FIN-000461,20230110,989,10,Cost,Maintenance,1487.69
462,FIN-000462,20200217,410,17,Cost,Maintenance,7421.12
463,FIN-000463,20200702,40,99,Revenue,Sales Revenue,4854.05
464,FIN-000464,20240704,370,41,Revenue,Sales Revenue,3367.78
465,FIN-000465,20231229,558,27,Expense,Operating Expense,1614.88
466,FIN-000466,20190703,757,21,Expense,Utilities,2022.94
467,FIN-000467,20230614,464,72,Revenue,Sales Revenue,13345.61
468,FIN-000468,20220309,6,17,Expense,Payroll,1381.69
469,FIN-000469,20250713,66,13,Expense,Payroll,469.73
470,FIN-000470,20250424,346,90,Expense,Operating Expense,3573.8
471,FIN-000471,20211227,530,87,Expense,Payroll,20885.1
472,FIN-000472,20191113,591,66,Expense,Payroll,3582.87
473,FIN-000473,20251221,498,22,Expense,Utilities,1690.59
474,FIN-000474,20240108,223,32,Expense,Operating Expense,5921.46
475,FIN-000475,20200618,908,69,Cost,Materials,2061.29
476,FIN-000476,20250602,879,65,Cost,Maintenance,4659.76
477,FIN-000477,20210503,115,6,Revenue,Sales Revenue,4026.71
478,FIN-000478,20251102,284,86,Expense,Payroll,1385.24
479,FIN-000479,20200310,714,74,Revenue,Sales Revenue,1588.05
480,FIN-000480,20210206,159,60,Cost,Maintenance,3249.93
481,FIN-000481,20190312,81,100,Expense,Payroll,1827.39
482,FIN-000482,20240109,260,32,Cost,Maintenance,3048.49
483,FIN-000483,20210415,721,87,Expense,Operating Expense,1281.69
484,FIN-000484,20231217,619,94,Expense,Payroll,3196.06
485,FIN-000485,20200708,270,79,Cost,Maintenance,870.29
486,FIN-000486,20250429,54,95,Revenue,Sales Revenue,4830.17
487,FIN-000487,20210429,238,82,Cost,Maintenance,6516.19
488,FIN-000488,20210101,894,49,Cost,Maintenance,1803.48
489,FIN-000489,20211213,991,44,Cost,Maintenance,2204.12
490,FIN-000490,20190510,470,20,Cost,Maintenance,2969.04
491,FIN-000491,20230813,434,32,Expense,Utilities,2005.37
492,FIN-000492,20190629,550,29,Expense,Operating Expense,1601.91
493,FIN-000493,20250621,522,61,Expense,Payroll,1757.03
494,FIN-000494,20240718,181,67,Cost,Maintenance,889.74
495,FIN-000495,20240220,251,47,Revenue,Sales Revenue,1348.43
496,FIN-000496,20250907,394,35,Cost,Materials,9235.98
497,FIN-000497,20240108,935,90,Expense,Operating Expense,4053.76
498,FIN-000498,20201211,81,57,Cost,Materials,981.84
499,FIN-000499,20241119,275,73,Expense,Payroll,6423.03
500,FIN-000500,20230520,461,54,Expense,Utilities,648.34
501,FIN-000501,20240604,117,47,Revenue,Sales Revenue,4915.64
502,FIN-000502,20250315,723,81,Revenue,Sales Revenue,3781.33
503,FIN-000503,20241006,731,38,Expense,Payroll,1214.33
504,FIN-000504,20230325,471,29,Expense,Utilities,525.11
505,FIN-000505,20230609,2,72,Revenue,Sales Revenue,3048.83
506,FIN-000506,20200822,581,24,Revenue,Sales Revenue,2696.74
507,FIN-000507,20221228,238,20,Revenue,Sales Revenue,2494.52
508,FIN-000508,20190816,577,100,Revenue,Sales Revenue,5350.52
509,FIN-000509,20240922,752,40,Cost,Materials,2474.16
510,FIN-000510,20220630,276,57,Expense,Utilities,589.58
511,FIN-000511,20240823,883,59,Revenue,Sales Revenue,6071.37
512,FIN-000512,20240819,446,76,Revenue,Sales Revenue,5930.77
513,FIN-000513,20220501,589,6,Revenue,Sales Revenue,7664.54
514,FIN-000514,20240623,290,48,Cost,Materials,589.99
515,FIN-000515,20211101,711,87,Expense,Operating Expense,2684.17
516,FIN-000516,20220602,18,23,Expense,Operating Expense,1605.95
517,FIN-000517,20240109,115,63,Cost,Materials,1621.41
518,FIN-000518,20250216,650,12,Revenue,Sales Revenue,9363.32
519,FIN-000519,20200502,1,48,Revenue,Sales Revenue,3559.36
520,FIN-000520,20201213,462,33,Expense,Payroll,2321.44
521,FIN-000521,20240604,202,7,Revenue,Sales Revenue,2603.94
522,FIN-000522,20211022,423,61,Cost,Materials,4030.6
523,FIN-000523,20240510,718,79,Revenue,Sales Revenue,1365.66
524,FIN-000524,20240310,523,98,Expense,Utilities,2986.02
525,FIN-000525,20250620,462,25,Revenue,Sales Revenue,3194.02
526,FIN-000526,20250120,183,68,Cost,Materials,6508.16
527,FIN-000527,20210514,912,24,Cost,Materials,2111.08
528,FIN-000528,20190828,119,51,Revenue,Sales Revenue,2020.73
529,FIN-000529,20230729,933,99,Expense,Payroll,487.6
530,FIN-000530,20221029,461,58,Expense,Utilities,1683.32
531,FIN-000531,20200523,819,88,Revenue,Sales Revenue,5455.07
532,FIN-000532,20240910,368,64,Expense,Utilities,1461.05
533,FIN-000533,20200301,472,75,Expense,Utilities,511.67
534,FIN-000534,20240419,479,1,Expense,Operating Expense,3333.91
535,FIN-000535,20240522,670,57,Revenue,Sales Revenue,1225.16
536,FIN-000536,20201014,889,72,Revenue,Sales Revenue,2913.47
537,FIN-000537,20230225,417,87,Revenue,Sales Revenue,25311.92
538,FIN-000538,20211116,799,88,Revenue,Sales Revenue,8048.8
539,FIN-000539,20200506,523,84,Cost,Materials,6948.28
540,FIN-000540,20220407,871,55,Expense,Operating Expense,1721.0
541,FIN-000541,20230821,747,43,Expense,Payroll,1487.24
542,FIN-000542,20250517,438,83,Revenue,Sales Revenue,15769.53
543,FIN-000543,20190210,153,6,Expense,Payroll,223.09
544,FIN-000544,20190908,513,56,Expense,Utilities,3133.68
545,FIN-000545,20230312,563,71,Expense,Payroll,2993.08
546,FIN-000546,20220329,237,41,Expense,Utilities,2623.74
547,FIN-000547,20211029,285,44,Revenue,Sales Revenue,3844.3
548,FIN-000548,20191112,332,60,Expense,Payroll,9376.53
549,FIN-000549,20210302,274,69,Revenue,Sales Revenue,8367.48
550,FIN-000550,20210406,591,28,Expense,Operating Expense,8091.9
551,FIN-000551,20230512,240,12,Revenue,Sales Revenue,1989.24
552,FIN-000552,20221009,419,56,Cost,Maintenance,1023.39
553,FIN-000553,20240323,333,2,Cost,Maintenance,2640.74
554,FIN-000554,20190813,914,32,Revenue,Sales Revenue,4591.2
555,FIN-000555,20200918,317,65,Revenue,Sales Revenue,7884.04
556,FIN-000556,20190301,790,85,Expense,Payroll,2769.77
557,FIN-000557,20201220,251,98,Cost,Materials,2999.75
558,FIN-000558,20231019,413,15,Expense,Payroll,3127.18
559,FIN-000559,20210706,981,33,Expense,Operating Expense,815.16
560,FIN-000560,20230322,68,60,Expense,Payroll,1342.43
561,FIN-000561,20240108,758,84,Cost,Materials,2620.32
562,FIN-000562,20240422,502,8,Expense,Operating Expense,1343.85
563,FIN-000563,20191031,66,33,Cost,Maintenance,1094.1
564,FIN-000564,20200323,467,20,Revenue,Sales Revenue,4755.88
565,FIN-000565,20250608,786,20,Revenue,Sales Revenue,3030.34
566,FIN-000566,20250613,547,46,Revenue,Sales Revenue,6516.96
567,FIN-000567,20250207,998,96,Revenue,Sales Revenue,1169.98
568,FIN-000568,20211102,349,3,Revenue,Sales Revenue,5723.9
569,FIN-000569,20250811,386,38,Revenue,Sales Revenue,274899.3
570,FIN-000570,20190623,307,94,Revenue,Sales Revenue,11938.97
571,FIN-000571,20200529,825,15,Revenue,Sales Revenue,5194.76
572,FIN-000572,20230812,331,13,Cost,Maintenance,947.17
573,FIN-000573,20210427,111,84,Revenue,Sales Revenue,3620.58
574,FIN-000574,20240419,434,56,Revenue,Sales Revenue,7352.86
575,FIN-000575,20230320,323,62,Cost,Materials,2260.85
576,FIN-000576,20251011,748,21,Revenue,Sales Revenue,2752.65
577,FIN-000577,20240813,536,94,Cost,Maintenance,1839.86
578,FIN-000578,20220611,986,10,Expense,Utilities,1358.67
579,FIN-000579,20220805,119,81,Expense,Utilities,2292.54
580,FIN-000580,20231014,214,34,Expense,Payroll,2117.33
581,FIN-000581,20250914,652,52,Revenue,Sales Revenue,6967.33
582,FIN-000582,20190905,13,7,Expense,Payroll,987.07
583,FIN-000583,20201027,586,59,Expense,Payroll,2048.25
584,FIN-000584,20241028,615,39,Revenue,Sales Revenue,4927.2
585,FIN-000585,20200216,878,77,Revenue,Sales Revenue,5138.31
586,FIN-000586,20241124,221,65,Revenue,Sales Revenue,4376.14
587,FIN-000587,20221101,624,39,Revenue,Sales Revenue,8213.88
588,FIN-000588,20221012,441,3,Revenue,Sales Revenue,5608.65
589,FIN-000589,20241203,675,92,Revenue,Sales Revenue,5473.74
590,FIN-000590,20230923,169,18,Cost,Materials,1633.27
591,FIN-000591,20211218,870,47,Revenue,Sales Revenue,3585.95
592,FIN-000592,20200716,556,67,Cost,Maintenance,2719.41
593,FIN-000593,20210320,172,7,Expense,Operating Expense,1957.76
594,FIN-000594,20210814,279,37,Expense,Utilities,5089.19
595,FIN-000595,20221126,443,74,Revenue,Sales Revenue,2920.83
596,FIN-000596,20231107,968,95,Expense,Operating Expense,2753.45
597,FIN-000597,20240417,370,58,Cost,Materials,4753.08
598,FIN-000598,20210607,54,71,Cost,Maintenance,8470.15
599,FIN-000599,20190331,565,67,Cost,Maintenance,2845.07
600,FIN-000600,20200106,555,38,Expense,Payroll,3014.15
601,FIN-000601,20200808,356,43,Cost,Maintenance,1193.62
602,FIN-000602,20250514,175,2,Cost,Materials,1646.53
603,FIN-000603,20211122,785,32,Cost,Maintenance,4789.35
604,FIN-000604,20230813,59,84,Cost,Maintenance,424.37
605,FIN-000605,20241025,853,33,Cost,Materials,2651.24
606,FIN-000606,20230906,53,96,Revenue,Sales Revenue,4373.49
607,FIN-000607,20231017,337,87,Revenue,Sales Revenue,11839.93
608,FIN-000608,20240217,144,51,Revenue,Sales Revenue,2042.83
609,FIN-000609,20251108,757,89,Cost,Materials,3588.62
610,FIN-000610,20200512,554,51,Cost,Maintenance,2507.21
611,FIN-000611,20230610,885,22,Expense,Utilities,4488.49
612,FIN-000612,20230908,136,14,Revenue,Sales Revenue,4353.49
613,FIN-000613,20230316,646,75,Cost,Maintenance,2080.71
614,FIN-000614,20210803,777,58,Cost,Maintenance,3694.51
615,FIN-000615,20220408,949,15,Revenue,Sales Revenue,9142.36
616,FIN-000616,20230816,499,61,Expense,Operating Expense,1905.41
617,FIN-000617,20210807,782,78,Cost,Materials,1964.89
618,FIN-000618,20221214,281,78,Expense,Payroll,923.65
619,FIN-000619,20190416,114,85,Expense,Utilities,948.43
620,FIN-000620,20190319,212,59,Revenue,Sales Revenue,7636.47
621,FIN-000621,20211030,640,99,Revenue,Sales Revenue,3630.59
622,FIN-000622,20230105,723,26,Revenue,Sales Revenue,1705.08
623,FIN-000623,20200322,649,2,Expense,Operating Expense,3012.93
624,FIN-000624,20230421,429,15,Revenue,Sales Revenue,1400.11
625,FIN-000625,20250825,501,27,Revenue,Sales Revenue,12985.4
626,FIN-000626,20201021,963,83,Revenue,Sales Revenue,7415.44
627,FIN-000627,20191028,212,25,Expense,Utilities,6965.08
628,FIN-000628,20251214,550,91,Revenue,Sales Revenue,7518.85
629,FIN-000629,20240217,76,4,Cost,Maintenance,1584.9
630,FIN-000630,20220213,290,62,Expense,Utilities,842.05
631,FIN-000631,20230930,46,67,Cost,Maintenance,1496.37
632,FIN-000632,20230126,636,47,Cost,Materials,3045.04
633,FIN-000633,20210818,501,37,Expense,Operating Expense,2061.89
634,FIN-000634,20230423,111,84,Cost,Maintenance,1339.24
635,FIN-000635,20241205,483,16,Cost,Materials,853.41
636,FIN-000636,20200514,816,88,Revenue,Sales Revenue,7376.85
637,FIN-000637,20241031,905,93,Expense,Utilities,2301.44
638,FIN-000638,20230919,273,30,Expense,Operating Expense,5351.97
639,FIN-000639,20191023,121,11,Expense,Operating Expense,863.69
640,FIN-000640,20211026,991,4,Revenue,Sales Revenue,3066.33
641,FIN-000641,20250131,644,73,Cost,Maintenance,3975.35
642,FIN-000642,20250607,394,1,Revenue,Sales Revenue,13435.44
643,FIN-000643,20230628,548,37,Revenue,Sales Revenue,36998.84
644,FIN-000644,20250824,105,67,Cost,Materials,2968.33
645,FIN-000645,20210328,311,17,Revenue,Sales Revenue,2394.46
646,FIN-000646,20220310,282,64,Cost,Maintenance,1337.17
647,FIN-000647,20220204,130,99,Expense,Utilities,1800.19
648,FIN-000648,20210827,638,98,Revenue,Sales Revenue,2427.72
649,FIN-000649,20211128,922,70,Revenue,Sales Revenue,1446.23
650,FIN-000650,20200110,480,79,Revenue,Sales Revenue,4785.77
651,FIN-000651,20221212,598,88,Revenue,Sales Revenue,11861.22
652,FIN-000652,20190821,301,72,Revenue,Sales Revenue,1978.93
653,FIN-000653,20220130,504,14,Expense,Operating Expense,1807.97
654,FIN-000654,20251213,576,100,Expense,Operating Expense,2276.28
655,FIN-000655,20231205,196,34,Revenue,Sales Revenue,675.51
656,FIN-000656,20210709,254,39,Cost,Materials,6149.09
657,FIN-000657,20190207,371,92,Expense,Payroll,849.79
658,FIN-000658,20231210,346,28,Expense,Payroll,4586.73
659,FIN-000659,20220521,108,58,Expense,Payroll,904.41
660,FIN-000660,20190323,941,8,Revenue,Sales Revenue,5826.88
661,FIN-000661,20220717,84,63,Cost,Maintenance,1371.8
662,FIN-000662,20250801,101,20,Revenue,Sales Revenue,6810.66
663,FIN-000663,20200723,630,33,Expense,Payroll,4528.72
664,FIN-000664,20201116,85,21,Revenue,Sales Revenue,4945.29
665,FIN-000665,20220628,685,38,Expense,Utilities,492.05
666,FIN-000666,20241026,365,28,Expense,Utilities,6004.48
667,FIN-000667,20250319,437,82,Expense,Operating Expense,1313.48
668,FIN-000668,20200125,214,56,Cost,Maintenance,751.29
669,FIN-000669,20210525,318,38,Expense,Operating Expense,712.85
670,FIN-000670,20250724,631,40,Revenue,Sales Revenue,2691.6
671,FIN-000671,20210121,639,50,Cost,Materials,542.03
672,FIN-000672,20220912,514,6,Revenue,Sales Revenue,11831.3
673,FIN-000673,20250224,161,4,Cost,Materials,13970.0
674,FIN-000674,20190620,389,6,Expense,Payroll,592.76
675,FIN-000675,20191227,221,77,Revenue,Sales Revenue,9072.15
676,FIN-000676,20201222,240,24,Revenue,Sales Revenue,2373.99
677,FIN-000677,20220514,960,97,Revenue,Sales Revenue,3047.94
678,FIN-000678,20201103,647,25,Revenue,Sales Revenue,3268.53
679,FIN-000679,20230328,648,98,Cost,Materials,2552.34
680,FIN-000680,20190323,255,23,Revenue,Sales Revenue,4894.71
681,FIN-000681,20200108,210,12,Revenue,Sales Revenue,898.67
682,FIN-000682,20210117,162,25,Revenue,Sales Revenue,791.15
683,FIN-000683,20210819,164,3,Cost,Materials,1259.37
684,FIN-000684,20220417,809,22,Expense,Payroll,2220.49
685,FIN-000685,20191004,110,30,Cost,Maintenance,3966.42
686,FIN-000686,20211001,763,33,Revenue,Sales Revenue,9870.29
687,FIN-000687,20201202,767,62,Cost,Maintenance,1311.06
688,FIN-000688,20250202,589,94,Expense,Utilities,3185.54
689,FIN-000689,20200322,681,32,Cost,Maintenance,3265.64
690,FIN-000690,20230815,187,22,Cost,Maintenance,2915.78
691,FIN-000691,20191127,405,18,Revenue,Sales Revenue,1515.02
692,FIN-000692,20190224,818,2,Cost,Maintenance,1599.16
693,FIN-000693,20190610,384,24,Expense,Payroll,5027.6
694,FIN-000694,20250827,253,99,Expense,Utilities,2142.95
695,FIN-000695,20191120,247,2,Revenue,Sales Revenue,11609.4
696,FIN-000696,20220922,875,6,Cost,Materials,1182.28
697,FIN-000697,20210304,776,34,Expense,Payroll,4661.85
698,FIN-000698,20230117,106,24,Revenue,Sales Revenue,3838.23
699,FIN-000699,20210319,788,70,Revenue,Sales Revenue,4714.63
700,FIN-000700,20240625,259,11,Expense,Operating Expense,4509.89
701,FIN-000701,20210729,103,85,Cost,Maintenance,1462.62
702,FIN-000702,20211030,215,48,Revenue,Sales Revenue,5506.65
703,FIN-000703,20190902,349,6,Cost,Materials,4555.52
704,FIN-000704,20241212,871,44,Cost,Materials,2549.56
705,FIN-000705,20201103,586,19,Expense,Payroll,734.66
706,FIN-000706,20190824,832,40,Revenue,Sales Revenue,8326.02
707,FIN-000707,20240607,582,41,Revenue,Sales Revenue,4968.77
708,FIN-000708,20190409,111,68,Cost,Maintenance,2162.42
709,FIN-000709,20201021,916,91,Cost,Maintenance,963.83
710,FIN-000710,20251226,71,66,Expense,Utilities,609.65
711,FIN-000711,20200529,30,84,Cost,Materials,806.39
712,FIN-000712,20240524,127,25,Expense,Payroll,1489.73
713,FIN-000713,20190916,964,60,Expense,Payroll,1248.61
714,FIN-000714,20190722,283,64,Expense,Payroll,727.64
715,FIN-000715,20250214,611,78,Revenue,Sales Revenue,2220.7
716,FIN-000716,20230209,499,73,Expense,Utilities,3701.36
717,FIN-000717,20240517,741,1,Expense,Payroll,1385.34
718,FIN-000718,20240508,432,29,Expense,Payroll,1806.42
719,FIN-000719,20210622,248,3,Expense,Operating Expense,2814.01
720,FIN-000720,20190423,278,52,Revenue,Sales Revenue,7238.77
721,FIN-000721,20200617,545,29,Expense,Utilities,5358.59
722,FIN-000722,20211201,526,83,Revenue,Sales Revenue,2207.07
723,FIN-000723,20191028,692,46,Cost,Maintenance,4789.23
724,FIN-000724,20220725,499,7,Revenue,Sales Revenue,11356.73
725,FIN-000725,20230720,446,48,Revenue,Sales Revenue,3308.88
726,FIN-000726,20210314,908,2,Revenue,Sales Revenue,5069.99
727,FIN-000727,20240620,567,24,Cost,Maintenance,29696.21
728,FIN-000728,20191228,480,48,Cost,Maintenance,1943.88
729,FIN-000729,20220205,654,25,Expense,Payroll,700.84
730,FIN-000730,20240202,881,37,Expense,Operating Expense,1110.79
731,FIN-000731,20250629,694,32,Expense,Payroll,4595.92
732,FIN-000732,20250915,854,56,Expense,Payroll,1763.71
733,FIN-000733,20240120,457,2,Revenue,Sales Revenue,4691.45
734,FIN-000734,20250502,850,17,Revenue,Sales Revenue,3896.13
735,FIN-000735,20200627,200,50,Cost,Materials,1248.62
736,FIN-000736,20190720,852,29,Cost,Materials,2564.76
737,FIN-000737,20240209,294,81,Cost,Materials,887.88
738,FIN-000738,20190918,318,68,Expense,Operating Expense,942.36
739,FIN-000739,20240114,536,10,Cost,Maintenance,1633.38
740,FIN-000740,20220611,438,80,Revenue,Sales Revenue,2864.26
741,FIN-000741,20231030,675,41,Expense,Utilities,3499.44
742,FIN-000742,20230320,559,54,Revenue,Sales Revenue,4544.54
743,FIN-000743,20250331,566,31,Expense,Utilities,1067.12
744,FIN-000744,20220830,585,24,Cost,Maintenance,1996.85
745,FIN-000745,20200407,13,24,Expense,Utilities,4937.73
746,FIN-000746,20190605,941,89,Revenue,Sales Revenue,1757.21
747,FIN-000747,20210212,67,1,Cost,Materials,3306.06
748,FIN-000748,20240825,959,66,Expense,Payroll,2449.77
749,FIN-000749,20220823,879,10,Expense,Payroll,2054.23
750,FIN-000750,20201025,187,72,Revenue,Sales Revenue,6885.99
751,FIN-000751,20230630,919,51,Revenue,Sales Revenue,14142.64
752,FIN-000752,20190717,941,100,Revenue,Sales Revenue,7019.11
753,FIN-000753,20210108,50,79,Revenue,Sales Revenue,4228.83
754,FIN-000754,20230109,291,33,Expense,Payroll,1596.73
755,FIN-000755,20210918,902,7,Expense,Utilities,2532.94
756,FIN-000756,20240922,283,97,Expense,Payroll,17550.56
757,FIN-000757,20251012,459,11,Revenue,Sales Revenue,22529.34
758,FIN-000758,20221005,413,87,Revenue,Sales Revenue,6492.14
759,FIN-000759,20190412,857,37,Expense,Operating Expense,1614.99
760,FIN-000760,20220228,870,52,Revenue,Sales Revenue,3252.12
761,FIN-000761,20230129,482,31,Cost,Materials,2328.31
762,FIN-000762,20240422,317,70,Revenue,Sales Revenue,25806.2
763,FIN-000763,20250430,181,98,Expense,Payroll,2462.9
764,FIN-000764,20250313,264,46,Cost,Materials,7683.05
765,FIN-000765,20220814,582,66,Cost,Maintenance,1308.12
766,FIN-000766,20210508,343,86,Expense,Payroll,2443.29
767,FIN-000767,20220325,943,53,Revenue,Sales Revenue,4163.09
768,FIN-000768,20250706,613,76,Revenue,Sales Revenue,15449.84
769,FIN-000769,20230130,512,34,Revenue,Sales Revenue,5356.15
770,FIN-000770,20200709,329,55,Revenue,Sales Revenue,6146.41
771,FIN-000771,20190622,352,10,Expense,Operating Expense,852.53
772,FIN-000772,20250507,349,51,Revenue,Sales Revenue,4100.83
773,FIN-000773,20190717,649,61,Revenue,Sales Revenue,3105.36
