energy_key,energy_id,date_key,location_key,machine_key,energy_source,unit_of_measure,energy_consumption
439,ENG-000439,20220712,14,1013,Natural Gas,kWh,5592.534
440,ENG-000440,20240707,20,1005,Electricity,kWh,8492.235
441,ENG-000441,20220116,93,1409,Natural Gas,kWh,7641.485
442,ENG-000442,20220318,71,544,Natural Gas,kWh,9870.992
443,ENG-000443,20230920,79,1632,Diesel,kWh,7133.572
444,ENG-000444,20250605,69,1714,Diesel,kWh,7690.796
445,ENG-000445,20190411,19,1488,Electricity,kWh,230.115
446,ENG-000446,20231221,1,1108,Natural Gas,kWh,3337.13
447,ENG-000447,20240131,76,1577,Diesel,kWh,8048.234
448,ENG-000448,20240121,26,1701,Electricity,kWh,7296.094
449,ENG-000449,20240718,69,777,Natural Gas,kWh,820.275
450,ENG-000450,20191227,11,1639,Electricity,kWh,5099.001
451,ENG-000451,20190424,20,1456,Electricity,kWh,7137.546
452,ENG-000452,20200610,82,614,Electricity,kWh,2851.509
453,ENG-000453,20241014,57,645,Diesel,kWh,7798.477
454,ENG-000454,20210512,92,1598,Diesel,kWh,7311.302
455,ENG-000455,20241115,28,1318,Natural Gas,kWh,7878.599
456,ENG-000456,20190216,50,1586,Electricity,kWh,5124.151
457,ENG-000457,20230628,11,1691,Diesel,kWh,4962.483
458,ENG-000458,20200107,72,98,Electricity,kWh,1979.937
459,ENG-000459,20211017,71,626,Electricity,kWh,4562.468
460,ENG-000460,20200903,58,172,Natural Gas,kWh,8132.52
461,ENG-000461,20230109,34,1502,Diesel,kWh,7461.906
462,ENG-000462,20231116,78,748,Electricity,kWh,2520.428
463,ENG-000463,20190729,38,1452,Natural Gas,kWh,1060.561
464,ENG-000464,20250609,54,1993,Diesel,kWh,5471.146
465,ENG-000465,20240204,27,1365,Diesel,kWh,5205.924
466,ENG-000466,20191028,39,990,Electricity,kWh,9199.645
467,ENG-000467,20250207,76,875,Diesel,kWh,6719.524
468,ENG-000468,20240310,34,1502,Natural Gas,kWh,9427.314
469,ENG-000469,20210129,80,1186,Electricity,kWh,3498.893
470,ENG-000470,20241015,93,559,Natural Gas,kWh,181.457
471,ENG-000471,20190508,29,815,Natural Gas,kWh,5952.477
472,ENG-000472,20220809,30,150,Diesel,kWh,2651.364
473,ENG-000473,20250509,89,991,Diesel,kWh,445.542
474,ENG-000474,20230416,14,135,Natural Gas,kWh,6343.384
475,ENG-000475,20230405,78,403,Electricity,kWh,7497.514
476,ENG-000476,20201001,9,1853,Diesel,kWh,880.853
477,ENG-000477,20250331,29,654,Diesel,kWh,9432.646
478,ENG-000478,20190526,14,1164,Diesel,kWh,7624.275
479,ENG-000479,20250419,19,919,Natural Gas,kWh,1901.979
480,ENG-000480,20241003,72,1378,Diesel,kWh,1319.005
481,ENG-000481,20241005,37,1459,Diesel,kWh,8184.857
482,ENG-000482,20250827,13,1302,Diesel,kWh,7645.66
483,ENG-000483,20220911,99,1370,Natural Gas,kWh,5519.001
484,ENG-000484,20231026,89,1620,Diesel,kWh,5585.432
485,ENG-000485,20210823,23,1454,Electricity,kWh,7915.756
486,ENG-000486,20230323,41,1475,Electricity,kWh,2632.447
487,ENG-000487,20220606,46,47,Natural Gas,kWh,5866.763
488,ENG-000488,20240305,23,203,Natural Gas,kWh,1939.958
489,ENG-000489,20190317,39,1986,Electricity,kWh,9472.979
490,ENG-000490,20200215,48,479,Natural Gas,kWh,1139.877
491,ENG-000491,20220707,34,464,Diesel,kWh,7981.726
492,ENG-000492,20200705,70,574,Electricity,kWh,8011.054
493,ENG-000493,20231108,4,495,Diesel,kWh,7293.799
494,ENG-000494,20231104,8,1341,Electricity,kWh,4974.355
495,ENG-000495,20190625,13,1618,Diesel,kWh,552.762
496,ENG-000496,20200427,69,1032,Diesel,kWh,6870.649
497,ENG-000497,20230208,79,1632,Natural Gas,kWh,6972.432
498,ENG-000498,20250707,36,1650,Diesel,kWh,4602.823
499,ENG-000499,20250912,89,355,Electricity,kWh,3253.602
500,ENG-000500,20230323,93,786,Electricity,kWh,2335.989
501,ENG-000501,20250607,10,1222,Diesel,kWh,4500.857
502,ENG-000502,20220614,52,1716,Natural Gas,kWh,5573.577
503,ENG-000503,20210226,65,1232,Natural Gas,kWh,2746.159
504,ENG-000504,20220208,59,701,Natural Gas,kWh,1560.95
505,ENG-000505,20190103,25,1006,Electricity,kWh,1403.84
506,ENG-000506,20230614,91,1042,Natural Gas,kWh,6582.989
507,ENG-000507,20250315,44,440,Natural Gas,kWh,5284.171
508,ENG-000508,20251202,59,746,Diesel,kWh,5696.523
509,ENG-000509,20211207,42,1839,Diesel,kWh,2785.218
510,ENG-000510,20211001,17,257,Diesel,kWh,6375.35
511,ENG-000511,20240126,75,1529,Diesel,kWh,4451.285
512,ENG-000512,20190308,47,1357,Diesel,kWh,4744.984
513,ENG-000513,20190531,30,923,Diesel,kWh,2228.311
514,ENG-000514,20250628,35,778,Diesel,kWh,7556.357
515,ENG-000515,20250503,76,1188,Diesel,kWh,1186.643
516,ENG-000516,20240826,53,547,Electricity,kWh,5210.724
517,ENG-000517,20250809,72,386,Electricity,kWh,6635.748
518,ENG-000518,20190909,35,1533,Diesel,kWh,5501.409
519,ENG-000519,20230824,76,875,Natural Gas,kWh,4602.097
520,ENG-000520,20210520,77,2000,Electricity,kWh,3370.958
521,ENG-000521,20201201,88,1265,Natural Gas,kWh,158.812
522,ENG-000522,20220609,56,736,Diesel,kWh,8978.568
523,ENG-000523,20250107,97,1101,Diesel,kWh,4565.517
524,ENG-000524,20230802,26,737,Diesel,kWh,2501.523
525,ENG-000525,20200930,45,860,Electricity,kWh,389.577
526,ENG-000526,20220508,19,1483,Natural Gas,kWh,5769.768
527,ENG-000527,20240727,7,750,Diesel,kWh,5060.216
528,ENG-000528,20250608,12,1236,Diesel,kWh,9736.076
529,ENG-000529,20200329,88,402,Natural Gas,kWh,1108.023
530,ENG-000530,20200706,94,1035,Diesel,kWh,1391.004
531,ENG-000531,20190606,91,662,Natural Gas,kWh,6456.329
532,ENG-000532,20190116,90,1002,Electricity,kWh,2254.284
533,ENG-000533,20220926,1,268,Natural Gas,kWh,3967.296
534,ENG-000534,20220929,67,1200,Diesel,kWh,9525.359
535,ENG-000535,20241004,92,1470,Natural Gas,kWh,1912.36
536,ENG-000536,20220626,97,1388,Natural Gas,kWh,5892.353
537,ENG-000537,20191201,82,1157,Natural Gas,kWh,8483.837
538,ENG-000538,20250106,53,766,Electricity,kWh,1509.852
539,ENG-000539,20240704,64,899,Natural Gas,kWh,6242.231
540,ENG-000540,20190910,26,1774,Natural Gas,kWh,1440.229
541,ENG-000541,20200208,7,262,Natural Gas,kWh,114.541
542,ENG-000542,20240909,6,869,Natural Gas,kWh,2865.093
543,ENG-000543,20240619,87,1943,Diesel,kWh,4264.687
544,ENG-000544,20230530,55,1289,Electricity,kWh,7064.736
545,ENG-000545,20231202,58,1130,Diesel,kWh,2987.755
546,ENG-000546,20241229,29,1572,Diesel,kWh,8690.63
547,ENG-000547,20240414,66,1615,Diesel,kWh,999.205
548,ENG-000548,20250505,41,1662,Electricity,kWh,1914.172
549,ENG-000549,20210603,81,844,Diesel,kWh,7161.991
550,ENG-000550,20200405,35,548,Diesel,kWh,1242.995
551,ENG-000551,20231214,55,391,Diesel,kWh,7495.874
552,ENG-000552,20211205,42,944,Natural Gas,kWh,9877.895
553,ENG-000553,20210221,35,293,Natural Gas,kWh,1272.043
554,ENG-000554,20230929,96,1696,Natural Gas,kWh,900.35
555,ENG-000555,20230324,57,378,Diesel,kWh,8688.991
556,ENG-000556,20210415,58,1952,Electricity,kWh,2299.014
557,ENG-000557,20210627,39,1273,Diesel,kWh,7557.614
558,ENG-000558,20230203,3,1,Natural Gas,kWh,9870.734
559,ENG-000559,20210210,16,1762,Diesel,kWh,9950.166
560,ENG-000560,20190617,22,745,Diesel,kWh,9115.905
561,ENG-000561,20220104,60,518,Electricity,kWh,2340.581
562,ENG-000562,20190912,86,297,Electricity,kWh,9124.066
563,ENG-000563,20200129,43,521,Electricity,kWh,781.123
564,ENG-000564,20241128,78,1900,Diesel,kWh,9759.37
565,ENG-000565,20240729,51,1857,Diesel,kWh,273.718
566,ENG-000566,20251122,36,1439,Natural Gas,kWh,4103.014
567,ENG-000567,20230607,67,1200,Natural Gas,kWh,8552.909
568,ENG-000568,20251220,55,444,Diesel,kWh,1176.857
569,ENG-000569,20240719,82,1767,Electricity,kWh,4210.137
570,ENG-000570,20230621,85,55,Electricity,kWh,7012.794
571,ENG-000571,20240323,77,604,Electricity,kWh,9473.264
572,ENG-000572,20191126,3,1474,Natural Gas,kWh,9665.845
573,ENG-000573,20240108,94,1511,Electricity,kWh,414.793
574,ENG-000574,20220707,39,1706,Natural Gas,kWh,3573.127
575,ENG-000575,20220616,61,1067,Electricity,kWh,1662.303
576,ENG-000576,20210214,85,834,Diesel,kWh,9887.218
577,ENG-000577,20191207,20,1125,Electricity,kWh,1404.115
578,ENG-000578,20220516,12,1660,Natural Gas,kWh,5760.976
579,ENG-000579,20240608,15,1555,Diesel,kWh,7399.393
580,ENG-000580,20191217,5,484,Diesel,kWh,8966.032
581,ENG-000581,20230420,84,27,Electricity,kWh,7074.891
582,ENG-000582,20210228,93,590,Diesel,kWh,4852.563
583,ENG-000583,20220407,71,1517,Diesel,kWh,7079.367
584,ENG-000584,20200303,78,384,Natural Gas,kWh,3261.685
585,ENG-000585,20190708,84,1646,Diesel,kWh,7847.835
586,ENG-000586,20200902,41,522,Diesel,kWh,3289.524
587,ENG-000587,20231001,66,1588,Electricity,kWh,1066.024
588,ENG-000588,20230628,86,399,Electricity,kWh,2636.341
589,ENG-000589,20191216,15,91,Natural Gas,kWh,6810.004
590,ENG-000590,20200124,73,1523,Natural Gas,kWh,1734.114
591,ENG-000591,20211109,80,1309,Natural Gas,kWh,4796.277
592,ENG-000592,20200211,1,1669,Natural Gas,kWh,9362.065
593,ENG-000593,20190511,93,1230,Diesel,kWh,6775.85
594,ENG-000594,20210508,61,1067,Electricity,kWh,9199.685
595,ENG-000595,20200613,83,1666,Electricity,kWh,7406.217
596,ENG-000596,20221004,19,919,Electricity,kWh,197.847
597,ENG-000597,20221019,11,1636,Electricity,kWh,6693.517
598,ENG-000598,20200809,66,1400,Natural Gas,kWh,4793.109
599,ENG-000599,20240308,48,1931,Electricity,kWh,283.717
600,ENG-000600,20190224,43,521,Diesel,kWh,4410.855
601,ENG-000601,20240131,31,434,Diesel,kWh,2990.968
602,ENG-000602,20230731,67,1012,Electricity,kWh,6085.111
603,ENG-000603,20210711,52,1536,Diesel,kWh,3704.3
604,ENG-000604,20201211,44,1740,Natural Gas,kWh,8513.847
605,ENG-000605,20200614,80,670,Natural Gas,kWh,4907.675
606,ENG-000606,20231217,96,29,Diesel,kWh,2395.006
607,ENG-000607,20240222,87,1481,Natural Gas,kWh,7864.121
608,ENG-000608,20200618,90,1893,Electricity,kWh,592.427
609,ENG-000609,20220425,6,1995,Electricity,kWh,9876.065
610,ENG-000610,20220225,7,1241,Natural Gas,kWh,2071.714
611,ENG-000611,20240214,73,184,Electricity,kWh,2779.881
612,ENG-000612,20230522,96,749,Diesel,kWh,2012.074
613,ENG-000613,20251213,87,1366,Natural Gas,kWh,9464.786
614,ENG-000614,20220725,65,545,Natural Gas,kWh,100.34
615,ENG-000615,20230717,88,1848,Electricity,kWh,2951.457
616,ENG-000616,20241005,45,795,Natural Gas,kWh,7780.297
617,ENG-000617,20230305,5,484,Electricity,kWh,6383.05
618,ENG-000618,20211106,8,1463,Diesel,kWh,6545.245
619,ENG-000619,20251016,1,849,Natural Gas,kWh,313.055
620,ENG-000620,20240813,39,1568,Diesel,kWh,4192.379
621,ENG-000621,20250115,96,306,Natural Gas,kWh,2243.331
622,ENG-000622,20230608,60,143,Diesel,kWh,9397.747
623,ENG-000623,20190723,20,888,Electricity,kWh,3595.771
624,ENG-000624,20230811,97,514,Electricity,kWh,7471.035
625,ENG-000625,20200826,89,356,Diesel,kWh,6307.077
626,ENG-000626,20201030,87,38,Natural Gas,kWh,8709.296
627,ENG-000627,20250921,52,1471,Natural Gas,kWh,2679.576
628,ENG-000628,20200617,2,1081,Diesel,kWh,3228.864
629,ENG-000629,20211231,2,773,Diesel,kWh,233.627
630,ENG-000630,20220602,66,404,Electricity,kWh,2025.521
631,ENG-000631,20220301,36,212,Natural Gas,kWh,7674.002
632,ENG-000632,20230906,51,776,Electricity,kWh,6216.384
633,ENG-000633,20200714,48,669,Electricity,kWh,5777.712
634,ENG-000634,20240627,95,754,Diesel,kWh,7618.258
635,ENG-000635,20200716,7,194,Diesel,kWh,7006.131
636,ENG-000636,20231018,19,376,Diesel,kWh,6515.218
637,ENG-000637,20210910,1,678,Electricity,kWh,5726.781
638,ENG-000638,20190504,63,134,Natural Gas,kWh,5863.258
639,ENG-000639,20240316,10,643,Natural Gas,kWh,7636.204
640,ENG-000640,20240204,11,724,Natural Gas,kWh,9315.454
641,ENG-000641,20210706,59,729,Natural Gas,kWh,1299.139
642,ENG-000642,20200820,9,81,Diesel,kWh,8212.636
643,ENG-000643,20230619,89,977,Natural Gas,kWh,1944.711
644,ENG-000644,20221021,11,213,Electricity,kWh,103.569
645,ENG-000645,20200921,14,1399,Diesel,kWh,783.512
646,ENG-000646,20230903,85,834,Electricity,kWh,3947.105
647,ENG-000647,20220514,82,785,Diesel,kWh,5595.57
648,ENG-000648,20230112,44,477,Diesel,kWh,2780.336
649,ENG-000649,20250321,61,1757,Natural Gas,kWh,6207.341
650,ENG-000650,20251211,43,1693,Natural Gas,kWh,8704.719
651,ENG-000651,20230817,1,351,Natural Gas,kWh,9710.268
653,ENG-000653,20250520,97,807,Natural Gas,kWh,6251.533
654,ENG-000654,20190725,20,1933,Diesel,kWh,6177.278
655,ENG-000655,20221109,62,1978,Natural Gas,kWh,8403.258
656,ENG-000656,20250807,55,1944,Natural Gas,kWh,1734.687
657,ENG-000657,20200514,35,926,Diesel,kWh,279.236
658,ENG-000658,20190720,61,1813,Diesel,kWh,8027.405
659,ENG-000659,20240419,76,699,Natural Gas,kWh,9242.741
660,ENG-000660,20200911,15,597,Diesel,kWh,4568.048
661,ENG-000661,20230123,38,1199,Natural Gas,kWh,431.978
662,ENG-000662,20210512,45,1402,Electricity,kWh,6827.078
663,ENG-000663,20200325,70,1673,Diesel,kWh,3031.989
664,ENG-000664,20230218,6,1031,Natural Gas,kWh,2054.869
665,ENG-000665,20211001,80,670,Natural Gas,kWh,5726.459
666,ENG-000666,20190131,11,928,Natural Gas,kWh,9145.118
667,ENG-000667,20241110,63,158,Electricity,kWh,4043.962
668,ENG-000668,20220808,93,1387,Diesel,kWh,8871.094
669,ENG-000669,20200117,86,1135,Natural Gas,kWh,7688.513
670,ENG-000670,20190407,93,590,Natural Gas,kWh,5056.581
671,ENG-000671,20190922,100,1270,Electricity,kWh,4028.127
672,ENG-000672,20200601,26,1826,Natural Gas,kWh,9489.032
673,ENG-000673,20201213,46,169,Natural Gas,kWh,7877.053
674,ENG-000674,20210415,48,199,Electricity,kWh,5075.755
675,ENG-000675,20191205,73,763,Natural Gas,kWh,7628.91
676,ENG-000676,20200928,48,523,Natural Gas,kWh,6656.248
677,ENG-000677,20210305,58,1626,Diesel,kWh,6540.067
678,ENG-000678,20250927,93,324,Electricity,kWh,9961.336
679,ENG-000679,20250917,2,1081,Natural Gas,kWh,4190.575
680,ENG-000680,20231229,94,1511,Diesel,kWh,7729.823
681,ENG-000681,20200501,35,778,Electricity,kWh,9156.231
682,ENG-000682,20230926,17,1865,Natural Gas,kWh,8170.237
683,ENG-000683,20200224,35,1533,Diesel,kWh,9214.792
684,ENG-000684,20211210,73,666,Natural Gas,kWh,7671.377
685,ENG-000685,20200911,12,803,Electricity,kWh,9258.205
686,ENG-000686,20240811,92,1634,Electricity,kWh,6648.006
687,ENG-000687,20241129,79,1962,Natural Gas,kWh,4554.847
688,ENG-000688,20190928,68,511,Natural Gas,kWh,3913.625
689,ENG-000689,20250106,85,834,Diesel,kWh,2692.148
690,ENG-000690,20250629,92,1907,Diesel,kWh,4116.636
691,ENG-000691,20201026,44,1257,Electricity,kWh,1755.717
692,ENG-000692,20200216,11,1237,Natural Gas,kWh,4042.407
693,ENG-000693,20210127,72,141,Diesel,kWh,2813.3
694,ENG-000694,20210304,94,908,Electricity,kWh,5911.661
695,ENG-000695,20221028,31,434,Natural Gas,kWh,6878.369
696,ENG-000696,20210712,79,222,Natural Gas,kWh,3770.843
697,ENG-000697,20241225,35,24,Natural Gas,kWh,2262.355
698,ENG-000698,20251124,15,597,Natural Gas,kWh,8678.842
699,ENG-000699,20220920,20,471,Electricity,kWh,8931.309
700,ENG-000700,20200411,55,263,Natural Gas,kWh,8446.755
701,ENG-000701,20250917,13,1836,Natural Gas,kWh,6332.234
702,ENG-000702,20190203,92,1179,Electricity,kWh,5676.783
703,ENG-000703,20230305,38,1452,Diesel,kWh,5341.523
704,ENG-000704,20190804,59,1923,Natural Gas,kWh,9058.019
705,ENG-000705,20220502,44,1257,Electricity,kWh,511.127
706,ENG-000706,20201028,59,603,Natural Gas,kWh,6878.493
707,ENG-000707,20200214,71,626,Diesel,kWh,2364.025
708,ENG-000708,20230428,78,993,Electricity,kWh,1924.711
709,ENG-000709,20200603,70,929,Diesel,kWh,563.058
710,ENG-000710,20240305,59,1781,Electricity,kWh,606.034
711,ENG-000711,20250503,90,451,Diesel,kWh,9259.104
712,ENG-000712,20200428,7,1607,Natural Gas,kWh,2817.759
713,ENG-000713,20221019,18,1863,Diesel,kWh,6604.263
714,ENG-000714,20220717,29,483,Electricity,kWh,2730.882
715,ENG-000715,20231025,10,743,Diesel,kWh,8175.324
716,ENG-000716,20220719,72,890,Diesel,kWh,2503.379
717,ENG-000717,20221020,31,434,Electricity,kWh,5174.286
718,ENG-000718,20190504,94,510,Diesel,kWh,2299.974
719,ENG-000719,20240826,34,1502,Electricity,kWh,8196.268
720,ENG-000720,20231026,18,1657,Electricity,kWh,4793.054
721,ENG-000721,20210208,6,869,Diesel,kWh,1404.235
722,ENG-000722,20240222,6,1603,Diesel,kWh,1984.855
723,ENG-000723,20250309,53,1623,Natural Gas,kWh,7536.708
724,ENG-000724,20210508,36,318,Electricity,kWh,8317.275
725,ENG-000725,20230930,26,920,Diesel,kWh,1700.759
726,ENG-000726,20221226,26,839,Electricity,kWh,4837.915
727,ENG-000727,20191015,54,261,Diesel,kWh,1972.597
728,ENG-000728,20250314,71,269,Natural Gas,kWh,1545.79
729,ENG-000729,20200413,58,1477,Natural Gas,kWh,7971.65
730,ENG-000730,20230621,39,1273,Natural Gas,kWh,7429.222
731,ENG-000731,20221117,52,1293,Diesel,kWh,5669.467
732,ENG-000732,20251125,76,1009,Natural Gas,kWh,4652.223
733,ENG-000733,20220713,5,178,Diesel,kWh,6795.522
734,ENG-000734,20250505,21,649,Diesel,kWh,6000.511
735,ENG-000735,20230720,4,1380,Electricity,kWh,1966.023
736,ENG-000736,20190420,69,716,Diesel,kWh,334.481
737,ENG-000737,20250222,36,1514,Natural Gas,kWh,9557.074
738,ENG-000738,20250920,53,805,Natural Gas,kWh,2116.528
739,ENG-000739,20220908,82,614,Natural Gas,kWh,3188.276
740,ENG-000740,20200920,82,1951,Diesel,kWh,8666.097
741,ENG-000741,20230719,28,1446,Diesel,kWh,2319.116
742,ENG-000742,20191010,92,903,Natural Gas,kWh,8818.607
743,ENG-000743,20191216,98,727,Natural Gas,kWh,8761.497
744,ENG-000744,20230617,82,960,Electricity,kWh,8484.068
745,ENG-000745,20200526,63,1275,Natural Gas,kWh,8005.019
746,ENG-000746,20190426,22,641,Electricity,kWh,7538.466
747,ENG-000747,20230807,27,557,Natural Gas,kWh,632.38
748,ENG-000748,20190321,41,516,Electricity,kWh,4414.55
749,ENG-000749,20240125,36,212,Natural Gas,kWh,4298.925
750,ENG-000750,20250321,65,595,Electricity,kWh,6603.089
751,ENG-000751,20200718,5,331,Electricity,kWh,937.52
752,ENG-000752,20251104,2,1267,Electricity,kWh,5220.113
753,ENG-000753,20210405,76,285,Electricity,kWh,6133.025
754,ENG-000754,20201107,50,1152,Diesel,kWh,8323.208
755,ENG-000755,20190214,19,561,Diesel,kWh,9499.98
756,ENG-000756,20250425,64,1497,Diesel,kWh,3713.648
757,ENG-000757,20210723,97,1101,Natural Gas,kWh,7484.051
758,ENG-000758,20201120,8,1349,Electricity,kWh,2359.843
759,ENG-000759,20231208,44,1740,Natural Gas,kWh,1493.023
760,ENG-000760,20200713,14,1539,Diesel,kWh,2674.142
761,ENG-000761,20231024,96,1356,Electricity,kWh,7817.095
762,ENG-000762,20220225,87,536,Natural Gas,kWh,4334.736
763,ENG-000763,20240902,36,1679,Diesel,kWh,5289.042
764,ENG-000764,20210103,32,475,Electricity,kWh,7827.128
765,ENG-000765,20241210,67,1712,Natural Gas,kWh,219.476
766,ENG-000766,20220822,82,1528,Electricity,kWh,877.309
767,ENG-000767,20211221,58,1477,Natural Gas,kWh,283.932
768,ENG-000768,20211223,51,382,Natural Gas,kWh,7827.186
769,ENG-000769,20191109,38,1579,Natural Gas,kWh,1949.322
770,ENG-000770,20250923,19,1932,Diesel,kWh,884.172
771,ENG-000771,20190426,54,1698,Diesel,kWh,3981.112
772,ENG-000772,20240216,39,621,Natural Gas,kWh,2212.832
773,ENG-000773,20240225,11,126,Electricity,kWh,1665.921
774,ENG-000774,20240302,37,1459,Natural Gas,kWh,2956.001
775,ENG-000775,20221025,32,264,Diesel,kWh,5201.413
776,ENG-000776,20221104,62,82,Natural Gas,kWh,3795.148
777,ENG-000777,20190308,32,1765,Electricity,kWh,1456.424
778,ENG-000778,20211222,55,1039,Diesel,kWh,2386.169
779,ENG-000779,20220905,79,1068,Diesel,kWh,9259.448
780,ENG-000780,20210704,58,155,Electricity,kWh,9544.813
781,ENG-000781,20240316,94,924,Electricity,kWh,9349.77
782,ENG-000782,20250518,55,1028,Diesel,kWh,9015.527
783,ENG-000783,20200922,82,1282,Natural Gas,kWh,8522.601
784,ENG-000784,20241108,77,1950,Diesel,kWh,8525.43
785,ENG-000785,20210504,14,1292,Electricity,kWh,5650.448
786,ENG-000786,20211113,81,1498,Diesel,kWh,609.45
787,ENG-000787,20211201,10,643,Natural Gas,kWh,194.709
788,ENG-000788,20220513,69,1343,Natural Gas,kWh,2838.53
789,ENG-000789,20240206,7,750,Natural Gas,kWh,5603.786
790,ENG-000790,20250824,83,546,Electricity,kWh,6896.909
791,ENG-000791,20200303,60,1121,Natural Gas,kWh,5586.411
792,ENG-000792,20241211,63,1828,Natural Gas,kWh,8617.167
793,ENG-000793,20190108,95,704,Natural Gas,kWh,8215.624
794,ENG-000794,20211231,92,903,Diesel,kWh,6095.97
795,ENG-000795,20191019,86,1056,Electricity,kWh,480.532
796,ENG-000796,20230719,56,1131,Natural Gas,kWh,3675.234
797,ENG-000797,20250521,31,1810,Diesel,kWh,8090.62
798,ENG-000798,20190717,23,988,Natural Gas,kWh,6568.519
799,ENG-000799,20201220,7,1912,Diesel,kWh,4964.844
800,ENG-000800,20210314,34,1845,Electricity,kWh,8066.873
801,ENG-000801,20190216,88,1228,Electricity,kWh,5166.799
802,ENG-000802,20190909,29,1905,Electricity,kWh,4321.745
803,ENG-000803,20230217,87,1943,Diesel,kWh,9052.546
804,ENG-000804,20230124,11,153,Natural Gas,kWh,969.642
805,ENG-000805,20200826,55,215,Diesel,kWh,1443.696
806,ENG-000806,20210530,23,379,Natural Gas,kWh,3697.829
807,ENG-000807,20210208,53,470,Electricity,kWh,4805.171
808,ENG-000808,20220509,53,1183,Electricity,kWh,350.974
809,ENG-000809,20250427,39,255,Diesel,kWh,8680.651
810,ENG-000810,20191202,43,1169,Natural Gas,kWh,1690.042
811,ENG-000811,20210921,7,262,Electricity,kWh,9520.366
812,ENG-000812,20200802,64,828,Electricity,kWh,3978.11
813,ENG-000813,20240627,82,69,Electricity,kWh,2926.973
814,ENG-000814,20251116,21,1325,Diesel,kWh,8123.638
815,ENG-000815,20250828,96,306,Electricity,kWh,1969.905
816,ENG-000816,20230530,14,1051,Natural Gas,kWh,9272.744
817,ENG-000817,20200204,12,1047,Natural Gas,kWh,4066.801
818,ENG-000818,20240108,10,1222,Diesel,kWh,3017.1
819,ENG-000819,20230410,57,602,Diesel,kWh,2893.513
820,ENG-000820,20190810,11,734,Electricity,kWh,5849.332
821,ENG-000821,20200809,9,1000,Electricity,kWh,8567.066
822,ENG-000822,20210803,89,675,Natural Gas,kWh,1784.258
823,ENG-000823,20191224,32,475,Natural Gas,kWh,9724.437
824,ENG-000824,20240729,91,549,Electricity,kWh,9607.784
825,ENG-000825,20220709,17,125,Diesel,kWh,8206.391
826,ENG-000826,20221120,15,1942,Diesel,kWh,3987.89
827,ENG-000827,20191210,99,298,Electricity,kWh,6388.956
828,ENG-000828,20190813,35,193,Natural Gas,kWh,4753.775
829,ENG-000829,20251219,32,673,Electricity,kWh,225.969
830,ENG-000830,20250616,85,1500,Diesel,kWh,8446.658
831,ENG-000831,20240523,62,1263,Electricity,kWh,831.818
832,ENG-000832,20200420,14,1399,Natural Gas,kWh,6735.985
