product_key,product_id,supplier_key,product_name,category,subcategory,unit_of_measure,unit_cost,unit_price,status
308,PROD-000308,641,Atlas Product 308,Packaging,Premium,Liter,302.46,508.31,Inactive
309,PROD-000309,534,Atlas Product 309,Electronics,Standard,Each,499.4,769.59,Active
310,PROD-000310,619,Atlas Product 310,Packaging,Specialty,Each,81.06,118.63,Active
311,PROD-000311,623,Atlas Product 311,Raw Materials,Specialty,Each,479.32,984.76,Active
312,PROD-000312,571,Atlas Product 312,Packaging,Specialty,Meter,45.88,109.26,Active
313,PROD-000313,87,Atlas Product 313,Packaging,Premium,Kg,417.22,933.28,Active
314,PROD-000314,932,Atlas Product 314,Electronics,Premium,Each,73.6,146.27,Active
315,PROD-000315,374,Atlas Product 315,Packaging,Standard,Each,379.12,677.88,Active
316,PROD-000316,556,Atlas Product 316,Industrial Equipment,Premium,Each,456.58,1106.05,Active
317,PROD-000317,993,Atlas Product 317,Components,Specialty,Meter,156.83,303.36,Inactive
318,PROD-000318,704,Atlas Product 318,Packaging,Standard,Meter,350.98,789.06,Active
319,PROD-000319,290,Atlas Product 319,Raw Materials,Premium,Meter,236.45,462.93,Active
320,PROD-000320,542,Atlas Product 320,Electronics,Standard,Meter,452.87,937.48,Inactive
321,PROD-000321,238,Atlas Product 321,Industrial Equipment,Premium,Kg,285.74,417.11,Active
322,PROD-000322,448,Atlas Product 322,Industrial Equipment,Standard,Meter,240.95,305.55,Active
323,PROD-000323,553,Atlas Product 323,Electronics,Specialty,Liter,294.22,388.24,Active
324,PROD-000324,588,Atlas Product 324,Raw Materials,Standard,Each,90.4,169.29,Active
325,PROD-000325,794,Atlas Product 325,Packaging,Standard,Kg,249.22,589.89,Active
326,PROD-000326,441,Atlas Product 326,Electronics,Standard,Kg,32.73,43.9,Active
327,PROD-000327,864,Atlas Product 327,Industrial Equipment,Specialty,Each,421.99,712.33,Active
328,PROD-000328,412,Atlas Product 328,Electronics,Standard,Meter,212.88,450.7,Active
329,PROD-000329,391,Atlas Product 329,Industrial Equipment,Standard,Liter,176.72,345.36,Active
330,PROD-000330,13,Atlas Product 330,Raw Materials,Premium,Meter,117.35,234.1,Active
331,PROD-000331,417,Atlas Product 331,Raw Materials,Premium,Kg,417.47,934.02,Active
332,PROD-000332,544,Atlas Product 332,Electronics,Specialty,Liter,437.59,1093.58,Active
333,PROD-000333,457,Atlas Product 333,Raw Materials,Specialty,Liter,112.08,275.81,Active
334,PROD-000334,694,Atlas Product 334,Industrial Equipment,Premium,Kg,441.3,743.77,Active
335,PROD-000335,289,Atlas Product 335,Industrial Equipment,Standard,Each,250.98,507.7,Inactive
336,PROD-000336,681,Atlas Product 336,Components,Specialty,Kg,234.1,436.71,Active
337,PROD-000337,827,Atlas Product 337,Electronics,Specialty,Kg,41.42,63.57,Active
338,PROD-000338,348,Atlas Product 338,Electronics,Specialty,Kg,495.27,744.21,Inactive
339,PROD-000339,530,Atlas Product 339,Industrial Equipment,Specialty,Kg,456.86,803.59,Active
340,PROD-000340,859,Atlas Product 340,Packaging,Standard,Liter,446.39,788.55,Active
341,PROD-000341,392,Atlas Product 341,Components,Premium,Each,394.03,493.63,Active
342,PROD-000342,257,Atlas Product 342,Raw Materials,Standard,Meter,284.72,546.95,Active
343,PROD-000343,411,Atlas Product 343,Raw Materials,Premium,Kg,167.87,402.89,Active
344,PROD-000344,288,Atlas Product 344,Industrial Equipment,Specialty,Liter,305.37,400.36,Active
345,PROD-000345,380,Atlas Product 345,Electronics,Standard,Each,24.99,62.0,Inactive
346,PROD-000346,704,Atlas Product 346,Raw Materials,Standard,Each,350.6,842.12,Active
347,PROD-000347,710,Atlas Product 347,Industrial Equipment,Specialty,Kg,291.31,548.5,Inactive
348,PROD-000348,184,Atlas Product 348,Components,Premium,Kg,77.94,127.61,Active
349,PROD-000349,857,Atlas Product 349,Electronics,Premium,Meter,46.08,71.09,Active
350,PROD-000350,4,Atlas Product 350,Components,Standard,Meter,318.21,733.66,Active
351,PROD-000351,622,Atlas Product 351,Packaging,Specialty,Meter,30.42,61.78,Active
352,PROD-000352,746,Atlas Product 352,Industrial Equipment,Specialty,Kg,218.07,302.1,Active
353,PROD-000353,110,Atlas Product 353,Industrial Equipment,Standard,Meter,194.85,372.32,Active
354,PROD-000354,158,Atlas Product 354,Raw Materials,Standard,Meter,265.55,526.69,Active
355,PROD-000355,851,Atlas Product 355,Electronics,Specialty,Kg,254.98,394.71,Active
356,PROD-000356,433,Atlas Product 356,Electronics,Premium,Each,406.06,850.45,Active
357,PROD-000357,579,Atlas Product 357,Industrial Equipment,Premium,Liter,356.91,691.83,Inactive
358,PROD-000358,482,Atlas Product 358,Industrial Equipment,Standard,Liter,196.94,315.84,Active
359,PROD-000359,366,Atlas Product 359,Raw Materials,Specialty,Liter,153.46,225.95,Active
360,PROD-000360,600,Atlas Product 360,Raw Materials,Standard,Meter,115.39,182.15,Active
361,PROD-000361,313,Atlas Product 361,Components,Premium,Liter,261.31,508.47,Inactive
362,PROD-000362,435,Atlas Product 362,Electronics,Specialty,Each,56.26,101.35,Active
363,PROD-000363,578,Atlas Product 363,Raw Materials,Premium,Meter,134.43,271.41,Active
364,PROD-000364,230,Atlas Product 364,Packaging,Specialty,Kg,327.27,647.67,Active
365,PROD-000365,350,Atlas Product 365,Industrial Equipment,Premium,Each,112.34,225.95,Active
366,PROD-000366,775,Atlas Product 366,Raw Materials,Specialty,Kg,199.66,293.33,Active
367,PROD-000367,216,Atlas Product 367,Components,Standard,Meter,233.29,468.81,Inactive
368,PROD-000368,258,Atlas Product 368,Industrial Equipment,Standard,Each,453.17,895.59,Active
369,PROD-000369,693,Atlas Product 369,Electronics,Specialty,Each,206.1,295.85,Active
370,PROD-000370,462,Atlas Product 370,Industrial Equipment,Premium,Meter,494.62,1222.52,Active
371,PROD-000371,893,Atlas Product 371,Raw Materials,Standard,Liter,60.09,100.75,Active
372,PROD-000372,47,Atlas Product 372,Electronics,Standard,Kg,499.58,637.1,Active
373,PROD-000373,45,Atlas Product 373,Electronics,Standard,Liter,189.98,421.07,Inactive
374,PROD-000374,180,Atlas Product 374,Raw Materials,Specialty,Meter,435.04,982.13,Active
375,PROD-000375,808,Atlas Product 375,Industrial Equipment,Standard,Kg,429.91,1031.44,Active
376,PROD-000376,135,Atlas Product 376,Raw Materials,Standard,Each,183.43,429.49,Inactive
377,PROD-000377,131,Atlas Product 377,Electronics,Specialty,Liter,240.78,302.88,Active
378,PROD-000378,426,Atlas Product 378,Components,Standard,Kg,187.0,286.96,Active
379,PROD-000379,963,Atlas Product 379,Industrial Equipment,Premium,Liter,485.18,686.33,Inactive
380,PROD-000380,411,Atlas Product 380,Components,Premium,Liter,244.63,531.91,Active
381,PROD-000381,412,Atlas Product 381,Raw Materials,Unknown,Kg,467.62,1021.49,Active
382,PROD-000382,165,Atlas Product 382,Components,Standard,Each,211.16,280.24,Active
383,PROD-000383,422,Atlas Product 383,Electronics,Standard,Each,203.95,482.19,Active
384,PROD-000384,845,Atlas Product 384,Raw Materials,Standard,Each,147.63,338.04,Active
385,PROD-000385,910,Atlas Product 385,Raw Materials,Standard,Kg,315.91,526.35,Active
386,PROD-000386,496,Atlas Product 386,Raw Materials,Premium,Each,123.01,165.11,Active
387,PROD-000387,518,Atlas Product 387,Electronics,Specialty,Each,466.06,1037.18,Active
388,PROD-000388,788,Atlas Product 388,Raw Materials,Specialty,Each,355.0,808.71,Active
389,PROD-000389,901,Atlas Product 389,Raw Materials,Specialty,Liter,200.18,487.25,Active
390,PROD-000390,599,Atlas Product 390,Electronics,Standard,Meter,491.77,705.21,Active
391,PROD-000391,11,Atlas Product 391,Industrial Equipment,Standard,Kg,462.5,724.3,Active
392,PROD-000392,66,Atlas Product 392,Electronics,Premium,Meter,138.87,210.83,Active
393,PROD-000393,15,Atlas Product 393,Industrial Equipment,Premium,Kg,442.77,940.47,Active
394,PROD-000394,612,Atlas Product 394,Industrial Equipment,Specialty,Meter,98.58,219.68,Active
395,PROD-000395,404,Atlas Product 395,Components,Standard,Each,354.93,620.17,Active
396,PROD-000396,222,Atlas Product 396,Electronics,Specialty,Each,190.92,307.44,Active
397,PROD-000397,356,Atlas Product 397,Industrial Equipment,Standard,Kg,414.86,834.6,Inactive
398,PROD-000398,345,Atlas Product 398,Components,Standard,Kg,117.65,253.94,Active
399,PROD-000399,849,Atlas Product 399,Raw Materials,Specialty,Each,141.91,336.93,Active
400,PROD-000400,867,Atlas Product 400,Industrial Equipment,Specialty,Kg,455.03,645.9,Inactive
401,PROD-000401,993,Atlas Product 401,Electronics,Specialty,Kg,373.45,880.68,Active
402,PROD-000402,674,Atlas Product 402,Packaging,Specialty,Each,310.79,671.57,Active
403,PROD-000403,847,Atlas Product 403,Electronics,Specialty,Liter,255.54,500.24,Active
404,PROD-000404,535,Atlas Product 404,Electronics,Standard,Kg,390.24,941.0,Active
405,PROD-000405,207,Atlas Product 405,Industrial Equipment,Premium,Meter,315.29,583.21,Active
406,PROD-000406,143,Atlas Product 406,Electronics,Premium,Kg,368.63,612.19,Active
407,PROD-000407,709,Atlas Product 407,Raw Materials,Premium,Meter,155.33,245.81,Active
408,PROD-000408,83,Atlas Product 408,Packaging,Specialty,Meter,437.97,876.6,Active
409,PROD-000409,491,Atlas Product 409,Components,Standard,Kg,298.04,415.94,Active
410,PROD-000410,467,Atlas Product 410,Packaging,Specialty,Kg,259.28,461.97,Active
411,PROD-000411,473,Atlas Product 411,Industrial Equipment,Standard,Liter,155.34,194.77,Active
412,PROD-000412,359,Atlas Product 412,Raw Materials,Premium,Liter,102.25,246.93,Active
413,PROD-000413,254,Atlas Product 413,Raw Materials,Standard,Meter,455.75,609.1,Active
414,PROD-000414,792,Atlas Product 414,Raw Materials,Standard,Liter,479.93,680.77,Active
415,PROD-000415,701,Atlas Product 415,Components,Premium,Liter,385.0,608.21,Active
416,PROD-000416,135,Atlas Product 416,Packaging,Premium,Meter,160.8,348.32,Active
417,PROD-000417,488,Atlas Product 417,Packaging,Specialty,Meter,207.07,431.74,Inactive
418,PROD-000418,348,Atlas Product 418,Packaging,Premium,Meter,33.56,52.42,Inactive
419,PROD-000419,698,Atlas Product 419,Industrial Equipment,Premium,Each,76.89,174.08,Active
420,PROD-000420,642,Atlas Product 420,Electronics,Standard,Kg,39.24,80.11,Active
421,PROD-000421,534,Atlas Product 421,Raw Materials,Premium,Each,356.34,809.25,Active
422,PROD-000422,938,Atlas Product 422,Components,Specialty,Liter,316.15,716.17,Active
423,PROD-000423,559,Atlas Product 423,Industrial Equipment,Specialty,Kg,260.65,644.64,Active
424,PROD-000424,112,Atlas Product 424,Packaging,Standard,Each,18.18,24.38,Active
425,PROD-000425,99,Atlas Product 425,Packaging,Standard,Each,460.59,1062.35,Active
426,PROD-000426,856,Atlas Product 426,Electronics,Specialty,Each,494.31,888.79,Active
427,PROD-000427,643,Atlas Product 427,Components,Standard,Liter,164.01,284.14,Active
428,PROD-000428,789,Atlas Product 428,Raw Materials,Specialty,Each,386.95,791.85,Active
429,PROD-000429,809,Atlas Product 429,Industrial Equipment,Standard,Each,222.2,466.98,Active
430,PROD-000430,618,Atlas Product 430,Raw Materials,Standard,Meter,40.22,85.52,Active
431,PROD-000431,800,Atlas Product 431,Electronics,Premium,Meter,64.29,136.65,Active
432,PROD-000432,179,Atlas Product 432,Electronics,Specialty,Each,52.86,127.22,Active
433,PROD-000433,352,Atlas Product 433,Industrial Equipment,Specialty,Each,495.92,956.52,Inactive
434,PROD-000434,503,Atlas Product 434,Components,Specialty,Meter,13.15,29.3,Active
435,PROD-000435,706,Atlas Product 435,Packaging,Premium,Liter,102.81,254.56,Active
436,PROD-000436,656,Atlas Product 436,Packaging,Premium,Liter,447.71,979.11,Active
437,PROD-000437,991,Atlas Product 437,Packaging,Premium,Each,295.43,595.78,Active
438,PROD-000438,74,Atlas Product 438,Components,Premium,Meter,156.41,236.13,Active
439,PROD-000439,73,Atlas Product 439,Electronics,Specialty,Meter,73.61,141.28,Inactive
440,PROD-000440,783,Atlas Product 440,Components,Specialty,Meter,333.88,542.01,Active
441,PROD-000441,98,Atlas Product 441,Electronics,Standard,Kg,50.45,115.37,Active
442,PROD-000442,966,Atlas Product 442,Packaging,Standard,Each,298.63,529.91,Active
443,PROD-000443,533,Atlas Product 443,Packaging,Specialty,Kg,261.59,357.55,Active
444,PROD-000444,653,Atlas Product 444,Industrial Equipment,Standard,Liter,56.93,82.54,Active
445,PROD-000445,422,Atlas Product 445,Raw Materials,Premium,Kg,163.6,262.0,Active
446,PROD-000446,397,Atlas Product 446,Industrial Equipment,Specialty,Meter,179.94,394.26,Active
447,PROD-000447,61,Atlas Product 447,Components,Standard,Kg,458.82,903.32,Active
448,PROD-000448,742,Atlas Product 448,Packaging,Specialty,Kg,413.8,816.3,Active
449,PROD-000449,721,Atlas Product 449,Components,Standard,Kg,352.94,880.85,Active
450,PROD-000450,455,Atlas Product 450,Packaging,Standard,Kg,247.23,546.06,Active
451,PROD-000451,351,Atlas Product 451,Components,Specialty,Kg,397.26,977.52,Active
452,PROD-000452,576,Atlas Product 452,Electronics,Premium,Each,351.13,872.45,Active
453,PROD-000453,242,Atlas Product 453,Electronics,Premium,Meter,397.28,906.29,Active
454,PROD-000454,22,Atlas Product 454,Electronics,Specialty,Each,180.56,228.04,Active
455,PROD-000455,869,Atlas Product 455,Electronics,Standard,Meter,37.29,92.1,Active
456,PROD-000456,446,Atlas Product 456,Packaging,Specialty,Meter,118.42,251.5,Active
457,PROD-000457,387,Atlas Product 457,Packaging,Premium,Kg,261.13,552.63,Active
458,PROD-000458,993,Atlas Product 458,Packaging,Standard,Each,443.5,834.1,Inactive
459,PROD-000459,546,Atlas Product 459,Packaging,Standard,Liter,114.01,159.7,Active
460,PROD-000460,162,Atlas Product 460,Raw Materials,Premium,Each,299.67,468.76,Active
461,PROD-000461,17,Atlas Product 461,Packaging,Standard,Liter,498.89,924.15,Active
462,PROD-000462,823,Atlas Product 462,Components,Premium,Liter,325.08,474.79,Active
463,PROD-000463,200,Atlas Product 463,Electronics,Standard,Kg,90.62,203.59,Active
464,PROD-000464,374,Atlas Product 464,Components,Specialty,Liter,417.73,759.98,Active
465,PROD-000465,718,Atlas Product 465,Components,Premium,Meter,374.36,707.57,Active
466,PROD-000466,277,Atlas Product 466,Raw Materials,Specialty,Kg,247.29,577.21,Active
467,PROD-000467,886,Atlas Product 467,Electronics,Specialty,Liter,464.39,853.17,Active
468,PROD-000468,932,Atlas Product 468,Industrial Equipment,Specialty,Liter,50.02,89.29,Active
469,PROD-000469,500,Atlas Product 469,Industrial Equipment,Premium,Meter,176.0,335.11,Active
470,PROD-000470,461,Atlas Product 470,Components,Standard,Kg,35.31,44.5,Active
471,PROD-000471,924,Atlas Product 471,Industrial Equipment,Specialty,Kg,367.52,804.61,Active
472,PROD-000472,998,Atlas Product 472,Industrial Equipment,Premium,Each,25.17,57.47,Inactive
473,PROD-000473,429,Atlas Product 473,Electronics,Premium,Each,295.63,480.15,Active
474,PROD-000474,558,Atlas Product 474,Components,Premium,Liter,486.87,760.9,Active
475,PROD-000475,192,Atlas Product 475,Packaging,Standard,Liter,383.4,928.79,Active
476,PROD-000476,439,Atlas Product 476,Packaging,Premium,Liter,435.48,811.95,Active
477,PROD-000477,50,Atlas Product 477,Components,Premium,Liter,206.68,282.59,Active
478,PROD-000478,276,Atlas Product 478,Industrial Equipment,Standard,Meter,100.83,245.18,Inactive
479,PROD-000479,244,Atlas Product 479,Raw Materials,Specialty,Meter,119.25,156.99,Active
480,PROD-000480,33,Atlas Product 480,Industrial Equipment,Standard,Kg,143.06,314.56,Active
481,PROD-000481,251,Atlas Product 481,Packaging,Specialty,Liter,104.31,172.32,Active
482,PROD-000482,771,Atlas Product 482,Electronics,Specialty,Meter,114.4,280.35,Active
483,PROD-000483,27,Atlas Product 483,Electronics,Standard,Kg,269.58,383.96,Active
484,PROD-000484,351,Atlas Product 484,Electronics,Standard,Kg,259.12,572.26,Active
485,PROD-000485,522,Atlas Product 485,Packaging,Standard,Meter,207.02,516.99,Active
486,PROD-000486,753,Atlas Product 486,Electronics,Standard,Meter,308.98,566.58,Active
487,PROD-000487,858,Atlas Product 487,Raw Materials,Specialty,Meter,30.44,49.95,Active
488,PROD-000488,904,Atlas Product 488,Raw Materials,Standard,Kg,77.44,109.55,Active
489,PROD-000489,997,Atlas Product 489,Packaging,Specialty,Kg,326.18,613.74,Active
490,PROD-000490,296,Atlas Product 490,Industrial Equipment,Specialty,Meter,204.34,289.29,Active
491,PROD-000491,310,Atlas Product 491,Industrial Equipment,Standard,Kg,467.25,1129.18,Active
492,PROD-000492,320,Atlas Product 492,Industrial Equipment,Specialty,Each,28.06,47.21,Active
493,PROD-000493,669,Atlas Product 493,Raw Materials,Premium,Each,432.4,905.78,Active
494,PROD-000494,996,Atlas Product 494,Electronics,Standard,Liter,159.74,292.03,Active
495,PROD-000495,261,Atlas Product 495,Industrial Equipment,Specialty,Kg,301.6,567.08,Active
496,PROD-000496,403,Atlas Product 496,Electronics,Standard,Meter,212.74,300.64,Active
497,PROD-000497,221,Atlas Product 497,Packaging,Standard,Kg,309.81,612.46,Active
498,PROD-000498,816,Atlas Product 498,Packaging,Specialty,Liter,28.19,66.31,Active
499,PROD-000499,396,Atlas Product 499,Raw Materials,Specialty,Each,73.9,148.74,Active
500,PROD-000500,630,Atlas Product 500,Industrial Equipment,Standard,Liter,267.84,407.37,Active
501,PROD-000501,58,Atlas Product 501,Electronics,Premium,Each,374.6,720.9,Active
502,PROD-000502,47,Atlas Product 502,Industrial Equipment,Standard,Each,229.55,484.75,Active
503,PROD-000503,629,Atlas Product 503,Packaging,Premium,Kg,468.81,820.11,Active
504,PROD-000504,164,Atlas Product 504,Packaging,Premium,Meter,268.34,435.44,Active
505,PROD-000505,609,Atlas Product 505,Packaging,Premium,Meter,120.73,213.99,Active
506,PROD-000506,652,Atlas Product 506,Electronics,Specialty,Each,336.09,636.48,Inactive
507,PROD-000507,914,Atlas Product 507,Electronics,Premium,Meter,61.53,85.85,Active
508,PROD-000508,922,Atlas Product 508,Packaging,Premium,Each,412.6,800.6,Active
509,PROD-000509,881,Atlas Product 509,Electronics,Standard,Kg,126.14,304.36,Active
510,PROD-000510,28,Atlas Product 510,Packaging,Specialty,Kg,445.42,1104.15,Active
511,PROD-000511,876,Atlas Product 511,Industrial Equipment,Specialty,Liter,152.89,293.72,Inactive
512,PROD-000512,41,Atlas Product 512,Industrial Equipment,Premium,Meter,304.18,726.59,Active
513,PROD-000513,878,Atlas Product 513,Packaging,Premium,Kg,213.69,431.13,Active
514,PROD-000514,256,Atlas Product 514,Components,Standard,Each,93.15,119.56,Active
515,PROD-000515,841,Atlas Product 515,Electronics,Specialty,Liter,396.13,734.32,Active
516,PROD-000516,369,Atlas Product 516,Components,Specialty,Each,461.19,850.05,Active
517,PROD-000517,340,Atlas Product 517,Components,Specialty,Kg,127.52,266.61,Active
518,PROD-000518,209,Atlas Product 518,Raw Materials,Premium,Each,239.19,365.58,Active
519,PROD-000519,118,Atlas Product 519,Packaging,Specialty,Each,358.29,798.88,Active
520,PROD-000520,237,Atlas Product 520,Electronics,Premium,Each,104.08,168.82,Active
521,PROD-000521,343,Atlas Product 521,Electronics,Premium,Each,365.17,631.0,Active
522,PROD-000522,128,Atlas Product 522,Industrial Equipment,Premium,Each,255.13,404.47,Active
523,PROD-000523,79,Atlas Product 523,Industrial Equipment,Premium,Meter,433.0,652.9,Inactive
