product_id,supplier_id,product_name,category,unit_cost,unit_price,status
PROD-0000330,SUP-000284,Components Product 00330,Components,101.7,252.16,Active
PROD-0000331,SUP-000082,Raw Materials Product 00331,Raw Materials,38.2,69.44,Active
PROD-0000332,SUP-000806,Finished Goods Product 00332,Finished Goods,52.77,128.66,Active
PROD-0000333,SUP-000213,Industrial Parts Product 00333,Industrial Parts,6.58,16.22,Active
PROD-0000334,SUP-000942,Raw Materials Product 00334,Raw Materials,13.14,20.95,Active
PROD-0000335,SUP-000934,Finished Goods Product 00335,Finished Goods,23.5,43.22,Active
PROD-0000336,SUP-000455,Components Product 00011,Finished Goods,51.61,76.57,Active
PROD-0000337,SUP-000280,Components Product 00337,Components,11.73,27.89,Active
PROD-0000338,SUP-000071,Raw Materials Product 00338,Raw Materials,8.03,17.69,Active
PROD-0000339,SUP-000482,Components Product 00339,Components,34.1,60.71,Active
PROD-0000340,SUP-000427,Raw Materials Product 00340,Raw Materials,14.51,33.45,Active
PROD-0000341,SUP-000101,Packaging Product 00341,Packaging,38.77,79.26,Inactive
PROD-0000342,SUP-000331,Raw Materials Product 00342,Raw Materials,33.14,33.14,Active
PROD-0000343,SUP-000761,Finished Goods Product 00343,Finished Goods,50.26,88.25,Active
PROD-0000344,SUP-000576,Raw Materials Product 00344,Raw Materials,33.14,33.14,Active
PROD-0000345,SUP-000889,Components Product 00345,Components,19.68,31.15,Active
PROD-0000346,SUP-000238,Packaging Product 00346,Packaging,23.93,51.9,Active
PROD-0000347,SUP-000966,Finished Goods Product 00347,Finished Goods,66.05,155.64,Active
PROD-0000348,SUP-000700,Raw Materials Product 00348,Raw Materials,20.76,37.17,Active
PROD-0000349,SUP-000299,Raw Materials Product 00349,Raw Materials,31.65,62.76,Active
PROD-0000350,SUP-000964,Finished Goods Product 00350,Finished Goods,13.44,16.89,Active
PROD-0000351,SUP-000258,Finished Goods Product 00351,Finished Goods,47.91,64.25,Active
PROD-0000352,SUP-000212,Components Product 00352,Components,53.13,100.63,Active
PROD-0000353,SUP-000791,Raw Materials Product 00353,Raw Materials,28.55,50.13,Active
PROD-0000354,SUP-000432,Components Product 00354,Components,19.08,30.26,Active
PROD-0000355,SUP-000836,Components Product 00355,Components,19.55,40.44,Active
PROD-0000356,SUP-000748,Packaging Product 00356,Packaging,24.75,33.12,Active
PROD-0000357,SUP-000202,Components Product 00357,Components,3285.0,3285.0,Active
PROD-0000358,SUP-000275,Industrial Parts Product 00358,Industrial Parts,24.08,57.55,Active
PROD-0000359,SUP-000870,Industrial Parts Product 00359,Industrial Parts,80.52,148.09,Active
PROD-0000360,SUP-000716,Industrial Parts Product 00360,Industrial Parts,28.1,55.44,Active
PROD-0000361,SUP-000977,Finished Goods Product 00361,Finished Goods,12.89,26.2,Active
PROD-0000362,SUP-000535,Industrial Parts Product 00362,Industrial Parts,127.88,307.18,Active
PROD-0000363,SUP-000748,Finished Goods Product 00363,Finished Goods,18.36,26.71,Active
PROD-0000364,SUP-000584,Industrial Parts Product 00364,Industrial Parts,15.41,25.18,Active
PROD-0000365,SUP-000961,Finished Goods Product 00365,Finished Goods,23.22,51.48,Active
PROD-0000366,SUP-000344,Components Product 00366,Components,81.35,125.86,Active
PROD-0000367,SUP-000930,Packaging Product 00367,Packaging,66.35,156.11,Active
PROD-0000368,SUP-000161,Raw Materials Product 00368,Raw Materials,49.33,121.46,Active
PROD-0000369,SUP-000527,Components Product 00369,Components,44.53,101.37,Active
PROD-0000370,SUP-000574,Industrial Parts Product 00370,Industrial Parts,41.65,96.61,Active
PROD-0000371,SUP-000410,Components Product 00371,Components,33.14,95.9,Active
PROD-0000372,SUP-000488,Finished Goods Product 00372,Finished Goods,45.27,89.43,Active
PROD-0000373,SUP-000685,Raw Materials Product 00373,Raw Materials,23.64,41.42,Active
PROD-0000374,SUP-000362,Finished Goods Product 00374,Finished Goods,16.37,23.52,Active
PROD-0000375,SUP-000166,Finished Goods Product 00375,Finished Goods,58.05,125.56,Active
PROD-0000376,SUP-000899,Industrial Parts Product 00376,Industrial Parts,13.94,31.35,Inactive
PROD-0000377,SUP-000314,Components Product 00377,Components,31.88,47.4,Active
PROD-0000378,SUP-000792,Finished Goods Product 00378,Finished Goods,18.55,31.08,Active
PROD-0000379,SUP-000582,Industrial Parts Product 00379,Industrial Parts,16.66,27.68,Active
PROD-0000380,SUP-000101,Raw Materials Product 00380,Raw Materials,52.4,73.63,Active
PROD-0000381,SUP-000233,Industrial Parts Product 00381,Industrial Parts,39.53,71.97,Active
PROD-0000382,SUP-000754,Components Product 00382,Components,83.79,207.57,Active
PROD-0000383,SUP-000193,Raw Materials Product 00383,Raw Materials,23.52,54.14,Active
PROD-0000384,SUP-000721,Raw Materials Product 00384,Raw Materials,47.72,62.49,Active
PROD-0000385,SUP-000233,Packaging Product 00385,Packaging,17.1,29.46,Active
PROD-0000386,SUP-000764,Finished Goods Product 00386,Finished Goods,40.05,95.43,Active
PROD-0000387,SUP-000581,Finished Goods Product 00387,Finished Goods,12.66,16.97,Inactive
PROD-0000388,SUP-000816,Packaging Product 00388,Packaging,17.03,20.62,Active
PROD-0000389,SUP-000633,Industrial Parts Product 00389,Industrial Parts,44.0,91.06,Active
PROD-0000390,SUP-000081,Industrial Parts Product 00390,Industrial Parts,8.45,18.19,Active
PROD-0000391,SUP-000780,Components Product 00391,Components,81.36,167.67,Active
PROD-0000392,SUP-000999,Raw Materials Product 00392,Raw Materials,35.81,78.25,Active
PROD-0000394,SUP-000908,Finished Goods Product 00394,Finished Goods,40.26,62.58,Active
PROD-0000395,SUP-000395,Industrial Parts Product 00395,Industrial Parts,53.47,84.45,Active
PROD-0000396,SUP-000227,Raw Materials Product 00396,Raw Materials,150.91,150.91,Active
PROD-0000397,SUP-000856,Finished Goods Product 00397,Finished Goods,10.08,17.3,Active
PROD-0000398,SUP-000309,Components Product 00398,Components,19.52,29.12,Active
PROD-0000399,SUP-000216,Components Product 00399,Components,83.3,135.68,Active
PROD-0000400,SUP-000315,Industrial Parts Product 00400,Industrial Parts,27.46,45.01,Active
PROD-0000401,SUP-000561,Finished Goods Product 00401,Finished Goods,44.11,93.29,Active
PROD-0000402,SUP-000667,Components Product 00402,Components,6.71,10.23,Active
PROD-0000403,SUP-000865,Raw Materials Product 00403,Raw Materials,45.98,110.63,Active
PROD-0000404,SUP-000689,Industrial Parts Product 00404,Industrial Parts,30.73,75.78,Active
PROD-0000405,SUP-000767,Industrial Parts Product 00405,Industrial Parts,33.89,78.53,Active
PROD-0000406,SUP-000074,Components Product 00406,Components,37.59,70.74,Inactive
PROD-0000407,SUP-000121,Finished Goods Product 00407,Finished Goods,13.43,24.84,Active
PROD-0000408,SUP-000227,Components Product 00408,Components,16.66,26.84,Active
PROD-0000409,SUP-000686,Raw Materials Product 00409,Raw Materials,93.58,181.49,Active
PROD-0000410,SUP-000710,Components Product 00410,Components,25.38,40.47,Active
PROD-0000411,SUP-000705,Components Product 00411,Components,155.07,291.51,Active
PROD-0000412,SUP-000372,Raw Materials Product 00412,Raw Materials,33.14,160.14,Active
PROD-0000413,SUP-000026,Industrial Parts Product 00413,Industrial Parts,35.2,82.5,Active
PROD-0000414,SUP-000433,Packaging Product 00414,Packaging,32.84,74.95,Active
PROD-0000415,SUP-000931,Industrial Parts Product 00415,Industrial Parts,29.05,65.64,Active
PROD-0000416,SUP-000534,Raw Materials Product 00416,Raw Materials,24.82,60.31,Active
PROD-0000417,SUP-000675,Finished Goods Product 00417,Finished Goods,33.14,53.84,Active
PROD-0000418,SUP-000011,Raw Materials Product 00418,Raw Materials,204.84,433.83,Active
PROD-0000419,SUP-000816,Finished Goods Product 00419,Finished Goods,29.98,61.06,Active
PROD-0000420,SUP-000431,Raw Materials Product 00420,Raw Materials,80.86,155.32,Active
PROD-0000421,SUP-000090,Components Product 00421,Components,23.7,31.96,Active
PROD-0000422,SUP-000832,Finished Goods Product 00422,Finished Goods,8.93,14.91,Active
PROD-0000423,SUP-000882,Raw Materials Product 00423,Raw Materials,18.5,24.99,Active
PROD-0000424,SUP-000684,Raw Materials Product 00424,Raw Materials,30.11,59.94,Active
PROD-0000425,SUP-000442,Raw Materials Product 00425,Raw Materials,28.26,42.01,Active
PROD-0000426,SUP-000547,Packaging Product 00426,Packaging,40.92,87.58,Active
PROD-0000427,SUP-000006,Components Product 00427,Components,25.67,40.38,Active
PROD-0000428,SUP-000220,Finished Goods Product 00428,Finished Goods,7.85,11.26,Active
PROD-0000429,SUP-000389,Industrial Parts Product 00429,Industrial Parts,53.32,83.67,Active
PROD-0000430,SUP-000876,Packaging Product 00430,Packaging,27.57,53.34,Active
PROD-0000431,SUP-000724,Packaging Product 00431,Packaging,25.35,46.09,Active
PROD-0000432,SUP-000254,Packaging Product 00432,Packaging,37.81,93.51,Active
PROD-0000433,SUP-000643,Finished Goods Product 00433,Finished Goods,61.11,74.61,Active
PROD-0000434,SUP-000854,Industrial Parts Product 00434,Industrial Parts,54.59,133.91,Active
PROD-0000435,SUP-000661,Raw Materials Product 00435,Raw Materials,35.17,49.68,Active
PROD-0000436,SUP-000024,Finished Goods Product 00436,Finished Goods,75.5,109.95,Active
PROD-0000437,SUP-000908,Finished Goods Product 00437,Finished Goods,53.59,64.47,Active
PROD-0000438,SUP-000421,Components Product 00438,Components,16.07,29.26,Active
PROD-0000439,SUP-000204,Finished Goods Product 00439,Finished Goods,21.05,43.61,Active
PROD-0000440,SUP-000231,Raw Materials Product 00440,Raw Materials,26.83,38.16,Active
PROD-0000441,SUP-000194,Raw Materials Product 00441,Raw Materials,139.17,215.61,Active
PROD-0000442,SUP-000349,Finished Goods Product 00442,Finished Goods,35.75,80.28,Active
PROD-0000443,SUP-000930,Components Product 00443,Components,13.31,32.95,Active
PROD-0000444,SUP-000229,Industrial Parts Product 00444,Industrial Parts,68.77,68.77,Active
PROD-0000445,SUP-000495,Components Product 00445,Components,20.31,25.35,Active
PROD-0000446,SUP-000106,Industrial Parts Product 00446,Industrial Parts,202.85,462.5,Active
PROD-0000447,SUP-000305,Packaging Product 00447,Packaging,43.42,55.85,Active
PROD-0000448,SUP-000355,Raw Materials Product 00448,Raw Materials,6.78,8.9,Active
PROD-0000449,SUP-000558,Components Product 00449,Components,27.25,54.94,Active
PROD-0000450,SUP-000867,Components Product 00450,Components,27.94,56.21,Active
PROD-0000451,SUP-000697,Finished Goods Product 00451,Finished Goods,25.7,62.49,Active
PROD-0000452,SUP-000916,Industrial Parts Product 00452,Industrial Parts,64.82,127.53,Active
PROD-0000453,SUP-000647,Raw Materials Product 00453,Raw Materials,49.01,99.81,Active
PROD-0000454,SUP-000371,Packaging Product 00454,Packaging,83.31,102.92,Active
PROD-0000455,SUP-000958,Industrial Parts Product 00455,Components,50.31,80.54,Active
PROD-0000456,SUP-000658,Raw Materials Product 00456,Raw Materials,45.69,89.76,Active
PROD-0000457,SUP-000590,Industrial Parts Product 00457,Industrial Parts,12.26,22.56,Active
PROD-0000458,SUP-000469,Finished Goods Product 00458,Finished Goods,40.18,55.59,Active
PROD-0000459,SUP-000986,Raw Materials Product 00459,Raw Materials,52.35,74.14,Active
PROD-0000460,SUP-000171,Components Product 00460,Components,45.99,80.15,Active
PROD-0000461,SUP-000810,Components Product 00461,Components,48.3,93.08,Active
PROD-0000462,SUP-000241,Finished Goods Product 00462,Finished Goods,9.34,12.86,Active
PROD-0000463,SUP-000944,Industrial Parts Product 00463,Industrial Parts,40.99,60.46,Active
PROD-0000464,SUP-000881,Components Product 00464,Components,22.85,56.02,Active
PROD-0000465,SUP-000196,Raw Materials Product 00465,Raw Materials,51.53,71.82,Active
PROD-0000466,SUP-000275,Raw Materials Product 00466,Raw Materials,75.64,145.98,Active
PROD-0000467,SUP-000717,Packaging Product 00467,Packaging,62.14,75.76,Active
PROD-0000468,SUP-000625,Components Product 00468,Components,27.16,32.67,Active
PROD-0000469,SUP-000862,Industrial Parts Product 00469,Industrial Parts,16.98,34.06,Active
PROD-0000470,SUP-000265,Raw Materials Product 00470,Raw Materials,32.96,73.92,Active
PROD-0000471,SUP-000319,Packaging Product 00471,Packaging,29.61,41.9,Active
PROD-0000472,SUP-000914,Components Product 00472,Components,66.3,107.69,Active
PROD-0000473,SUP-000845,Finished Goods Product 00473,Finished Goods,69.74,144.96,Active
PROD-0000474,SUP-000810,Industrial Parts Product 00474,Industrial Parts,57.39,77.17,Active
PROD-0000475,SUP-000723,Components Product 00475,Components,23.82,32.12,Active
PROD-0000476,SUP-000839,Components Product 00476,Components,67.65,153.82,Active
PROD-0000477,SUP-000405,Finished Goods Product 00477,Finished Goods,45.73,107.16,Active
PROD-0000478,SUP-000739,Industrial Parts Product 00478,Industrial Parts,9.66,14.13,Active
PROD-0000479,SUP-000450,Raw Materials Product 00479,Raw Materials,14.08,29.19,Active
PROD-0000480,SUP-000713,Industrial Parts Product 00480,Industrial Parts,12.92,26.18,Active
PROD-0000481,SUP-000796,Raw Materials Product 00481,Raw Materials,20.17,46.25,Active
PROD-0000482,SUP-000112,Industrial Parts Product 00482,Industrial Parts,61.58,109.0,Active
PROD-0000483,SUP-000341,Finished Goods Product 00483,Finished Goods,91.46,172.08,Active
PROD-0000484,SUP-000159,Packaging Product 00484,Packaging,26.58,41.1,Active
PROD-0000485,SUP-000642,Components Product 00485,Components,30.8,68.23,Active
PROD-0000486,SUP-000068,Finished Goods Product 00486,Finished Goods,21.07,52.08,Active
PROD-0000487,SUP-000092,Finished Goods Product 00487,Finished Goods,38.76,60.46,Active
PROD-0000488,SUP-000934,Components Product 00488,Components,19.94,26.56,Active
PROD-0000489,SUP-000990,Finished Goods Product 00489,Finished Goods,41.35,73.58,Inactive
PROD-0000490,SUP-000325,Components Product 00490,Components,86.9,105.04,Active
PROD-0000491,SUP-000407,Industrial Parts Product 00491,Industrial Parts,28.06,59.67,Active
PROD-0000492,SUP-000793,Industrial Parts Product 00492,Industrial Parts,23.81,47.7,Active
PROD-0000493,SUP-000556,Components Product 00493,Components,31.43,48.79,Active
PROD-0000494,SUP-000988,Industrial Parts Product 00494,Industrial Parts,24.42,53.66,Active
PROD-0000495,SUP-000237,Industrial Parts Product 00495,Industrial Parts,41.71,90.4,Active
PROD-0000496,SUP-000233,Industrial Parts Product 00496,Industrial Parts,67.79,123.57,Active
PROD-0000497,SUP-000966,Components Product 00497,Components,13.48,24.81,Active
PROD-0000498,SUP-000570,Components Product 00498,Components,11.47,23.11,Active
PROD-0000499,SUP-000070,Industrial Parts Product 00499,Industrial Parts,19.05,46.1,Active
PROD-0000500,SUP-000094,Finished Goods Product 00500,Finished Goods,46.79,61.5,Active
PROD-0000501,SUP-000647,Industrial Parts Product 00501,Industrial Parts,51.81,118.73,Active
PROD-0000502,SUP-000295,Packaging Product 00502,Packaging,129.59,207.78,Active
PROD-0000503,SUP-000697,Raw Materials Product 00503,Raw Materials,55.27,106.43,Active
PROD-0000504,SUP-000384,Components Product 00011,Industrial Parts,29.58,51.82,Active
PROD-0000505,SUP-000711,Components Product 00505,Components,13.54,16.25,Active
PROD-0000506,SUP-000512,Packaging Product 00506,Packaging,33.79,56.39,Inactive
PROD-0000507,SUP-000511,Raw Materials Product 00507,Raw Materials,38.14,92.6,Active
PROD-0000508,SUP-000309,Finished Goods Product 00508,Finished Goods,29.54,44.52,Active
PROD-0000509,SUP-000650,Components Product 00509,Components,26.96,58.02,Active
PROD-0000510,SUP-000517,Industrial Parts Product 00510,Industrial Parts,43.85,53.9,Active
PROD-0000511,SUP-000812,Components Product 00511,Components,37.53,56.47,Active
PROD-0000512,SUP-000246,Components Product 00512,Components,114.12,210.95,Active
PROD-0000513,SUP-000317,Components Product 00513,Components,21.63,39.66,Active
PROD-0000514,SUP-000616,Raw Materials Product 00514,Raw Materials,46.49,116.22,Active
PROD-0000515,SUP-000103,Raw Materials Product 00515,Raw Materials,25.32,52.55,Active
PROD-0000516,SUP-000971,Raw Materials Product 00516,Raw Materials,25.14,49.05,Inactive
PROD-0000517,SUP-000782,Industrial Parts Product 00517,Industrial Parts,34.73,73.86,Active
PROD-0000518,SUP-000480,Packaging Product 00518,Packaging,96.32,238.73,Active
PROD-0000519,SUP-000607,Finished Goods Product 00519,Finished Goods,67.48,117.61,Active
PROD-0000520,SUP-000535,Finished Goods Product 00520,Finished Goods,13.38,28.65,Active
PROD-0000521,SUP-000492,Raw Materials Product 00521,Raw Materials,40.35,75.44,Active
PROD-0000522,SUP-000530,Industrial Parts Product 00522,Industrial Parts,8.37,17.03,Active
PROD-0000523,SUP-000243,Components Product 00523,Components,24.67,37.37,Active
PROD-0000524,SUP-000289,Industrial Parts Product 00524,Industrial Parts,75.93,171.02,Active
PROD-0000525,SUP-000145,Finished Goods Product 00525,Finished Goods,22.35,40.44,Inactive
PROD-0000526,SUP-000624,Industrial Parts Product 00526,Industrial Parts,21.34,39.48,Active
PROD-0000527,SUP-000698,Finished Goods Product 00527,Finished Goods,149.58,344.24,Active
PROD-0000528,SUP-000202,Raw Materials Product 00528,Raw Materials,47.4,66.81,Active
PROD-0000529,SUP-000564,Components Product 00529,Components,78.37,157.8,Active
PROD-0000530,SUP-000577,Components Product 00530,Components,90.34,116.25,Active
PROD-0000531,SUP-000099,Components Product 00531,Components,31.41,43.22,Active
PROD-0000532,SUP-000921,Finished Goods Product 00532,Finished Goods,71.26,96.07,Active
PROD-0000533,SUP-000721,Components Product 00533,Components,31.69,67.51,Active
PROD-0000534,SUP-000287,Finished Goods Product 00534,Finished Goods,30.1,49.72,Active
PROD-0000535,SUP-000967,Raw Materials Product 00535,Raw Materials,45.97,114.54,Active
PROD-0000536,SUP-000231,Industrial Parts Product 00536,Industrial Parts,71.37,91.11,Active
PROD-0000537,SUP-000019,Finished Goods Product 00537,Finished Goods,29.75,35.98,Inactive
PROD-0000538,SUP-000900,Industrial Parts Product 00538,Industrial Parts,57.52,130.02,Active
PROD-0000539,SUP-000963,Components Product 00539,Components,16.23,30.35,Active
