budget_key,budget_id,date_key,account_key,location_key,budget_category,budget_amount
521,BUD-000521,20240630,653,32,Utilities,73008.36
522,BUD-000522,20231020,160,85,Operations,78321.17
523,BUD-000523,20251214,210,88,Operations,43199.44
524,BUD-000524,20210501,616,59,Revenue,79875.84
525,BUD-000525,20220727,838,91,Utilities,45944.36
526,BUD-000526,20241212,842,18,Operations,58483.46
527,BUD-000527,20240612,58,93,Payroll,28725.67
528,BUD-000528,20251123,389,41,Operations,127191.13
529,BUD-000529,20220407,176,22,Revenue,72981.92
530,BUD-000530,20230829,208,17,Utilities,57838.5
531,BUD-000531,20190406,837,82,Maintenance,72751.82
532,BUD-000532,20231219,956,56,Payroll,46619.32
533,BUD-000533,20210616,162,36,Revenue,51401.05
534,BUD-000534,20190503,459,24,Utilities,82393.8
535,BUD-000535,20230215,8,11,Maintenance,241409.5
536,BUD-000536,20240710,34,100,Revenue,103854.61
537,BUD-000537,20240422,551,62,Operations,128458.26
538,BUD-000538,20201215,23,7,Maintenance,14956.98
539,BUD-000539,20200303,732,50,Payroll,28050.84
540,BUD-000540,20191110,547,47,Operations,91173.56
541,BUD-000541,20200325,74,100,Maintenance,163340.43
542,BUD-000542,20230623,820,28,Payroll,119333.2
543,BUD-000543,20200824,247,87,Maintenance,36209.27
544,BUD-000544,20230515,257,43,Maintenance,48088.07
545,BUD-000545,20211021,128,81,Operations,38882.03
546,BUD-000546,20200316,979,79,Operations,111499.56
547,BUD-000547,20220927,745,11,Maintenance,37603.92
548,BUD-000548,20231025,102,51,Utilities,59786.51
549,BUD-000549,20250419,957,57,Operations,35345.66
550,BUD-000550,20250101,533,22,Operations,53883.63
551,BUD-000551,20251107,712,74,Revenue,36395.99
552,BUD-000552,20220304,929,16,Operations,48468.54
553,BUD-000553,20210121,85,77,Revenue,11895.1
554,BUD-000554,20251224,662,63,Maintenance,121605.65
555,BUD-000555,20221231,49,78,Revenue,119334.2
556,BUD-000556,20240801,75,34,Operations,24372.44
557,BUD-000557,20190126,539,34,Operations,37615.72
558,BUD-000558,20240704,920,87,Maintenance,82666.08
559,BUD-000559,20240903,2,83,Operations,55827.18
560,BUD-000560,20190728,65,83,Revenue,50210.88
561,BUD-000561,20241204,532,65,Payroll,267685.2
562,BUD-000562,20241028,691,63,Utilities,89431.79
563,BUD-000563,20220331,243,29,Maintenance,37016.02
564,BUD-000564,20240109,779,11,Operations,67285.53
565,BUD-000565,20210322,133,88,Utilities,66251.17
566,BUD-000566,20230905,163,2,Operations,25362.91
567,BUD-000567,20210518,248,63,Revenue,72119.26
568,BUD-000568,20251228,718,30,Operations,160110.11
569,BUD-000569,20190205,759,92,Utilities,97675.09
570,BUD-000570,20231116,113,97,Operations,34369.22
571,BUD-000571,20220503,202,92,Maintenance,80217.58
572,BUD-000572,20220409,151,45,Payroll,31013.14
573,BUD-000573,20220304,978,51,Maintenance,43207.87
574,BUD-000574,20230710,608,19,Operations,159390.42
575,BUD-000575,20240710,999,50,Revenue,46875.32
576,BUD-000576,20230302,215,39,Operations,104786.64
577,BUD-000577,20250607,485,34,Utilities,171044.97
578,BUD-000578,20220125,24,17,Operations,50656.5
579,BUD-000579,20200510,617,5,Revenue,30111.04
580,BUD-000580,20200907,947,47,Operations,83566.95
581,BUD-000581,20210113,758,87,Revenue,51463.34
582,BUD-000582,20250715,900,23,Operations,203554.27
583,BUD-000583,20190916,322,89,Payroll,69972.79
584,BUD-000584,20230614,788,9,Payroll,112332.7
585,BUD-000585,20211211,32,85,Operations,129350.33
586,BUD-000586,20241217,869,55,Utilities,37526.98
587,BUD-000587,20211029,886,12,Operations,71866.19
588,BUD-000588,20230919,258,18,Utilities,19887.67
589,BUD-000589,20221116,16,3,Maintenance,68816.01
590,BUD-000590,20230628,957,92,Operations,31410.7
591,BUD-000591,20210925,479,37,Operations,100501.82
592,BUD-000592,20240722,78,31,Utilities,71694.1
593,BUD-000593,20200602,993,87,Revenue,23747.33
594,BUD-000594,20220912,277,61,Operations,19818.07
595,BUD-000595,20230714,823,14,Operations,104634.9
596,BUD-000596,20190525,250,44,Operations,92066.84
597,BUD-000597,20250529,701,49,Operations,88232.47
598,BUD-000598,20250921,320,27,Operations,62173.36
599,BUD-000599,20231230,416,59,Operations,35916.54
600,BUD-000600,20240809,294,14,Revenue,253969.6
601,BUD-000601,20251206,943,11,Maintenance,162702.36
602,BUD-000602,20201229,171,98,Operations,30605.5
603,BUD-000603,20231206,639,23,Payroll,50845.31
604,BUD-000604,20190425,126,7,Revenue,96342.4
605,BUD-000605,20220104,573,50,Payroll,39941.41
606,BUD-000606,20240415,444,72,Operations,106172.46
607,BUD-000607,20240419,401,83,Utilities,107296.38
608,BUD-000608,20231209,928,62,Operations,26151.83
609,BUD-000609,20250823,303,9,Utilities,47222.56
610,BUD-000610,20210310,391,26,Payroll,152983.58
611,BUD-000611,20220901,125,45,Operations,210042.89
612,BUD-000612,20210521,386,19,Operations,42069.24
613,BUD-000613,20220607,342,46,Operations,70181.22
614,BUD-000614,20231205,336,79,Operations,65895.11
615,BUD-000615,20250815,840,6,Payroll,231883.2
616,BUD-000616,20230320,392,37,Payroll,71556.23
617,BUD-000617,20190804,591,67,Operations,27264.95
618,BUD-000618,20240806,62,3,Maintenance,486362.61
619,BUD-000619,20191224,654,12,Operations,43109.51
620,BUD-000620,20250517,365,43,Revenue,138610.0
621,BUD-000621,20220410,736,28,Maintenance,49765.51
622,BUD-000622,20190113,68,30,Utilities,44096.71
623,BUD-000623,20190217,294,61,Payroll,17855.13
624,BUD-000624,20251006,395,39,Operations,92311.03
625,BUD-000625,20250618,122,65,Payroll,76734.78
626,BUD-000626,20201008,424,71,Operations,38332.47
627,BUD-000627,20190421,393,69,Payroll,30893.87
628,BUD-000628,20200318,973,5,Operations,18759.27
629,BUD-000629,20220204,566,3,Maintenance,38549.46
630,BUD-000630,20241216,279,35,Maintenance,98133.22
631,BUD-000631,20191223,305,40,Operations,43973.45
632,BUD-000632,20220612,758,74,Payroll,68954.95
633,BUD-000633,20190417,586,6,Utilities,101585.4
634,BUD-000634,20220202,929,42,Operations,150392.47
635,BUD-000635,20201106,596,65,Maintenance,101801.5
636,BUD-000636,20200217,675,50,Maintenance,42899.07
637,BUD-000637,20230404,193,19,Operations,29728.34
638,BUD-000638,20200110,960,75,Operations,122076.55
639,BUD-000639,20240216,947,2,Revenue,183213.62
640,BUD-000640,20220113,275,40,Operations,64722.4
641,BUD-000641,20220909,911,12,Operations,57061.06
642,BUD-000642,20231116,100,26,Maintenance,163354.84
643,BUD-000643,20230624,546,87,Utilities,129317.7
644,BUD-000644,20210323,487,97,Operations,78483.53
645,BUD-000645,20201013,697,7,Maintenance,31023.27
646,BUD-000646,20231112,750,93,Payroll,53360.64
647,BUD-000647,20251011,344,52,Maintenance,483300.24
648,BUD-000648,20241021,18,50,Payroll,50618.66
649,BUD-000649,20221011,890,78,Operations,93858.79
650,BUD-000650,20251112,824,30,Maintenance,42683.08
651,BUD-000651,20220815,403,79,Utilities,178756.17
652,BUD-000652,20240709,931,51,Maintenance,26558.79
653,BUD-000653,20200403,817,24,Maintenance,315583.63
654,BUD-000654,20191224,484,39,Utilities,85941.49
655,BUD-000655,20211017,66,11,Operations,46070.85
656,BUD-000656,20240524,494,41,Payroll,89430.72
657,BUD-000657,20190712,363,68,Maintenance,52087.62
658,BUD-000658,20210521,817,1,Utilities,29365.11
659,BUD-000659,20220222,479,23,Utilities,43885.89
660,BUD-000660,20240826,607,30,Payroll,148134.58
661,BUD-000661,20231211,345,67,Operations,67443.85
662,BUD-000662,20230604,901,100,Revenue,30092.3
663,BUD-000663,20250617,574,7,Operations,82660.5
664,BUD-000664,20190108,417,31,Operations,82561.49
665,BUD-000665,20200822,953,24,Utilities,26675.81
666,BUD-000666,20230906,421,91,Payroll,95634.24
667,BUD-000667,20240809,549,25,Utilities,50785.17
668,BUD-000668,20240114,559,14,Maintenance,66152.26
669,BUD-000669,20241004,88,39,Operations,39116.02
670,BUD-000670,20220409,657,33,Utilities,55873.5
671,BUD-000671,20191024,476,19,Revenue,68201.62
672,BUD-000672,20210303,13,90,Revenue,102073.6
673,BUD-000673,20190916,519,22,Revenue,94188.62
674,BUD-000674,20240531,807,66,Payroll,30351.11
675,BUD-000675,20231123,80,38,Revenue,88889.47
676,BUD-000676,20190602,305,24,Operations,18045.52
677,BUD-000677,20210329,757,10,Payroll,115542.63
678,BUD-000678,20250629,583,55,Utilities,104058.39
679,BUD-000679,20201101,978,63,Utilities,120205.52
680,BUD-000680,20200902,654,54,Maintenance,48563.03
681,BUD-000681,20230730,661,16,Operations,134561.06
682,BUD-000682,20240515,392,5,Revenue,166046.59
683,BUD-000683,20201006,697,42,Operations,72436.85
684,BUD-000684,20200329,412,15,Payroll,31553.17
685,BUD-000685,20211029,269,24,Revenue,41954.55
686,BUD-000686,20190605,977,64,Operations,58184.23
687,BUD-000687,20231216,465,63,Utilities,28930.43
688,BUD-000688,20250424,725,30,Operations,55204.49
689,BUD-000689,20230120,97,79,Operations,43554.16
690,BUD-000690,20190905,116,88,Payroll,105812.32
691,BUD-000691,20210530,879,43,Operations,43351.65
692,BUD-000692,20201027,118,7,Maintenance,88387.22
693,BUD-000693,20210411,771,42,Operations,80757.9
694,BUD-000694,20190825,815,43,Operations,21905.43
695,BUD-000695,20220117,415,76,Payroll,27881.11
696,BUD-000696,20230107,31,12,Maintenance,21975.0
697,BUD-000697,20250709,2,89,Utilities,66877.9
698,BUD-000698,20200910,89,41,Utilities,70667.97
699,BUD-000699,20230523,462,60,Utilities,152697.78
700,BUD-000700,20250615,534,40,Operations,93047.87
701,BUD-000701,20200701,743,5,Utilities,31729.57
702,BUD-000702,20251102,864,94,Operations,227316.26
703,BUD-000703,20251211,927,86,Operations,80232.52
704,BUD-000704,20240201,685,47,Operations,62138.72
705,BUD-000705,20220919,900,18,Operations,56275.78
706,BUD-000706,20211102,229,88,Revenue,42792.41
707,BUD-000707,20221205,954,65,Operations,49702.71
708,BUD-000708,20231019,312,2,Operations,42651.91
709,BUD-000709,20210810,833,21,Utilities,40833.64
710,BUD-000710,20250308,675,55,Operations,158189.27
711,BUD-000711,20240719,684,29,Revenue,97391.71
712,BUD-000712,20200704,784,92,Utilities,228705.52
713,BUD-000713,20220823,211,67,Revenue,23461.25
714,BUD-000714,20200620,500,18,Revenue,201153.49
715,BUD-000715,20220112,712,47,Maintenance,172279.86
716,BUD-000716,20210217,876,35,Payroll,28387.0
717,BUD-000717,20251119,487,84,Operations,127281.38
718,BUD-000718,20240616,98,88,Revenue,261676.6
719,BUD-000719,20200617,751,58,Operations,28060.01
720,BUD-000720,20230722,295,58,Operations,49191.85
721,BUD-000721,20191013,752,16,Operations,37905.45
722,BUD-000722,20201006,831,57,Revenue,162426.48
723,BUD-000723,20220407,767,12,Operations,65100.49
724,BUD-000724,20230418,21,92,Revenue,93487.27
725,BUD-000725,20200717,943,95,Utilities,41591.96
726,BUD-000726,20250704,163,68,Utilities,43224.21
727,BUD-000727,20221112,418,30,Maintenance,204586.09
728,BUD-000728,20220227,172,14,Utilities,215866.4
729,BUD-000729,20210701,814,46,Operations,54128.75
730,BUD-000730,20191124,765,30,Revenue,86075.36
731,BUD-000731,20211231,716,46,Utilities,79156.78
732,BUD-000732,20221019,872,67,Revenue,117727.69
733,BUD-000733,20251021,933,24,Maintenance,35628.65
734,BUD-000734,20250207,63,15,Maintenance,57994.02
735,BUD-000735,20250107,154,42,Operations,87359.77
736,BUD-000736,20240704,629,63,Operations,435075.43
737,BUD-000737,20201210,857,1,Operations,54701.67
738,BUD-000738,20191106,43,7,Payroll,87943.06
739,BUD-000739,20220612,580,30,Maintenance,69034.3
740,BUD-000740,20220320,743,74,Revenue,33322.6
741,BUD-000741,20210828,329,12,Utilities,96501.21
742,BUD-000742,20230511,18,49,Operations,57411.4
743,BUD-000743,20200326,404,62,Payroll,52319.12
744,BUD-000744,20231117,131,68,Revenue,30445.26
745,BUD-000745,20250527,990,56,Maintenance,528836.73
746,BUD-000746,20200111,575,28,Operations,10000.0
747,BUD-000747,20220102,100,85,Operations,23331.57
748,BUD-000748,20210125,796,76,Revenue,20959.92
749,BUD-000749,20250505,899,15,Revenue,53904.82
750,BUD-000750,20190410,657,48,Payroll,58860.85
751,BUD-000751,20191130,40,77,Operations,39817.42
752,BUD-000752,20220806,840,96,Revenue,277099.16
753,BUD-000753,20190313,530,10,Utilities,73628.58
754,BUD-000754,20250205,29,34,Operations,62718.96
755,BUD-000755,20200718,289,34,Operations,29359.03
756,BUD-000756,20201114,564,88,Operations,61257.84
757,BUD-000757,20191216,538,70,Utilities,69162.17
758,BUD-000758,20231001,175,25,Revenue,87541.15
759,BUD-000759,20210824,166,59,Revenue,134368.39
760,BUD-000760,20220906,98,49,Payroll,232654.65
761,BUD-000761,20211029,355,87,Payroll,35046.58
762,BUD-000762,20211013,464,47,Operations,36840.21
763,BUD-000763,20230301,417,59,Operations,39048.02
764,BUD-000764,20200422,54,7,Maintenance,24377.05
765,BUD-000765,20190213,374,17,Revenue,48280.63
766,BUD-000766,20200728,753,26,Maintenance,73389.26
767,BUD-000767,20200222,331,37,Maintenance,138814.51
768,BUD-000768,20200307,599,12,Payroll,37188.93
769,BUD-000769,20190208,585,78,Revenue,25847.87
770,BUD-000770,20240306,894,9,Maintenance,89716.76
771,BUD-000771,20230904,165,6,Payroll,102627.62
772,BUD-000772,20210109,167,92,Payroll,92400.65
773,BUD-000773,20190326,953,81,Operations,39394.85
774,BUD-000774,20200907,883,65,Operations,63336.81
775,BUD-000775,20240303,11,58,Operations,30677.44
776,BUD-000776,20200402,878,63,Maintenance,66254.22
777,BUD-000777,20240409,604,52,Payroll,43661.04
778,BUD-000778,20250301,459,63,Revenue,31904.45
779,BUD-000779,20230910,565,24,Operations,168614.28
780,BUD-000780,20250818,952,97,Operations,35340.59
781,BUD-000781,20211206,232,53,Utilities,58016.31
782,BUD-000782,20220811,879,85,Revenue,80215.49
783,BUD-000783,20190303,567,25,Operations,52417.3
784,BUD-000784,20250223,981,85,Utilities,34902.56
785,BUD-000785,20200724,279,92,Operations,34435.97
786,BUD-000786,20210721,583,52,Revenue,60120.62
787,BUD-000787,20200403,640,6,Maintenance,29231.62
788,BUD-000788,20221217,329,100,Maintenance,40573.91
789,BUD-000789,20241002,190,37,Maintenance,22491.04
790,BUD-000790,20220416,581,27,Utilities,56828.11
791,BUD-000791,20231101,676,57,Operations,95930.42
792,BUD-000792,20221217,298,84,Maintenance,69333.96
793,BUD-000793,20191218,629,70,Maintenance,55519.16
794,BUD-000794,20231115,817,53,Operations,57805.37
795,BUD-000795,20190921,191,85,Operations,161891.45
796,BUD-000796,20250916,441,75,Operations,80653.39
797,BUD-000797,20220310,171,57,Revenue,108144.89
798,BUD-000798,20211112,635,77,Operations,41273.29
799,BUD-000799,20190211,434,30,Operations,32742.16
800,BUD-000800,20190507,281,14,Payroll,35007.13
801,BUD-000801,20210320,410,79,Operations,39450.75
802,BUD-000802,20241026,891,99,Maintenance,53353.16
803,BUD-000803,20241112,921,53,Maintenance,56001.47
804,BUD-000804,20250523,186,31,Utilities,110405.2
805,BUD-000805,20210802,849,84,Operations,98105.49
806,BUD-000806,20230328,934,35,Operations,52164.72
807,BUD-000807,20220430,559,45,Maintenance,148627.45
808,BUD-000808,20240201,247,50,Maintenance,77314.32
809,BUD-000809,20200228,790,70,Revenue,43769.36
810,BUD-000810,20250226,202,75,Operations,93608.61
811,BUD-000811,20210809,310,54,Operations,44721.38
812,BUD-000812,20200104,297,65,Operations,80563.56
813,BUD-000813,20200127,225,86,Operations,22869.76
814,BUD-000814,20190831,845,14,Operations,40314.64
815,BUD-000815,20220911,979,100,Payroll,351002.96
816,BUD-000816,20190624,649,6,Payroll,113310.81
817,BUD-000817,20201206,827,40,Revenue,99625.53
818,BUD-000818,20250227,226,84,Operations,49517.1
819,BUD-000819,20201006,509,43,Revenue,62772.12
820,BUD-000820,20240318,927,33,Maintenance,35919.68
821,BUD-000821,20240708,144,10,Payroll,59129.65
822,BUD-000822,20250516,248,26,Payroll,51433.74
823,BUD-000823,20220208,529,22,Payroll,40456.56
824,BUD-000824,20230410,362,50,Revenue,86918.69
825,BUD-000825,20190514,799,41,Payroll,40178.31
826,BUD-000826,20190328,47,22,Utilities,80828.85
827,BUD-000827,20240818,504,53,Operations,141666.09
828,BUD-000828,20230620,347,95,Payroll,17228.25
829,BUD-000829,20190817,180,50,Payroll,35745.04
830,BUD-000830,20250910,254,7,Maintenance,147338.76
831,BUD-000831,20230911,400,100,Utilities,35536.8
832,BUD-000832,20221031,925,16,Revenue,57035.72
833,BUD-000833,20230501,257,21,Utilities,58882.74
834,BUD-000834,20200414,401,75,Revenue,32995.96
835,BUD-000835,20191116,311,50,Maintenance,61789.83
836,BUD-000836,20230123,427,84,Revenue,41918.51
837,BUD-000837,20240214,604,34,Revenue,53330.81
838,BUD-000838,20190916,266,90,Operations,57571.86
839,BUD-000839,20190130,55,26,Operations,91660.06
840,BUD-000840,20190902,293,71,Utilities,64959.65
841,BUD-000841,20201010,864,34,Utilities,29317.49
842,BUD-000842,20210605,936,89,Utilities,18958.03
843,BUD-000843,20220608,94,88,Maintenance,30005.71
844,BUD-000844,20200525,400,80,Operations,96439.01
845,BUD-000845,20240426,70,89,Utilities,28195.91
846,BUD-000846,20230925,500,41,Maintenance,124759.41
847,BUD-000847,20190121,735,93,Operations,109256.61
848,BUD-000848,20240611,86,1,Utilities,276533.26
849,BUD-000849,20210215,982,88,Payroll,80042.11
850,BUD-000850,20240820,185,43,Maintenance,78007.36
851,BUD-000851,20210514,14,49,Revenue,73216.65
852,BUD-000852,20250317,257,37,Operations,81987.41
853,BUD-000853,20240427,63,19,Operations,130605.13
854,BUD-000854,20230515,55,34,Maintenance,209097.15
855,BUD-000855,20210215,430,30,Maintenance,87280.95
856,BUD-000856,20210908,958,40,Payroll,71156.38
857,BUD-000857,20250424,773,71,Operations,61831.77
858,BUD-000858,20201225,398,13,Maintenance,47218.55
859,BUD-000859,20210627,571,70,Operations,48863.41
860,BUD-000860,20230826,925,77,Maintenance,56371.72
861,BUD-000861,20220906,223,100,Maintenance,168826.45
862,BUD-000862,20220112,922,47,Revenue,71655.14
863,BUD-000863,20240824,788,90,Maintenance,63333.45
864,BUD-000864,20220106,244,59,Utilities,187255.55
865,BUD-000865,20200428,79,6,Maintenance,39857.63
866,BUD-000866,20250615,450,95,Operations,49007.97
867,BUD-000867,20250131,541,57,Revenue,37269.85
868,BUD-000868,20191109,591,36,Maintenance,46064.02
869,BUD-000869,20190711,934,71,Operations,85297.77
870,BUD-000870,20220824,221,86,Revenue,44578.35
871,BUD-000871,20220405,759,63,Operations,39092.36
872,BUD-000872,20240504,767,7,Operations,37704.68
873,BUD-000873,20220313,801,44,Utilities,159440.75
874,BUD-000874,20231216,592,29,Revenue,58851.36
875,BUD-000875,20230321,464,31,Maintenance,269581.53
876,BUD-000876,20220815,21,24,Utilities,104559.91
877,BUD-000877,20210119,662,51,Maintenance,42017.86
878,BUD-000878,20251006,278,27,Operations,48024.0
879,BUD-000879,20200320,334,31,Maintenance,163871.42
880,BUD-000880,20190703,490,78,Maintenance,61826.87
881,BUD-000881,20240607,358,70,Revenue,105828.5
882,BUD-000882,20231124,420,23,Operations,110276.35
883,BUD-000883,20230618,652,34,Maintenance,78621.86
884,BUD-000884,20211127,40,10,Payroll,25583.06
885,BUD-000885,20190106,719,26,Operations,100781.43
886,BUD-000886,20201015,347,45,Operations,52953.86
887,BUD-000887,20250824,996,80,Payroll,99512.57
888,BUD-000888,20200110,540,69,Operations,42874.74
889,BUD-000889,20250124,774,32,Revenue,186575.73
890,BUD-000890,20190122,100,49,Maintenance,85435.6
891,BUD-000891,20210310,224,46,Operations,23772.21
892,BUD-000892,20200125,873,40,Maintenance,120014.42
893,BUD-000893,20220615,477,38,Maintenance,126335.87
894,BUD-000894,20220414,45,83,Utilities,83034.8
895,BUD-000895,20200908,56,2,Maintenance,29708.24
896,BUD-000896,20221215,231,39,Operations,47362.03
897,BUD-000897,20220426,807,40,Operations,56702.71
898,BUD-000898,20210322,968,32,Operations,38304.42
899,BUD-000899,20221221,635,39,Operations,15805.67
900,BUD-000900,20211111,654,58,Operations,12234.72
901,BUD-000901,20230129,171,41,Operations,66534.9
