maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
363,MNT-000363,20200104,89,609,2851,Inspection,3.14,11.51,7076.33
364,MNT-000364,20220626,59,337,724,Corrective,3.27,10.85,3028.0
365,MNT-000365,20200106,98,152,2880,Preventive,4.94,3.09,6303.89
366,MNT-000366,20241231,67,1933,1535,Preventive,7.04,1.42,153.93
367,MNT-000367,20190207,45,879,3363,Inspection,2.64,5.8,7041.28
368,MNT-000368,20231118,35,1935,4639,Inspection,3.65,2.5,4836.37
369,MNT-000369,20211004,79,1095,2846,Corrective,0.79,12.68,3410.57
370,MNT-000370,20220817,68,1615,510,Inspection,0.89,22.74,1847.49
371,MNT-000371,20210901,100,584,798,Preventive,4.9,1.37,2751.11
372,MNT-000372,20210506,87,693,4733,Preventive,2.65,15.71,6740.75
373,MNT-000373,20200317,9,1065,2067,Inspection,6.81,1.33,4038.9
374,MNT-000374,20250413,1,1274,2129,Corrective,3.66,1.62,8931.45
375,MNT-000375,20220426,12,810,4205,Preventive,2.1,15.65,1274.51
376,MNT-000376,20190724,74,155,3516,Corrective,0.68,10.09,2526.13
377,MNT-000377,20200611,45,1529,3217,Preventive,4.2,5.5,2991.99
378,MNT-000378,20230926,57,529,3506,,6.22,14.9,5059.27
379,MNT-000379,20190604,82,1129,371,Preventive,2.55,5.26,6777.67
380,MNT-000380,20221220,68,1425,3153,Inspection,1.32,8.83,5271.0
381,MNT-000381,20201224,6,121,3124,Inspection,7.47,10.87,6138.96
382,MNT-000382,20240904,58,1186,579,Inspection,0.66,9.2,1755.7
383,MNT-000383,20240604,34,1191,4838,Preventive,6.32,2.98,3830.45
384,MNT-000384,20221120,10,1559,106,Corrective,2.44,21.53,9039.13
385,MNT-000385,20200617,63,187,3614,Preventive,5.53,4.24,7560.22
386,MNT-000386,20250519,83,1569,1832,Preventive,6.18,17.26,3788.58
387,MNT-000387,20220328,20,1683,4436,Inspection,0.8,14.61,7913.63
388,MNT-000388,20241227,86,208,4350,Preventive,1.24,15.35,403.24
389,MNT-000389,20220214,35,923,3655,Preventive,5.49,15.24,1299.17
390,MNT-000390,20240215,21,1729,1966,Corrective,4.81,19.35,2281.0
391,MNT-000391,20230419,8,803,3965,Corrective,1.4,14.95,4212.44
392,MNT-000392,20201202,80,1243,2735,Corrective,1.34,20.97,3706.78
393,MNT-000393,20210617,95,32,3955,Inspection,6.13,12.46,410.87
394,MNT-000394,20240829,66,1931,4570,Corrective,0.73,15.7,3678.01
395,MNT-000395,20250318,63,775,548,Inspection,5.94,16.69,4889.89
396,MNT-000396,20230529,69,253,581,Preventive,2.26,8.26,5413.59
397,MNT-000397,20240911,74,1457,4785,Preventive,5.86,12.61,9236.47
398,MNT-000398,20220116,54,392,1678,Corrective,6.63,21.02,8751.85
399,MNT-000399,20200427,12,36,4190,Preventive,4.25,3.77,5055.37
400,MNT-000400,20200304,73,1030,3098,Inspection,6.77,20.52,3784.39
401,MNT-000401,20230521,68,757,1843,Preventive,7.08,12.08,705.61
402,MNT-000402,20201021,83,441,1490,Corrective,5.48,20.62,4395.67
403,MNT-000403,20240210,48,475,999999,Corrective,7.96,16.46,6968.95
404,MNT-000404,20201208,89,609,2302,Corrective,5.43,19.27,3287.59
405,MNT-000405,20210825,12,1932,3346,Preventive,3.57,3.18,7824.09
406,MNT-000406,20201214,80,705,2361,Corrective,7.52,0.63,7459.73
407,MNT-000407,20210925,46,1175,4580,Preventive,2.94,15.22,4034.72
408,MNT-000408,20200513,86,160,988,Corrective,7.76,10.85,2563.05
409,MNT-000409,20230708,85,1800,4670,Inspection,4.07,15.76,4581.9
410,MNT-000410,20190903,61,728,1799,Inspection,6.75,19.49,3085.5
411,MNT-000411,20230721,97,988,2524,Inspection,4.83,17.1,1690.97
412,MNT-000412,20221103,27,79,3310,Preventive,4.04,18.44,8086.17
413,MNT-000413,20230814,17,1592,4997,Preventive,6.5,4.22,4708.79
414,MNT-000414,20190515,70,614,3974,Inspection,4.9,18.51,4928.3
415,MNT-000415,20230330,66,797,2194,Preventive,1.18,21.85,7148.06
416,MNT-000416,20241101,59,1348,4376,Corrective,7.72,17.23,7327.23
417,MNT-000417,20240219,79,1384,2315,Inspection,4.52,2.25,6040.22
418,MNT-000418,20190817,65,388,2712,Corrective,4.9,23.34,5777.03
419,MNT-000419,20210123,43,1711,987,Corrective,3.45,12.87,5842.73
420,MNT-000420,20190214,60,157,1673,Inspection,7.17,8.12,9549.78
421,MNT-000421,20210228,49,1808,514,Preventive,2.59,7.39,9438.45
422,MNT-000422,20190211,62,863,829,Preventive,6.39,19.93,9587.32
423,MNT-000423,20191231,9,1693,970,Preventive,3.91,0.61,5052.52
424,MNT-000424,20240425,44,1924,2035,Preventive,1.52,11.72,2541.38
425,MNT-000425,20211020,19,1012,1090,Inspection,3.92,13.59,7123.49
426,MNT-000426,20250828,4,630,4439,Corrective,2.53,12.49,3844.18
427,MNT-000427,20191217,6,1478,2023,Corrective,0.56,19.84,500.57
428,MNT-000428,20240801,99,1520,2169,Corrective,2.28,8.17,445.91
429,MNT-000429,20230211,42,1455,3224,Preventive,6.95,4.25,4991.75
430,MNT-000430,20230430,86,1337,2456,Corrective,2.9,10.32,3606.69
431,MNT-000431,20190624,86,1337,4310,Corrective,2.75,4.5,7300.32
432,MNT-000432,20191030,28,132,1627,Inspection,1.57,19.17,9166.34
433,MNT-000433,20241103,17,920,1058,Preventive,1.57,0.65,6072.85
434,MNT-000434,20240201,11,1346,1389,,5.39,19.22,3237.42
435,MNT-000435,20230814,24,1444,2970,Inspection,4.49,8.06,4778.92
436,MNT-000436,20210804,92,1678,2922,Corrective,4.34,20.2,7750.97
437,MNT-000437,20221016,74,1714,1426,Inspection,2.26,12.01,8451.56
438,MNT-000438,20250223,64,1244,4452,Corrective,1.94,2.1,2374.61
439,MNT-000439,20211120,19,390,2515,Corrective,4.13,11.61,3364.82
440,MNT-000440,20191105,52,22,551,Preventive,1.86,10.3,8865.23
441,MNT-000441,20230429,22,1088,4955,Corrective,3.15,0.86,8660.24
442,MNT-000442,20200327,40,250,4575,Corrective,0.54,6.79,7580.89
443,MNT-000443,20230912,38,1875,2626,Corrective,4.81,17.3,3516.57
444,MNT-000444,20201209,98,1881,4126,Preventive,1.81,9.67,7360.11
445,MNT-000445,20250226,86,1059,2213,Preventive,5.48,14.18,7433.77
446,MNT-000446,20250811,47,1507,4407,Preventive,5.16,14.07,2719.51
447,MNT-000447,20211027,35,1935,2226,Corrective,7.96,16.37,1320.25
448,MNT-000448,20200211,43,834,1873,Inspection,1.94,15.5,606.68
449,MNT-000449,20200427,58,1964,1685,Preventive,1.19,19.23,1971.39
450,MNT-000450,20220521,49,779,1328,Corrective,2.92,4.54,4337.18
451,MNT-000451,20210520,39,706,1853,Inspection,0.95,15.16,9606.45
452,MNT-000452,20191028,21,1286,1323,Inspection,7.55,13.24,6940.01
453,MNT-000453,20241113,90,798,815,Preventive,2.35,13.27,3419.72
454,MNT-000454,20240101,40,733,3333,Preventive,2.08,23.77,7480.1
455,MNT-000455,20201105,38,1083,950,Preventive,4.5,7.98,7170.11
456,MNT-000456,20250206,32,374,2436,Preventive,4.14,23.48,2890.7
457,MNT-000457,20250815,60,249,15,Preventive,4.79,9.42,3971.67
458,MNT-000458,20250114,24,737,4903,Inspection,3.41,16.69,518.85
459,MNT-000459,20190115,100,1777,3575,Preventive,0.87,9.54,5183.5
460,MNT-000460,20240623,88,269,2230,Corrective,7.8,6.09,2287.64
461,MNT-000461,20200720,46,674,1133,Inspection,3.11,7.07,8270.71
462,MNT-000462,20210524,52,1212,990,Corrective,2.2,22.7,8190.3
463,MNT-000463,20190720,50,1504,3790,Corrective,5.94,19.54,1353.02
464,MNT-000464,20200816,92,424,2714,Preventive,2.16,10.3,6960.82
465,MNT-000465,20210411,90,1773,2526,Inspection,4.11,0.85,8331.5
466,MNT-000466,20190125,13,158,1220,Inspection,3.95,19.64,2402.68
467,MNT-000467,20230105,32,456,4586,Corrective,4.25,13.9,1329.82
468,MNT-000468,20200710,37,903,1331,Corrective,7.38,13.4,6634.27
469,MNT-000469,20250509,95,1579,3057,Corrective,4.55,16.47,9602.38
470,MNT-000470,20191023,60,1533,2829,Preventive,2.22,0.6,2592.0
471,MNT-000471,20210801,52,212,2528,Inspection,7.36,19.45,4820.25
472,MNT-000472,20251230,45,1215,3166,Inspection,4.03,16.85,1407.65
473,MNT-000473,20251018,86,698,1454,Corrective,1.84,15.23,3737.84
474,MNT-000474,20211016,18,945,3309,Corrective,5.59,20.09,9548.2
475,MNT-000475,20191109,1,997,476,Corrective,6.63,13.9,6337.21
476,MNT-000476,20220217,49,102,93,Corrective,0.83,20.63,2540.05
477,MNT-000477,20250310,14,1718,1690,Corrective,5.18,16.92,4482.63
478,MNT-000478,20190806,57,1079,4766,Corrective,2.76,13.18,3385.84
479,MNT-000479,20200516,17,1568,2296,Corrective,3.35,21.27,6091.74
480,MNT-000480,20230604,99,1520,522,Inspection,4.75,15.23,7353.19
481,MNT-000481,20210611,71,1755,2703,Preventive,1.95,7.49,1952.69
482,MNT-000482,20220826,97,54,3165,Corrective,4.26,14.23,5863.0
483,MNT-000483,20231011,10,1702,531,Preventive,6.97,23.19,5483.45
484,MNT-000484,20230614,27,459,4355,Corrective,3.04,20.17,6867.73
485,MNT-000485,20230621,47,1757,4324,Corrective,6.89,12.78,9055.61
486,MNT-000486,20200222,70,815,1194,Corrective,4.14,11.47,4207.41
487,MNT-000487,20200806,35,1035,3841,Inspection,5.95,19.15,3595.09
488,MNT-000488,20221218,25,1021,931,Inspection,5.9,23.68,1220.65
489,MNT-000489,20210508,41,435,3164,Corrective,7.3,3.21,6927.13
490,MNT-000490,20200115,42,555,4196,Inspection,4.32,0.72,7523.27
491,MNT-000491,20190522,56,1339,3160,Corrective,3.79,7.8,8665.98
492,MNT-000492,20190616,91,1898,972,Preventive,7.44,18.04,5415.72
493,MNT-000493,20210316,5,818,3743,Preventive,6.51,9.4,1638.14
494,MNT-000494,20210322,87,1712,1512,Inspection,2.0,3.59,3354.5
495,MNT-000495,20230730,65,509,2658,Preventive,7.79,10.2,7174.19
496,MNT-000496,20220825,77,1501,4579,Preventive,3.99,23.39,3531.16
497,MNT-000497,20220510,73,1912,2918,Corrective,2.09,14.56,9434.16
498,MNT-000498,20221209,57,1805,3028,Corrective,7.82,13.69,5930.71
499,MNT-000499,20220526,65,689,3304,Inspection,1.19,16.77,6415.81
500,MNT-000500,20200418,77,294,4387,Corrective,2.59,21.72,439.61
501,MNT-000501,20250327,58,1690,1065,Corrective,3.08,5.93,3287.3
502,MNT-000502,20220907,31,924,3709,Corrective,0.7,13.99,3481.64
503,MNT-000503,20241004,19,1239,4599,Corrective,4.87,11.47,8262.95
504,MNT-000504,20200822,43,1737,4030,Corrective,5.78,5.47,2351.77
505,MNT-000505,20230123,31,602,4533,Preventive,0.9,7.09,8341.84
506,MNT-000506,20210518,12,1372,4894,Inspection,5.18,17.08,3127.34
507,MNT-000507,20200723,6,27,1450,Inspection,4.58,6.95,761.82
508,MNT-000508,20190503,22,1415,337,Inspection,4.75,5.08,8785.33
509,MNT-000509,20230628,24,331,2795,Preventive,6.76,18.19,7564.24
510,MNT-000510,20241111,3,1626,474,Corrective,1.27,17.41,4161.16
511,MNT-000511,20190303,7,1177,433,Preventive,2.33,0.7,9723.66
512,MNT-000512,20230617,10,1270,634,Corrective,4.52,23.61,5508.43
513,MNT-000513,20210508,47,601,735,Inspection,7.85,5.28,9944.06
514,MNT-000514,20190607,12,585,4155,Preventive,3.35,5.84,4243.63
515,MNT-000515,20221207,20,1993,4595,Preventive,6.37,13.78,1591.2
516,MNT-000516,20231122,20,1024,4738,Preventive,4.73,15.95,6905.15
517,MNT-000517,20210601,35,128,124,Corrective,7.97,10.97,8178.64
518,MNT-000518,20211129,79,26,4781,Inspection,1.84,5.36,3776.57
519,MNT-000519,20220121,29,1756,3661,Inspection,1.67,12.91,4435.24
520,MNT-000520,20230528,30,1889,3176,Corrective,1.04,11.74,2358.35
521,MNT-000521,20210923,79,742,175,Inspection,1.72,12.19,5656.93
522,MNT-000522,20220806,15,1741,1070,Inspection,5.24,8.98,8341.49
523,MNT-000523,20230906,40,228,374,Preventive,7.04,18.81,7700.41
524,MNT-000524,20200101,95,1627,1001,Inspection,0.6,2.33,6960.01
525,MNT-000525,20230517,46,336,4207,Preventive,4.51,23.81,8010.92
526,MNT-000526,20210315,38,1511,1348,Preventive,7.61,22.68,9996.97
527,MNT-000527,20200118,52,212,1265,Corrective,7.71,3.63,6466.96
528,MNT-000528,20210215,17,1592,3069,Preventive,2.98,4.52,3839.26
529,MNT-000529,20251011,46,1222,265,Corrective,7.48,23.42,2529.91
530,MNT-000530,20251008,23,508,2886,Inspection,4.61,8.12,1784.61
531,MNT-000531,20200717,6,729,1939,Preventive,7.01,8.42,2600.68
532,MNT-000532,20190315,76,600,4461,Preventive,5.38,17.91,4662.54
533,MNT-000533,20241217,17,790,3703,Corrective,4.62,16.23,5333.05
534,MNT-000534,20240101,74,1714,3549,Inspection,2.03,17.45,6423.7
535,MNT-000535,20190309,95,1929,2251,Preventive,1.98,16.2,7259.93
536,MNT-000536,20200801,72,1992,3174,Inspection,6.62,12.89,106.3
537,MNT-000537,20200619,36,31,3280,Corrective,0.65,12.63,1027.79
538,MNT-000538,20200623,77,839,100,Corrective,1.17,16.3,3446.36
539,MNT-000539,20210216,39,706,4318,Corrective,4.78,1.21,4660.31
540,MNT-000540,20221120,59,1258,4839,Preventive,7.78,15.6,1846.32
541,MNT-000541,20210319,89,90,4279,Inspection,4.87,14.83,1199.61
542,MNT-000542,20220128,36,1681,1510,Preventive,7.52,12.42,1891.23
543,MNT-000543,20190913,53,1552,4583,Corrective,6.27,2.68,1343.41
544,MNT-000544,20210124,64,680,3754,Preventive,0.54,16.92,8767.33
545,MNT-000545,20191207,70,389,858,Inspection,5.5,22.86,1409.81
546,MNT-000546,20240520,19,715,4856,Preventive,5.37,8.69,7604.92
547,MNT-000547,20241017,9,800,3782,Corrective,3.13,8.53,237.48
548,MNT-000548,20220204,92,424,4980,Preventive,2.46,17.94,5144.35
549,MNT-000549,20190807,26,153,1726,Preventive,2.85,18.99,955.03
550,MNT-000550,20230410,8,605,3317,Preventive,1.48,3.65,3278.42
551,MNT-000551,20200607,57,1721,1449,Preventive,6.08,23.29,9948.56
552,MNT-000552,20220115,3,1604,1354,Inspection,2.43,0.56,1643.15
553,MNT-000553,20221224,69,1955,890,Corrective,7.79,14.83,7898.59
554,MNT-000554,20230427,46,1849,197,Corrective,1.94,8.3,9261.89
555,MNT-000555,20240226,87,1972,1186,Inspection,5.31,23.67,7649.75
556,MNT-000556,20190710,3,1707,1955,Preventive,2.92,18.94,5528.76
557,MNT-000557,20220624,47,1114,1588,Preventive,1.75,16.94,6763.2
558,MNT-000558,20230106,75,1023,825,Preventive,3.44,14.75,8642.94
559,MNT-000559,20250322,95,379,2236,Corrective,3.15,20.88,9702.71
560,MNT-000560,20190422,2,1890,2958,Corrective,4.48,1.64,2958.32
561,MNT-000561,20220314,50,1178,800,Corrective,4.02,4.64,8976.2
562,MNT-000562,20250701,76,256,3052,Inspection,1.15,3.62,3413.44
563,MNT-000563,20241116,53,1421,3382,Inspection,7.49,8.77,1769.44
564,MNT-000564,20250416,27,771,2526,Preventive,1.08,22.07,7454.16
565,MNT-000565,20190325,61,728,2920,Corrective,7.48,13.39,186.93
566,MNT-000566,20190321,32,412,1253,Inspection,2.92,3.57,111.08
567,MNT-000567,20210619,67,597,4450,Preventive,6.2,20.71,8128.28
568,MNT-000568,20241002,16,1744,4253,Inspection,6.64,15.63,3237.52
569,MNT-000569,20250220,52,202,750,Inspection,4.56,5.18,1372.81
570,MNT-000570,20240202,59,1196,2715,Corrective,2.82,11.32,7749.73
571,MNT-000571,20241215,65,1164,1574,Corrective,1.84,5.41,2967.69
572,MNT-000572,20190127,69,387,1062,Corrective,7.24,7.38,7001.89
573,MNT-000573,20210707,38,1332,1282,Inspection,3.51,21.69,6955.72
574,MNT-000574,20250528,24,1820,1141,Corrective,7.57,22.07,7415.53
575,MNT-000575,20220606,64,1553,3340,Inspection,4.88,22.05,3891.43
576,MNT-000576,20200505,51,28,1817,Preventive,2.94,23.83,2391.18
577,MNT-000577,20250415,83,241,1638,Inspection,7.46,7.66,6647.87
578,MNT-000578,20251212,6,121,3186,Preventive,2.79,14.37,331.25
579,MNT-000579,20191119,1,1803,4905,Corrective,5.98,9.59,603.58
580,MNT-000580,20250428,86,314,4810,Corrective,6.73,6.32,1909.89
581,MNT-000581,20241203,94,1758,550,Corrective,2.89,14.6,6318.04
582,MNT-000582,20250509,8,188,3349,Corrective,5.62,9.83,7425.28
583,MNT-000583,20231201,43,1171,4840,Inspection,1.53,7.12,7404.89
584,MNT-000584,20221226,11,1354,324,Inspection,2.74,9.95,2887.55
585,MNT-000585,20230328,50,882,1960,Inspection,1.65,7.22,8389.43
586,MNT-000586,20210812,52,1748,4684,Preventive,2.97,19.04,7597.86
587,MNT-000587,20220807,15,1906,2805,Preventive,1.7,20.14,8606.61
588,MNT-000588,20220730,26,1727,1996,Corrective,7.54,23.57,4039.46
589,MNT-000589,20190919,37,1227,4621,Preventive,5.97,13.56,3070.3
590,MNT-000590,20241208,16,1388,2781,Corrective,6.03,1.85,7910.05
591,MNT-000591,20200802,95,414,3841,Corrective,2.74,4.02,8752.55
592,MNT-000592,20241204,34,1241,2450,Preventive,6.94,17.21,7447.1
593,MNT-000593,20220712,64,1848,4355,Preventive,1.83,12.75,5789.77
594,MNT-000594,20200619,42,780,2959,Inspection,4.95,6.61,2185.97
595,MNT-000595,20191217,62,33,1598,Inspection,1.15,5.9,2739.53
596,MNT-000596,20210216,73,536,2400,Preventive,6.76,7.59,8188.96
597,MNT-000597,20250731,40,1060,2364,Corrective,4.97,0.78,8411.81
598,MNT-000598,20250430,50,361,403,Preventive,2.01,18.41,4291.56
599,MNT-000599,20240127,10,709,1372,Corrective,3.24,14.97,9267.6
600,MNT-000600,20190719,10,236,4230,Corrective,7.54,23.38,3568.23
601,MNT-000601,20240118,95,1627,14,Corrective,6.64,15.67,3438.6
602,MNT-000602,20210613,97,988,1993,Corrective,4.39,12.17,3758.43
603,MNT-000603,20190210,100,358,489,Inspection,2.82,16.86,3229.15
604,MNT-000604,20230522,85,1219,424,Corrective,5.81,13.83,1115.42
605,MNT-000605,20250413,69,925,542,Corrective,5.91,6.15,7461.65
606,MNT-000606,20230603,41,1262,1257,Corrective,0.56,18.39,3457.34
607,MNT-000607,20210112,87,1972,2829,Inspection,1.21,4.43,8317.32
608,MNT-000608,20220914,93,829,3722,Preventive,6.67,9.01,6922.25
609,MNT-000609,20230804,50,1810,2711,Corrective,1.25,15.32,5907.89
610,MNT-000610,20250525,26,303,3355,Preventive,5.47,21.36,9410.31
611,MNT-000611,20201225,12,287,3764,Inspection,1.5,2.6,4012.3
612,MNT-000612,20230210,21,416,4187,Preventive,7.2,12.42,7547.6
613,MNT-000613,20190410,90,798,744,Preventive,3.67,6.61,7656.17
614,MNT-000614,20251016,57,1399,3837,Inspection,0.58,3.03,6356.96
615,MNT-000615,20240623,33,1766,3149,Inspection,1.11,22.4,5740.74
616,MNT-000616,20230203,74,926,2009,Preventive,5.02,12.25,9560.02
617,MNT-000617,20241112,96,1785,539,Inspection,1.96,11.49,7625.01
618,MNT-000618,20240102,73,536,4761,Preventive,1.08,5.03,1139.79
619,MNT-000619,20211010,32,214,3924,Preventive,5.28,2.65,2757.6
620,MNT-000620,20240523,15,263,4755,Corrective,4.98,8.16,3552.47
621,MNT-000621,20190808,25,1400,3469,Inspection,6.48,9.02,3892.06
622,MNT-000622,20240808,73,44,1793,Inspection,5.16,3.2,9807.96
623,MNT-000623,20251103,29,1975,1865,Corrective,5.79,3.29,9931.2
624,MNT-000624,20220601,80,279,6,Inspection,5.09,4.88,7003.11
625,MNT-000625,20230107,77,1501,2178,Preventive,3.3,22.27,438.41
626,MNT-000626,20210430,96,708,2385,Inspection,7.83,11.44,7150.25
627,MNT-000627,20240620,60,249,2641,Inspection,5.83,2.63,685.2
628,MNT-000628,20220929,81,940,3628,Inspection,1.29,17.8,3540.66
629,MNT-000629,20211127,90,84,2902,Inspection,6.95,11.16,4111.19
630,MNT-000630,20250811,66,533,402,Corrective,2.92,18.42,8640.13
631,MNT-000631,20210314,41,486,1028,Inspection,6.12,20.4,6441.77
632,MNT-000632,20240703,43,1782,4455,Preventive,7.46,21.83,6246.35
633,MNT-000633,20250905,1,1822,3599,Inspection,1.55,10.29,2950.38
634,MNT-000634,20190818,47,601,3667,Preventive,5.31,17.64,8271.47
635,MNT-000635,20251125,51,1407,3097,Preventive,4.96,18.81,2226.98
636,MNT-000636,20190810,57,330,2597,Inspection,7.9,1.94,5980.83
637,MNT-000637,20220831,68,1293,1812,Inspection,4.89,16.41,1636.98
638,MNT-000638,20210611,86,1546,3407,Corrective,7.52,20.2,3281.31
639,MNT-000639,20200831,64,1374,4582,Corrective,3.6,19.83,8378.3
640,MNT-000640,20201203,25,1009,3552,Corrective,2.19,0.84,9321.26
641,MNT-000641,20210502,75,272,2877,Preventive,1.81,7.54,6816.2
642,MNT-000642,20190327,25,1201,1235,Inspection,1.72,21.38,2266.62
643,MNT-000643,20251228,99,813,2810,Inspection,6.99,16.78,9360.13
644,MNT-000644,20220624,64,391,2981,Inspection,7.99,3.15,1577.26
645,MNT-000645,20221012,94,376,644,Corrective,4.39,22.76,6254.22
646,MNT-000646,20241021,69,1489,2048,Preventive,3.51,14.24,229.8
647,MNT-000647,20240522,57,610,4629,Corrective,3.48,3.85,1103.28
648,MNT-000648,20210127,11,1346,731,Corrective,2.49,22.24,4504.86
649,MNT-000649,20201003,29,856,4424,Inspection,5.5,19.87,3847.29
650,MNT-000650,20250922,83,1569,2519,Corrective,6.23,22.3,3029.78
651,MNT-000651,20200519,67,1701,1413,Corrective,5.29,20.75,2465.96
652,MNT-000652,20230628,83,1811,4381,Inspection,3.54,8.31,3296.42
653,MNT-000653,20220416,27,606,4121,Corrective,6.8,16.23,6671.6
654,MNT-000654,20250214,56,1027,2017,Preventive,1.46,3.92,5475.31
655,MNT-000655,20240208,10,652,4870,Preventive,4.02,12.01,5275.12
656,MNT-000656,20240403,68,1401,1520,Inspection,7.7,3.88,4544.6
657,MNT-000657,20231004,80,1243,3581,Preventive,6.37,11.9,1472.34
658,MNT-000658,20241004,90,184,2207,Corrective,4.67,7.7,5517.02
659,MNT-000659,20240126,52,1327,4614,Inspection,6.43,4.76,9783.28
660,MNT-000660,20230928,77,1473,2056,Inspection,1.04,15.97,1633.42
661,MNT-000661,20221016,14,1833,1287,Preventive,0.99,8.57,178.21
662,MNT-000662,20220717,72,233,3314,Preventive,7.55,6.88,1664.14
663,MNT-000663,20240428,86,1113,4672,Corrective,0.87,13.52,1842.02
664,MNT-000664,20220729,52,1167,2283,Inspection,6.98,8.24,7575.0
665,MNT-000665,20190823,85,952,1406,Corrective,2.52,1.05,5384.85
666,MNT-000666,20220107,69,1649,4911,Inspection,6.31,11.02,9347.28
667,MNT-000667,20220315,28,1326,4584,Preventive,5.88,7.25,7447.31
668,MNT-000668,20230319,95,1929,4404,Inspection,5.44,4.35,4474.82
669,MNT-000669,20210708,42,647,899,Corrective,3.23,5.3,4836.61
670,MNT-000670,20220823,43,239,1329,Preventive,1.62,0.87,7306.65
671,MNT-000671,20240525,97,1189,4453,Corrective,4.06,8.95,8753.56
672,MNT-000672,20220712,85,60,2825,Preventive,7.21,6.35,4621.22
673,MNT-000673,20231026,99,472,1696,Preventive,6.0,9.99,925.39
674,MNT-000674,20240522,61,1498,1079,Preventive,6.88,1.49,2111.97
675,MNT-000675,20230306,24,166,2954,Inspection,0.69,4.69,4512.51
676,MNT-000676,20240107,74,1740,1411,Inspection,7.57,20.18,3587.58
677,MNT-000677,20220715,73,1417,1104,Inspection,4.34,13.67,1607.26
678,MNT-000678,20221004,58,505,4434,Inspection,7.55,1.85,6193.39
679,MNT-000679,20210814,34,912,4289,Inspection,2.37,17.57,6061.61
680,MNT-000680,20240723,16,197,132,Inspection,1.37,19.93,9575.78
681,MNT-000681,20211013,97,317,4498,Corrective,6.8,8.64,8055.34
682,MNT-000682,20201030,93,875,4537,Preventive,1.2,19.84,1471.8
683,MNT-000683,20241213,86,1393,4977,Preventive,1.46,3.1,4427.89
684,MNT-000684,20211202,56,1674,2558,Corrective,0.51,22.96,4013.74
685,MNT-000685,20220504,31,1406,284,Inspection,7.01,11.33,623.91
686,MNT-000686,20240310,35,1558,2243,Inspection,1.34,1.72,9948.59
687,MNT-000687,20240108,33,87,4549,Preventive,1.79,21.94,4193.85
688,MNT-000688,20200720,56,1027,1243,Corrective,5.04,6.09,9489.35
