customer_id,account_id,customer_name,customer_segment,industry,country,status
CUST-0000317,ACC-000675,King and Sons,Commercial,Manufacturing,United States,Active
CUST-0000318,ACC-000880,"Carpenter, Lynn and Howard",SMB,Food & Beverage,Mexico,Active
CUST-0000319,ACC-000536,"Rios, Garcia and Harvey",SMB,Consumer Goods,Germany,Active
CUST-0000320,ACC-000058,Stewart Group,Strategic,Retail,United States,Active
CUST-0000321,ACC-000221,Jensen-Torres,Commercial,Electronics,United States,Active
CUST-0000322,ACC-000213,"Hernandez, Knight and Aguirre",Commercial,Food & Beverage,Sweden,Active
CUST-0000323,ACC-000915,Jackson-Edwards,Strategic,Consumer Goods,United States,Active
CUST-0000324,ACC-000909,Joseph Ltd,Strategic,Food & Beverage,United States,Active
CUST-0000325,ACC-000477,Hill-Ward,Strategic,Automotive,United States,Active
CUST-0000326,ACC-000891,"Quinn, Humphrey and Ford",SMB,Automotive,Canada,Active
CUST-0000327,ACC-000247,Hampton-Tucker,SMB,Automotive,Germany,Active
CUST-0000328,ACC-000680,Thompson PLC,Strategic,Manufacturing,Sweden,Active
CUST-0000329,ACC-000392,Wilkinson and Sons,Commercial,Consumer Goods,Germany,Active
CUST-0000330,ACC-000241,"Gonzalez, Gross and Sims",Commercial,Food & Beverage,United States,Active
CUST-0000331,ACC-000251,"Jones, Smith and Hunter",Strategic,Food & Beverage,Mexico,Active
CUST-0000332,ACC-000420,Hess PLC,SMB,Technology,Sweden,Active
CUST-0000333,ACC-000340,Hammond-Lewis,Enterprise,Manufacturing,Germany,Active
CUST-0000334,ACC-000212,Arnold PLC,Enterprise,Consumer Goods,United States,Active
CUST-0000335,ACC-000335,"Kennedy, Rowe and Diaz",SMB,Automotive,United States,Active
CUST-0000336,ACC-000129,Vance PLC,Commercial,Construction,United States,Active
CUST-0000337,ACC-000970,"Vincent, Anderson and Mason",SMB,Construction,United States,Active
CUST-0000338,ACC-000380,Sanders PLC,Enterprise,Automotive,Canada,Active
CUST-0000339,ACC-000108,Bates PLC,Commercial,Manufacturing,United States,Active
CUST-0000340,ACC-000576,"Martin, Palmer and Griffin",SMB,Industrial Equipment,United States,Active
CUST-0000341,ACC-000884,Knight PLC,Strategic,Healthcare,United States,Active
CUST-0000342,ACC-000360,"Brennan, Thomas and Dennis",Commercial,Healthcare,United States,Active
CUST-0000343,ACC-000846,Williams-Juarez,Enterprise,Consumer Goods,United States,Active
CUST-0000344,ACC-000611,Brown LLC,Commercial,Consumer Goods,United States,Active
CUST-0000345,ACC-000740,Williams and Sons,Commercial,Automotive,United States,Active
CUST-0000346,ACC-000297,"Velez, Ward and Harrison",Strategic,Electronics,Canada,Active
CUST-0000347,ACC-000037,Keith-Williams,Commercial,Food & Beverage,Germany,Active
CUST-0000348,ACC-000346,"Nguyen, Padilla and Boyd",Strategic,Electronics,Canada,Active
CUST-0000349,ACC-000925,Davenport-Baker,SMB,Retail,Sweden,Active
CUST-0000350,ACC-000791,"Hudson, Bennett and Gray",Commercial,Electronics,Sweden,Active
CUST-0000351,ACC-000785,"Valdez, Houston and Black",Enterprise,Manufacturing,United States,Active
CUST-0000352,ACC-000879,Kaufman-Walker,Strategic,Electronics,United States,Active
CUST-0000353,ACC-000374,Gomez-Parrish,Enterprise,Retail,Sweden,Active
CUST-0000354,ACC-000323,Sparks-Eaton,SMB,Food & Beverage,United States,Active
CUST-0000355,ACC-000926,Shaw and Sons,Commercial,Manufacturing,Germany,Active
CUST-0000356,ACC-000572,Martin-Jones,Commercial,Retail,United States,Active
CUST-0000357,ACC-000298,"Campbell, Hernandez and Moore",Commercial,Retail,United States,Active
CUST-0000358,ACC-000279,"Love, Wilson and Hall",Commercial,Healthcare,United States,Active
CUST-0000359,ACC-000878,Cortez-Olson,SMB,Retail,Canada,Active
CUST-0000360,ACC-000054,Mendoza-Garza,Commercial,Manufacturing,United States,Active
CUST-0000361,ACC-000062,"Whitaker, Johnson and Williams",Commercial,Construction,Canada,Active
CUST-0000362,ACC-000738,"Vargas, Taylor and Hunt",Commercial,Healthcare,United States,Active
CUST-0000363,ACC-000002,"Thomas, Jackson and Nielsen",Commercial,Healthcare,Sweden,Active
CUST-0000364,ACC-000172,"Mullen, Greene and Elliott",Strategic,Consumer Goods,Canada,Active
CUST-0000365,ACC-000991,Johns Ltd,SMB,Industrial Equipment,Sweden,Active
CUST-0000366,ACC-000426,"Nicholson, Valentine and Robinson",SMB,Technology,United States,Active
CUST-0000367,ACC-000728,"Haney, Dillon and Jackson",Strategic,Food & Beverage,United States,Active
CUST-0000368,ACC-000488,Burke-Norton,Commercial,Construction,Mexico,Active
CUST-0000369,ACC-000091,Hanson PLC,Enterprise,Manufacturing,United States,Active
CUST-0000370,ACC-000185,Jackson-Jennings,Enterprise,Technology,United States,Active
CUST-0000371,ACC-000762,Carlson-Jones,SMB,Automotive,Sweden,Active
CUST-0000372,ACC-000095,Cruz-Rodriguez,Commercial,Technology,United Kingdom,Inactive
CUST-0000373,ACC-000595,Mills PLC,SMB,Manufacturing,Sweden,Active
CUST-0000374,ACC-000349,"Barnes, Hernandez and Davis",Commercial,Construction,United States,Active
CUST-0000375,ACC-000371,Valenzuela-Greene,Enterprise,Electronics,United States,Active
CUST-0000376,ACC-000953,"Gordon, Wilson and Olson",Commercial,Construction,Mexico,Active
CUST-0000377,ACC-000606,Winters PLC,Commercial,Healthcare,Germany,Active
CUST-0000378,ACC-000616,Prince Ltd,Commercial,Consumer Goods,Sweden,Active
CUST-0000379,ACC-000351,"Reynolds, Fisher and Golden",SMB,Industrial Equipment,United States,Active
CUST-0000380,ACC-000382,"Moreno, Perez and Lang",SMB,Industrial Equipment,Mexico,Active
CUST-0000381,ACC-000686,Bell-Ballard,Commercial,Manufacturing,United States,Active
CUST-0000382,ACC-000039,"Johnston, Coleman and Scott",SMB,Food & Beverage,United Kingdom,Active
CUST-0000383,ACC-000238,Kent Inc,Commercial,Industrial Equipment,United States,Active
CUST-0000384,ACC-000601,George-Stephens,SMB,Retail,Germany,Inactive
CUST-0000385,ACC-000624,Lopez-Fletcher,Commercial,Food & Beverage,United States,Active
CUST-0000386,ACC-000093,Lane Inc,SMB,Technology,Sweden,Active
CUST-0000387,ACC-000788,"Smith, Pena and Watts",Commercial,Food & Beverage,Germany,Active
CUST-0000388,ACC-000543,Ortiz-Rodriguez,Enterprise,Food & Beverage,Mexico,Active
CUST-0000389,ACC-000238,Pearson-King,SMB,Healthcare,United States,Active
CUST-0000390,ACC-000752,"Henderson, Diaz and Hill",Commercial,Automotive,Germany,Active
CUST-0000391,ACC-000991,"Sanders, Harris and Arnold",SMB,Healthcare,Sweden,Active
CUST-0000392,ACC-000424,"Olson, Wood and Peters",Commercial,Technology,United States,Active
CUST-0000393,ACC-000284,Hinton-Lane,Enterprise,Industrial Equipment,United States,Active
CUST-0000394,ACC-000300,"Sanders, Taylor and Shields",Commercial,Food & Beverage,Canada,Active
CUST-0000395,ACC-000593,Adkins Group,SMB,Food & Beverage,Canada,Active
CUST-0000396,ACC-000048,"Avery, Garcia and Romero",Commercial,Healthcare,Germany,Active
CUST-0000397,ACC-000484,Owen-Mendez,Commercial,Construction,United States,Active
CUST-0000398,ACC-000025,"Mann, Martin and Oconnell",Enterprise,Industrial Equipment,Mexico,Active
CUST-0000399,ACC-000039,Brock and Sons,Commercial,Construction,United Kingdom,Active
CUST-0000400,ACC-000431,Frost-Graham,SMB,Manufacturing,Mexico,Active
CUST-0000401,ACC-000746,Baker LLC,SMB,Construction,United States,Active
CUST-0000402,ACC-000884,Lynch Ltd,Commercial,Food & Beverage,United States,Active
CUST-0000403,ACC-000088,Arias-Morales,Commercial,Technology,Canada,Active
CUST-0000404,ACC-000245,"Meyer, Dawson and Harper",Commercial,Automotive,Germany,Active
CUST-0000405,ACC-000422,Bowman Group,SMB,Automotive,United States,Active
CUST-0000406,ACC-000575,Harris Ltd,SMB,Industrial Equipment,United States,Active
CUST-0000407,ACC-000988,"Mitchell, Johnson and Greene",Commercial,Industrial Equipment,Germany,Active
CUST-0000408,ACC-000685,"Hale, Gilbert and Craig",SMB,Food & Beverage,United States,Active
CUST-0000409,ACC-000539,Allen-Smith,Commercial,Construction,Canada,Active
CUST-0000410,ACC-000061,Miller LLC,Enterprise,Healthcare,Sweden,Active
CUST-0000411,ACC-000081,Gomez-Foster,Enterprise,Manufacturing,United Kingdom,Active
CUST-0000412,ACC-000154,"Gonzalez, Smith and Padilla",Enterprise,Consumer Goods,United States,Active
CUST-0000413,ACC-000661,Dunn Ltd,Commercial,Construction,United States,Active
CUST-0000414,ACC-000332,"Herman, Bailey and Richmond",Enterprise,Automotive,Sweden,Active
CUST-0000415,ACC-000241,Perez-Mccarty,Enterprise,Technology,United States,Active
CUST-0000416,ACC-000671,Spears-Andrews,Enterprise,Construction,United States,Active
CUST-0000417,ACC-000816,Thompson-Hunter,Enterprise,Industrial Equipment,United States,Active
CUST-0000418,ACC-000440,"Jones, Phillips and Arroyo",Commercial,Healthcare,United States,Active
CUST-0000419,ACC-000882,"Frye, Walter and Li",SMB,Healthcare,United States,Active
CUST-0000420,ACC-000735,"Wright, Ramos and Bennett",Commercial,Industrial Equipment,Germany,Active
CUST-0000421,ACC-000717,Carrillo-Todd,Enterprise,Construction,United States,Active
CUST-0000422,ACC-000868,Maldonado-Mosley,Commercial,Construction,United States,Active
CUST-0000423,ACC-000184,Olson LLC,Commercial,Healthcare,United States,Active
CUST-0000424,ACC-000759,Reyes and Sons,Commercial,Food & Beverage,United States,Active
CUST-0000425,ACC-000958,"Haynes, Mcbride and Gutierrez",Commercial,Healthcare,United States,Inactive
CUST-0000426,ACC-000993,Black-Smith,Commercial,Industrial Equipment,United States,Inactive
CUST-0000427,ACC-000579,Wright-Davis,Commercial,Technology,United States,Inactive
CUST-0000428,ACC-000755,"Goodman, Peterson and Spencer",SMB,Food & Beverage,Sweden,Active
CUST-0000429,ACC-000889,Woods LLC,Commercial,Manufacturing,Germany,Active
CUST-0000430,ACC-000853,Shannon LLC,Enterprise,Industrial Equipment,United States,Active
CUST-0000431,ACC-000898,Valentine Ltd,Enterprise,Consumer Goods,United States,Active
CUST-0000432,ACC-000833,Porter and Sons,SMB,Technology,United Kingdom,Active
CUST-0000433,ACC-000382,Moss LLC,SMB,Retail,Mexico,Active
CUST-0000434,ACC-000731,Perez and Sons,SMB,Electronics,United States,Active
CUST-0000435,ACC-000411,"Kelly, Maxwell and Wilson",Strategic,Electronics,United States,Active
CUST-0000436,ACC-000802,Lowe Ltd,Commercial,Manufacturing,Germany,Active
CUST-0000437,ACC-000811,Austin-Duran,Enterprise,Industrial Equipment,Sweden,Active
CUST-0000438,ACC-000935,"Rubio, Charles and Watson",SMB,Consumer Goods,Mexico,Active
CUST-0000439,ACC-000589,Vasquez-Galloway,Commercial,Construction,Germany,Active
CUST-0000440,ACC-000476,"Melton, Henry and Joyce",SMB,Healthcare,United States,Active
CUST-0000441,ACC-000166,"Ramirez, Walker and Ray",Commercial,Manufacturing,United Kingdom,Inactive
CUST-0000442,ACC-000639,Fox Group,Enterprise,Retail,Germany,Active
CUST-0000443,ACC-000567,Ayers-Johnson,Enterprise,Electronics,United States,Active
CUST-0000444,ACC-000515,Long-Parks,Commercial,Retail,United States,Active
CUST-0000445,ACC-000677,Bryant Inc,Commercial,Manufacturing,United States,Active
CUST-0000446,ACC-000852,"Holmes, Stewart and Smith",Commercial,Food & Beverage,United Kingdom,Active
CUST-0000447,ACC-000149,"Clark, Carpenter and Nguyen",Enterprise,Manufacturing,Sweden,Inactive
CUST-0000448,ACC-000432,"Hensley, Lopez and Baker",Commercial,Retail,Canada,Active
CUST-0000449,ACC-000723,Ruiz-Austin,SMB,Retail,United States,Active
CUST-0000450,ACC-000820,White-Coleman,SMB,Food & Beverage,Sweden,Active
CUST-0000451,ACC-000779,Haynes-Watson,SMB,Healthcare,United Kingdom,Active
CUST-0000452,ACC-000800,Ramirez-White,Commercial,Industrial Equipment,Germany,Active
CUST-0000453,ACC-000856,Krause Ltd,Commercial,Consumer Goods,Germany,Active
CUST-0000454,ACC-000962,Olsen Ltd,Commercial,Healthcare,Mexico,Active
CUST-0000455,ACC-000609,Brock-Peters,Enterprise,Healthcare,United States,Active
CUST-0000456,ACC-000249,Gonzalez-Marsh,Enterprise,Healthcare,United States,Inactive
CUST-0000457,ACC-000564,"Hernandez, Shaffer and Thompson",SMB,Electronics,United States,Active
CUST-0000458,ACC-000710,Taylor-Barry,Commercial,Automotive,United States,Inactive
CUST-0000459,ACC-000101,"Holmes, Le and Floyd",Enterprise,Healthcare,Sweden,Active
CUST-0000460,ACC-000757,King-Garrison,Commercial,Retail,Sweden,Active
CUST-0000461,ACC-000545,Ross Ltd,Commercial,Manufacturing,Sweden,Active
CUST-0000462,ACC-000937,Brown LLC,Commercial,Electronics,Canada,Active
CUST-0000463,ACC-000212,Combs-Davis,SMB,Industrial Equipment,United States,Active
CUST-0000464,ACC-000907,"Cook, Ward and Castro",SMB,Construction,Canada,Active
CUST-0000465,ACC-000449,Cooper-Jenkins,SMB,Industrial Equipment,United States,Active
CUST-0000466,ACC-000574,Dillon-Mccarty,SMB,Electronics,United Kingdom,Active
CUST-0000467,ACC-000661,Ray Ltd,Commercial,Healthcare,United States,Active
CUST-0000468,ACC-000580,"Ryan, Krause and Mitchell",SMB,Automotive,United States,Active
CUST-0000469,ACC-000904,Nunez-Freeman,SMB,Food & Beverage,United Kingdom,Active
CUST-0000470,ACC-000168,"Griffin, Miller and Austin",Commercial,Automotive,United States,Active
CUST-0000471,ACC-000730,Welch-Thomas,SMB,Manufacturing,Mexico,Active
CUST-0000472,ACC-000975,Davidson LLC,Strategic,Electronics,United States,Active
CUST-0000473,ACC-000221,Welch-Duncan,SMB,Technology,United States,Inactive
CUST-0000474,ACC-000256,Miller LLC,Commercial,Food & Beverage,Canada,Active
CUST-0000475,ACC-000476,Edwards Ltd,Commercial,Automotive,United States,Active
CUST-0000476,ACC-000725,Page-Jacobs,SMB,Technology,United Kingdom,Active
CUST-0000477,ACC-000959,Nelson-Wallace,SMB,Food & Beverage,United States,Active
CUST-0000478,ACC-000796,Adkins-Meyer,Enterprise,Electronics,United States,Active
CUST-0000479,ACC-000795,Gutierrez-White,Commercial,Industrial Equipment,United States,Inactive
CUST-0000480,ACC-000442,Martinez and Sons,Commercial,Retail,United States,Active
CUST-0000481,ACC-000646,"King, Manning and Brady",Commercial,Manufacturing,Sweden,Active
CUST-0000482,ACC-000212,Jackson Inc,SMB,Industrial Equipment,United States,Active
CUST-0000483,ACC-000464,Brown Group,Commercial,Technology,United States,Active
CUST-0000484,ACC-000189,"Brown, Wise and Warren",Commercial,Food & Beverage,Canada,Active
CUST-0000485,ACC-000028,Garcia PLC,SMB,Food & Beverage,United States,Active
CUST-0000486,ACC-000857,Miller Group,Commercial,Automotive,United States,Active
CUST-0000487,ACC-000805,Perez-Rojas,SMB,Healthcare,United States,Active
CUST-0000488,ACC-000511,Sims-Anderson,Enterprise,Retail,United States,Active
CUST-0000489,ACC-000015,Johnson Ltd,Enterprise,Consumer Goods,United Kingdom,Active
CUST-0000490,ACC-000091,Dalton-Nguyen,SMB,Industrial Equipment,United States,Active
CUST-0000491,ACC-000112,Mcdonald-Pitts,Commercial,Retail,Germany,Active
CUST-0000492,ACC-000718,Dunn-Taylor,Commercial,Consumer Goods,Sweden,Active
CUST-0000493,ACC-000204,"Ryan, Garza and Bryant",Commercial,Automotive,Mexico,Active
CUST-0000494,ACC-000251,"Fields, Elliott and Mills",SMB,Consumer Goods,Mexico,Active
CUST-0000495,ACC-000862,"Ferguson, Stout and Olson",Enterprise,Automotive,United States,Active
CUST-0000496,ACC-000877,Ballard Group,Commercial,Manufacturing,United Kingdom,Active
CUST-0000497,ACC-000764,Diaz-Green,Enterprise,Electronics,United States,Active
CUST-0000498,ACC-000310,Smith-Mills,SMB,Retail,United States,Active
CUST-0000499,ACC-000580,Cooper Group,Commercial,Manufacturing,United States,Active
CUST-0000500,ACC-000201,"Smith, Weeks and Arroyo",SMB,Manufacturing,Sweden,Active
CUST-0000501,ACC-000858,Evans-Cannon,SMB,Consumer Goods,United States,Active
CUST-0000502,ACC-000085,Harper-Robles,SMB,Consumer Goods,Canada,Active
CUST-0000503,ACC-000745,"Brooks, Jenkins and Castro",Commercial,Electronics,United States,Active
CUST-0000504,ACC-000512,Wright-Espinoza,Enterprise,Automotive,United States,Active
CUST-0000505,ACC-000758,"Price, Gray and Baker",SMB,Electronics,Germany,Active
CUST-0000506,ACC-000451,Garrett-Black,SMB,Food & Beverage,Sweden,Active
CUST-0000507,ACC-000159,"Aguirre, Cohen and Mitchell",SMB,Healthcare,United States,Active
CUST-0000508,ACC-000752,"Patel, Adams and Lopez",Strategic,Healthcare,Germany,Active
CUST-0000509,ACC-000632,White LLC,Commercial,Retail,Germany,Active
CUST-0000510,ACC-000465,Walsh PLC,Commercial,Healthcare,Germany,Active
CUST-0000511,ACC-000373,Nelson-Dean,SMB,Manufacturing,Sweden,Active
CUST-0000512,ACC-000344,Flores and Sons,Enterprise,Healthcare,Sweden,Active
CUST-0000513,ACC-000482,Booker Inc,SMB,Consumer Goods,United States,Active
CUST-0000514,ACC-000262,Compton LLC,SMB,Manufacturing,United States,Active
CUST-0000515,ACC-000283,Martinez-Gonzales,Commercial,Technology,United States,Active
CUST-0000516,ACC-000279,Hall and Sons,Commercial,Healthcare,United States,Inactive
CUST-0000517,ACC-000013,Snyder LLC,SMB,Healthcare,Canada,Active
CUST-0000518,ACC-000928,Collins-Lloyd,Strategic,Consumer Goods,Mexico,Active
CUST-0000519,ACC-000237,Ford-Moody,Commercial,Manufacturing,United Kingdom,Active
CUST-0000520,ACC-000166,Miller-Christensen,Commercial,Automotive,United Kingdom,Active
CUST-0000521,ACC-000152,Brown Group,SMB,Manufacturing,United States,Active
CUST-0000522,ACC-000989,Daniels and Sons,SMB,Food & Beverage,United States,Active
CUST-0000523,ACC-000477,Huang LLC,SMB,Technology,United States,Active
CUST-0000524,ACC-000327,Clayton-Martinez,Commercial,Construction,United States,Active
CUST-0000525,ACC-000404,"Wright, Wise and Ramos",Enterprise,Food & Beverage,United States,Active
CUST-0000526,ACC-000089,"Vang, Gonzalez and Moss",Commercial,Food & Beverage,United States,Active
CUST-0000527,ACC-000314,Boyd and Sons,SMB,Retail,United States,Inactive
CUST-0000528,ACC-000249,Price-Ali,Commercial,Consumer Goods,United States,Active
CUST-0000529,ACC-000804,Moore-Chandler,Commercial,Food & Beverage,United States,Active
CUST-0000530,ACC-000059,"Pineda, Meyer and King",Commercial,Food & Beverage,Mexico,Active
CUST-0000531,ACC-000426,"Evans, Ward and Williams",Commercial,Healthcare,United States,Active
CUST-0000532,ACC-000791,"Robinson, Rodriguez and Chen",Commercial,Consumer Goods,Sweden,Active
CUST-0000533,ACC-000834,Smith-Bauer,SMB,Food & Beverage,United States,Active
CUST-0000534,ACC-000513,"Wilson, Mccormick and Smith",Commercial,Electronics,United States,Active
CUST-0000535,ACC-000223,Perkins Ltd,SMB,Construction,Germany,Active
CUST-0000536,ACC-000337,Barker-Moore,Commercial,Construction,United States,Active
CUST-0000537,ACC-000223,Wright Group,SMB,Consumer Goods,Germany,Active
CUST-0000538,ACC-000663,Parks LLC,Commercial,Healthcare,United States,Active
CUST-0000539,ACC-000293,"Brown, Kelly and Moore",Enterprise,Manufacturing,United States,Active
