energy_key,energy_id,date_key,location_key,machine_key,energy_source,energy_consumption
495,ENG-000495,20191203,99,541,Diesel,1967.818
496,ENG-000496,20190823,22,1531,Electricity,4049.072
497,ENG-000497,20211112,76,592,Electricity,1754.67
498,ENG-000498,20220316,53,161,Electricity,2648.037
499,ENG-000499,20210501,65,116,Natural Gas,5910.648
500,ENG-000500,20220620,86,1961,Electricity,1979.942
501,ENG-000501,20240814,92,754,Diesel,2401.073
502,ENG-000502,20220802,85,1121,Natural Gas,3120.866
503,ENG-000503,20200414,99,604,Natural Gas,2327.473
504,ENG-000504,20220318,79,1,Natural Gas,6838.875
505,ENG-000505,20250729,69,543,Natural Gas,2750.103
506,ENG-000506,20210616,37,922,Natural Gas,9120.63
507,ENG-000507,20250928,71,457,Natural Gas,3248.482
508,ENG-000508,20250312,15,343,Diesel,5087.805
509,ENG-000509,20231110,35,771,Diesel,3068.172
510,ENG-000510,20220922,55,937,Diesel,5975.648
511,ENG-000511,20220729,29,521,Electricity,14877.083
512,ENG-000512,20200901,26,1701,Electricity,4982.343
513,ENG-000513,20211227,38,1559,Diesel,2063.24
514,ENG-000514,20251124,97,1167,Natural Gas,3277.799
515,ENG-000515,20210606,41,213,Diesel,3419.58
516,ENG-000516,20220619,11,108,Natural Gas,4952.761
517,ENG-000517,20211209,54,178,Diesel,4007.121
518,ENG-000518,20220512,72,1925,Natural Gas,1882.282
519,ENG-000519,20190704,43,270,Diesel,6450.511
520,ENG-000520,20240629,38,1559,Diesel,6767.9
521,ENG-000521,20200828,93,1831,Electricity,7298.559
522,ENG-000522,20240324,74,796,Natural Gas,1332.785
523,ENG-000523,20250715,4,1394,Natural Gas,3695.274
524,ENG-000524,20210629,100,179,Natural Gas,1326.582
525,ENG-000525,20221029,4,106,Natural Gas,5608.847
526,ENG-000526,20240821,43,1068,Electricity,3687.984
527,ENG-000527,20220613,99,221,Natural Gas,3012.426
528,ENG-000528,20201126,67,1602,Natural Gas,8648.491
529,ENG-000529,20190724,26,1887,Natural Gas,4794.703
530,ENG-000530,20220429,4,1300,Diesel,4086.991
531,ENG-000531,20200915,73,1282,Diesel,3425.398
532,ENG-000532,20191014,67,1980,Natural Gas,5239.882
533,ENG-000533,20251025,81,827,Natural Gas,1874.315
534,ENG-000534,20250530,35,1797,Natural Gas,1698.79
535,ENG-000535,20240428,38,992,Diesel,2948.342
536,ENG-000536,20221113,97,237,Natural Gas,4236.112
537,ENG-000537,20240924,55,349,Diesel,8375.625
538,ENG-000538,20211209,69,1691,Natural Gas,3406.127
539,ENG-000539,20201021,81,1372,Diesel,4155.864
540,ENG-000540,20230409,62,1297,Electricity,2539.732
541,ENG-000541,20200201,99,1532,Natural Gas,2048.106
542,ENG-000542,20210322,57,1779,Diesel,7475.205
543,ENG-000543,20190815,40,147,Diesel,2548.722
544,ENG-000544,20200403,86,1485,Electricity,2945.125
545,ENG-000545,20220828,35,1350,Diesel,2058.898
546,ENG-000546,20231101,75,1259,Natural Gas,2443.225
547,ENG-000547,20190510,85,938,Electricity,1523.394
548,ENG-000548,20241010,79,1657,Diesel,2310.835
549,ENG-000549,20240805,6,1301,Natural Gas,3388.323
550,ENG-000550,20220629,7,314,Natural Gas,3809.799
551,ENG-000551,20230509,54,522,Electricity,3114.606
552,ENG-000552,20240305,15,163,Electricity,6537.617
553,ENG-000553,20250914,15,47,Diesel,6153.021
554,ENG-000554,20230131,29,362,Diesel,2791.655
555,ENG-000555,20200917,90,1522,Electricity,1351.22
556,ENG-000556,20210220,68,1116,Electricity,4787.62
557,ENG-000557,20240816,31,1013,Electricity,8740.351
558,ENG-000558,20200826,79,224,Diesel,8361.159
559,ENG-000559,20251229,86,442,Natural Gas,3235.992
560,ENG-000560,20200307,56,1366,Electricity,5705.543
561,ENG-000561,20250128,15,1230,Diesel,3392.951
562,ENG-000562,20240722,48,641,Electricity,1749.079
563,ENG-000563,20220812,5,487,Electricity,3260.285
564,ENG-000564,20221117,18,1374,Electricity,6108.92
565,ENG-000565,20220306,93,220,Natural Gas,4897.177
566,ENG-000566,20201120,26,242,Natural Gas,1467.895
567,ENG-000567,20201103,58,18,Natural Gas,2270.754
568,ENG-000568,20250930,2,252,Natural Gas,5103.055
569,ENG-000569,20190703,63,1853,Electricity,2201.98
570,ENG-000570,20230714,26,1315,Diesel,8480.706
571,ENG-000571,20250126,77,378,Natural Gas,3897.12
572,ENG-000572,20241003,43,753,Electricity,6351.61
573,ENG-000573,20231218,31,1726,Diesel,4206.013
574,ENG-000574,20251103,73,22,Electricity,2557.419
575,ENG-000575,20200820,67,1059,Electricity,5975.206
576,ENG-000576,20230304,84,1697,Diesel,4257.476
577,ENG-000577,20210610,62,138,Electricity,1157.625
578,ENG-000578,20200827,77,298,Diesel,1365.759
579,ENG-000579,20191123,85,1562,Natural Gas,2104.895
580,ENG-000580,20241207,19,837,Natural Gas,3543.388
581,ENG-000581,20210712,55,1788,Natural Gas,2466.111
582,ENG-000582,20190122,19,1807,Diesel,2005.959
583,ENG-000583,20230812,8,1791,Electricity,2918.17
584,ENG-000584,20210810,41,495,Natural Gas,6125.129
585,ENG-000585,20190410,80,669,Natural Gas,4350.13
586,ENG-000586,20211017,51,658,Diesel,2356.234
587,ENG-000587,20200308,7,1628,Electricity,2507.563
588,ENG-000588,20210708,80,1074,Natural Gas,3507.703
589,ENG-000589,20231107,65,125,Natural Gas,3365.469
590,ENG-000590,20200115,1,1852,Diesel,1635.641
591,ENG-000591,20230127,18,859,Natural Gas,5078.225
592,ENG-000592,20190421,84,651,Electricity,3586.498
593,ENG-000593,20210730,80,852,Diesel,3393.332
594,ENG-000594,20191208,94,1747,Diesel,5569.191
595,ENG-000595,20200712,81,1555,Diesel,3980.899
596,ENG-000596,20230227,68,1499,Electricity,1646.046
597,ENG-000597,20200423,3,720,Electricity,5902.873
598,ENG-000598,20240318,57,1731,Natural Gas,6691.852
599,ENG-000599,20190118,23,501,Diesel,4021.673
600,ENG-000600,20250325,2,1673,Diesel,2941.77
601,ENG-000601,20210904,97,1972,Diesel,2955.607
602,ENG-000602,20230127,34,725,Diesel,8943.46
603,ENG-000603,20190107,44,319,Diesel,2284.831
604,ENG-000604,20220515,48,959,Electricity,2487.644
605,ENG-000605,20251122,88,1533,Diesel,3008.87
606,ENG-000606,20250120,68,282,Electricity,690.717
607,ENG-000607,20190816,63,241,Diesel,1794.797
608,ENG-000608,20201120,31,472,Electricity,5848.188
609,ENG-000609,20250710,98,386,Diesel,4303.35
610,ENG-000610,20211209,74,1494,Natural Gas,776.325
611,ENG-000611,20191110,1,1683,Natural Gas,5028.018
612,ENG-000612,20240109,48,959,Natural Gas,8200.32
613,ENG-000613,20221019,86,1306,Electricity,1909.062
614,ENG-000614,20220209,89,619,Natural Gas,3395.03
615,ENG-000615,20241018,72,1584,Electricity,4844.457
616,ENG-000616,20201102,33,631,Natural Gas,6099.195
617,ENG-000617,20230831,7,1464,Electricity,7519.777
618,ENG-000618,20230830,19,929,Diesel,4554.895
619,ENG-000619,20230825,4,1402,Electricity,2144.5
620,ENG-000620,20200326,62,275,Diesel,1724.826
621,ENG-000621,20190216,18,1607,Natural Gas,3036.198
622,ENG-000622,20200721,18,694,Diesel,3475.214
623,ENG-000623,20240127,83,180,Diesel,5143.364
624,ENG-000624,20250413,67,857,Natural Gas,2943.285
625,ENG-000625,20210228,100,344,Electricity,1183.57
626,ENG-000626,20210201,20,217,Natural Gas,1362.6
627,ENG-000627,20240504,41,822,Electricity,3215.047
628,ENG-000628,20250316,86,1234,Natural Gas,4604.451
629,ENG-000629,20231018,98,807,Electricity,2265.778
630,ENG-000630,20210607,97,1977,Electricity,3319.44
631,ENG-000631,20200716,84,1179,Diesel,2902.11
632,ENG-000632,20230407,60,134,Electricity,4504.492
633,ENG-000633,20251212,6,1351,Diesel,3247.882
634,ENG-000634,20250211,55,1667,Diesel,5698.749
635,ENG-000635,20200316,26,242,Diesel,7338.615
636,ENG-000636,20230508,80,58,Natural Gas,5037.625
637,ENG-000637,20220224,75,379,Electricity,3470.855
638,ENG-000638,20250917,44,1352,Electricity,4989.485
639,ENG-000639,20190628,51,1277,Natural Gas,5548.291
640,ENG-000640,20250607,58,823,Natural Gas,2776.914
641,ENG-000641,20200503,19,1014,Electricity,2870.198
642,ENG-000642,20211117,95,203,Electricity,2587.698
643,ENG-000643,20230311,65,112,Diesel,2776.966
644,ENG-000644,20250613,7,721,Diesel,7155.075
645,ENG-000645,20240206,67,1995,Electricity,3942.271
646,ENG-000646,20220831,88,358,Electricity,2584.475
647,ENG-000647,20230210,33,432,Electricity,6943.234
648,ENG-000648,20230703,11,1271,Diesel,7135.312
649,ENG-000649,20231031,53,1244,Electricity,1944.74
650,ENG-000650,20230514,18,1643,Electricity,2672.789
651,ENG-000651,20190407,3,1753,Electricity,4205.482
652,ENG-000652,20210121,51,410,Natural Gas,2182.913
653,ENG-000653,20240414,58,1983,Natural Gas,1276.364
654,ENG-000654,20220107,23,1251,Diesel,1970.937
655,ENG-000655,20240522,3,946,Diesel,6627.701
656,ENG-000656,20220606,84,850,Diesel,2115.489
657,ENG-000657,20250722,90,1422,Electricity,955.824
658,ENG-000658,20201017,2,1625,Electricity,2662.211
659,ENG-000659,20190701,93,1609,Electricity,5519.029
660,ENG-000660,20210331,18,1538,Natural Gas,4210.541
661,ENG-000661,20200330,100,1311,Natural Gas,3238.782
662,ENG-000662,20250225,86,439,Electricity,2871.709
663,ENG-000663,20220927,32,925,Natural Gas,1137.568
664,ENG-000664,20230123,6,1023,Natural Gas,4413.578
665,ENG-000665,20201226,40,1449,Electricity,4591.535
666,ENG-000666,20190321,22,517,Natural Gas,6075.573
667,ENG-000667,20250319,7,703,Natural Gas,2826.993
668,ENG-000668,20190413,74,1215,Natural Gas,3746.372
669,ENG-000669,20251030,8,1339,Natural Gas,3832.602
670,ENG-000670,20250430,18,785,Natural Gas,4274.542
671,ENG-000671,20240309,93,1999,Natural Gas,7758.015
672,ENG-000672,20210303,79,1092,Diesel,2658.966
673,ENG-000673,20220223,22,566,Diesel,3309.059
674,ENG-000674,20200314,22,949,Natural Gas,6120.287
675,ENG-000675,20230416,29,1685,Natural Gas,6999.142
676,ENG-000676,20191129,65,1265,Diesel,4065.588
677,ENG-000677,20250919,73,1470,Electricity,3834.175
678,ENG-000678,20250212,26,321,Diesel,2092.815
679,ENG-000679,20240702,7,1052,Natural Gas,2830.652
680,ENG-000680,20190312,20,1549,Diesel,2245.404
681,ENG-000681,20241110,76,195,Diesel,3776.683
682,ENG-000682,20201022,94,560,Diesel,6851.812
683,ENG-000683,20250218,22,25,Electricity,5435.862
684,ENG-000684,20190325,37,1334,Diesel,4702.382
685,ENG-000685,20240229,74,473,Natural Gas,4647.148
686,ENG-000686,20220428,79,224,Electricity,1773.27
687,ENG-000687,20200331,35,431,Diesel,1668.791
688,ENG-000688,20220401,68,979,Electricity,5543.471
689,ENG-000689,20250416,6,1051,Electricity,2759.281
690,ENG-000690,20251009,55,428,Diesel,3014.666
691,ENG-000691,20240520,31,1726,Natural Gas,3211.463
692,ENG-000692,20200502,71,786,Natural Gas,2441.661
693,ENG-000693,20230929,19,1137,Diesel,3579.368
694,ENG-000694,20210705,38,696,Natural Gas,2035.494
695,ENG-000695,20200429,55,274,Electricity,8428.175
696,ENG-000696,20240303,55,1388,Diesel,2559.61
697,ENG-000697,20190831,68,1945,Electricity,1939.899
698,ENG-000698,20230918,58,1675,Natural Gas,2795.077
699,ENG-000699,20201229,49,1240,Diesel,4775.573
700,ENG-000700,20200118,95,1859,Natural Gas,3532.876
701,ENG-000701,20250218,63,1468,Natural Gas,3355.016
702,ENG-000702,20210319,57,1543,Diesel,4611.331
703,ENG-000703,20230213,6,385,Electricity,2691.536
704,ENG-000704,20250624,22,949,Natural Gas,2663.98
705,ENG-000705,20200706,18,741,Natural Gas,4381.637
706,ENG-000706,20190730,18,509,Electricity,3148.143
707,ENG-000707,20230626,15,1664,Electricity,3046.805
708,ENG-000708,20251226,41,986,Electricity,7279.086
709,ENG-000709,20221217,18,511,Diesel,2697.796
710,ENG-000710,20231202,83,77,Natural Gas,3051.717
711,ENG-000711,20190815,2,1114,Electricity,2795.379
712,ENG-000712,20230604,69,1319,Natural Gas,3941.933
713,ENG-000713,20210915,35,1243,Electricity,2256.57
714,ENG-000714,20240309,32,1860,Natural Gas,1898.048
715,ENG-000715,20240114,22,1253,Diesel,8090.102
716,ENG-000716,20240511,19,1064,Diesel,2145.287
717,ENG-000717,20190720,22,1512,Natural Gas,4347.964
718,ENG-000718,20250626,77,534,Natural Gas,2558.12
719,ENG-000719,20251220,15,1404,Natural Gas,7746.646
720,ENG-000720,20250617,93,947,Natural Gas,7322.164
721,ENG-000721,20241102,65,1279,Diesel,2723.024
722,ENG-000722,20191204,62,1839,Electricity,1417.729
723,ENG-000723,20231202,74,1949,Natural Gas,2428.678
724,ENG-000724,20210518,63,241,Electricity,4887.671
725,ENG-000725,20190413,83,1164,Natural Gas,3028.071
726,ENG-000726,20210110,58,1186,Electricity,1713.743
727,ENG-000727,20220220,18,1374,Electricity,2151.469
728,ENG-000728,20221204,2,1010,Electricity,3522.362
729,ENG-000729,20250422,20,1611,Diesel,3555.511
730,ENG-000730,20230503,26,321,Natural Gas,2835.571
731,ENG-000731,20220222,90,1522,Electricity,2503.75
732,ENG-000732,20190504,2,465,Electricity,2660.816
733,ENG-000733,20220922,77,834,Natural Gas,2468.622
734,ENG-000734,20240516,94,1267,Electricity,7989.955
735,ENG-000735,20220228,57,1731,Natural Gas,7771.777
736,ENG-000736,20240527,6,708,Diesel,3060.607
737,ENG-000737,20251008,5,652,Diesel,3222.434
738,ENG-000738,20240403,60,134,Diesel,5722.321
739,ENG-000739,20240402,43,1903,Electricity,4297.368
740,ENG-000740,20220204,23,1138,Diesel,3291.495
741,ENG-000741,20190227,79,1705,Diesel,3945.816
742,ENG-000742,20221124,31,1527,Electricity,6879.301
743,ENG-000743,20230414,26,1141,Electricity,3097.557
744,ENG-000744,20210220,29,945,Electricity,3826.707
745,ENG-000745,20251009,65,1417,Natural Gas,5729.991
746,ENG-000746,20200806,97,403,Diesel,5848.825
747,ENG-000747,20220429,86,1638,Diesel,8337.275
748,ENG-000748,20241229,40,1449,Natural Gas,5047.552
749,ENG-000749,20190628,89,1288,Diesel,7231.197
750,ENG-000750,20220118,48,1916,Electricity,5091.844
751,ENG-000751,20211127,84,312,Natural Gas,9802.471
752,ENG-000752,20220115,77,1662,Electricity,3079.476
753,ENG-000753,20191102,31,1358,Diesel,2952.167
754,ENG-000754,20240525,98,1368,Diesel,1784.938
755,ENG-000755,20230623,6,1134,Diesel,2054.777
756,ENG-000756,20191031,81,49,Natural Gas,4348.306
757,ENG-000757,20240606,43,1303,Electricity,5359.438
758,ENG-000758,20250726,8,1045,Natural Gas,2564.003
759,ENG-000759,20210228,37,922,Natural Gas,4612.736
760,ENG-000760,20240607,91,1828,Electricity,10796.685
761,ENG-000761,20230526,77,113,Diesel,2300.988
762,ENG-000762,20230906,55,424,Natural Gas,4598.029
763,ENG-000763,20220614,48,166,Natural Gas,7484.299
764,ENG-000764,20251224,63,984,Electricity,6085.032
765,ENG-000765,20240712,73,1208,Electricity,2006.205
766,ENG-000766,20220201,85,35,Natural Gas,3035.957
767,ENG-000767,20210611,4,1039,Natural Gas,2834.281
768,ENG-000768,20190409,99,272,Natural Gas,4099.121
769,ENG-000769,20190317,94,436,Electricity,2898.332
770,ENG-000770,20190928,97,237,Natural Gas,5904.043
771,ENG-000771,20211208,32,1211,Diesel,3171.82
772,ENG-000772,20210618,26,232,Electricity,2568.789
773,ENG-000773,20220226,48,308,Natural Gas,5099.88
774,ENG-000774,20230727,23,4,Electricity,3015.638
775,ENG-000775,20230518,93,39,Electricity,12125.095
776,ENG-000776,20250804,22,205,Electricity,4529.206
777,ENG-000777,20240920,100,261,Natural Gas,2636.03
778,ENG-000778,20230727,97,1963,Natural Gas,2687.903
779,ENG-000779,20230727,72,233,Diesel,3582.261
780,ENG-000780,20240812,4,132,Natural Gas,2260.475
781,ENG-000781,20211113,84,1697,Electricity,6952.947
782,ENG-000782,20231119,85,1459,Natural Gas,1954.637
783,ENG-000783,20221116,76,999999,Electricity,3350.057
784,ENG-000784,20251025,44,30,Diesel,3054.453
785,ENG-000785,20250418,100,1311,Electricity,2294.602
786,ENG-000786,20240131,37,1113,Natural Gas,4041.127
787,ENG-000787,20230324,6,1301,Natural Gas,3021.285
788,ENG-000788,20210409,26,330,Diesel,4895.908
789,ENG-000789,20210914,75,763,Natural Gas,3278.675
790,ENG-000790,20230327,19,1321,Diesel,2602.586
791,ENG-000791,20241007,56,1939,Diesel,1675.974
792,ENG-000792,20230301,54,1302,Diesel,626.962
793,ENG-000793,20250910,11,1231,Natural Gas,2938.573
794,ENG-000794,20241011,43,1068,Natural Gas,11162.636
795,ENG-000795,20240608,9,831,Diesel,1622.355
796,ENG-000796,20211128,71,1136,Electricity,2902.389
797,ENG-000797,20251001,67,689,Natural Gas,7700.511
798,ENG-000798,20200829,38,1336,Electricity,1351.393
799,ENG-000799,20200311,100,596,Natural Gas,1883.82
800,ENG-000800,20241118,58,1979,Natural Gas,3877.899
801,ENG-000801,20221117,54,174,Diesel,7843.452
802,ENG-000802,20231215,19,1932,Diesel,3280.985
803,ENG-000803,20240123,62,899,Electricity,2833.222
804,ENG-000804,20231104,85,1789,Natural Gas,4424.439
805,ENG-000805,20251012,71,457,Diesel,3836.796
806,ENG-000806,20250803,41,1152,Electricity,10001.65
807,ENG-000807,20240125,65,26,Natural Gas,6297.528
808,ENG-000808,20190805,6,1829,Diesel,1760.183
809,ENG-000809,20210316,20,1365,Natural Gas,5329.133
810,ENG-000810,20240831,11,1276,Electricity,4252.46
811,ENG-000811,20190909,72,21,Diesel,3011.182
812,ENG-000812,20220816,53,921,Electricity,3255.162
813,ENG-000813,20240215,18,1643,Electricity,2140.507
814,ENG-000814,20220123,8,1045,Diesel,2516.361
815,ENG-000815,20210116,69,256,Electricity,10757.284
816,ENG-000816,20211030,65,1858,Diesel,3139.874
817,ENG-000817,20240909,51,967,Diesel,4447.854
818,ENG-000818,20210825,40,64,Diesel,2081.981
819,ENG-000819,20200514,86,643,Electricity,1963.343
820,ENG-000820,20240425,69,1087,Diesel,2548.563
821,ENG-000821,20201003,35,215,Electricity,2068.198
822,ENG-000822,20190421,94,1458,Diesel,6019.037
823,ENG-000823,20220212,100,779,Electricity,2707.466
824,ENG-000824,20250202,51,658,Natural Gas,3655.813
825,ENG-000825,20230426,57,209,Electricity,4848.827
826,ENG-000826,20231104,26,242,Natural Gas,1078.982
827,ENG-000827,20241126,35,1835,Electricity,2463.724
828,ENG-000828,20190903,100,1433,Diesel,2228.905
829,ENG-000829,20210622,54,264,Diesel,7208.086
830,ENG-000830,20240704,76,126,Natural Gas,5936.69
831,ENG-000831,20210113,1,1342,Electricity,3819.98
832,ENG-000832,20220606,95,53,Electricity,2258.179
833,ENG-000833,20210318,11,139,Natural Gas,1341.276
834,ENG-000834,20210508,54,181,Natural Gas,3193.606
835,ENG-000835,20200106,15,1810,Electricity,1807.322
836,ENG-000836,20220627,85,1041,Natural Gas,1948.338
837,ENG-000837,20220311,71,1233,Electricity,1685.74
838,ENG-000838,20230106,73,1857,Diesel,959.528
839,ENG-000839,20241017,58,477,Diesel,3943.477
840,ENG-000840,20220714,38,992,Electricity,4816.312
841,ENG-000841,20250102,35,1429,Natural Gas,1420.481
842,ENG-000842,20240325,7,1668,Natural Gas,3129.041
843,ENG-000843,20240908,23,1427,Natural Gas,2077.866
844,ENG-000844,20210916,55,1879,Electricity,4056.668
845,ENG-000845,20220809,83,1453,Natural Gas,3001.895
846,ENG-000846,20190319,55,1437,Diesel,6122.161
847,ENG-000847,20250525,2,1371,Diesel,1471.211
848,ENG-000848,20190608,74,909,Diesel,2528.442
849,ENG-000849,20240131,43,1220,Electricity,5727.99
850,ENG-000850,20190831,92,871,Electricity,2969.703
851,ENG-000851,20190915,80,1596,Electricity,3872.763
852,ENG-000852,20250908,72,453,Diesel,6363.777
853,ENG-000853,20190617,86,1840,Diesel,4803.641
854,ENG-000854,20190726,44,1867,Natural Gas,4546.028
855,ENG-000855,20190722,72,1354,Diesel,1800.514
856,ENG-000856,20190901,48,1916,Diesel,6407.804
857,ENG-000857,20190830,81,1076,Diesel,1659.988
858,ENG-000858,20191215,81,1570,Diesel,4856.856
859,ENG-000859,20190104,57,1236,Electricity,3365.162
860,ENG-000860,20200421,85,236,Electricity,3115.844
861,ENG-000861,20240207,97,448,Electricity,6019.313
862,ENG-000862,20210918,77,1662,Electricity,1507.404
863,ENG-000863,20240420,99,756,Diesel,6659.626
864,ENG-000864,20230521,29,222,Electricity,5824.192
865,ENG-000865,20211218,83,1511,Electricity,5848.795
866,ENG-000866,20240209,80,341,Diesel,1436.654
867,ENG-000867,20200608,34,1489,Diesel,2624.96
868,ENG-000868,20230423,29,120,Diesel,2678.063
869,ENG-000869,20210522,22,1512,Electricity,3793.55
870,ENG-000870,20210129,91,1508,Electricity,7112.296
871,ENG-000871,20240209,35,525,Electricity,2126.578
872,ENG-000872,20251225,98,191,Natural Gas,3221.84
873,ENG-000873,20190601,98,913,Natural Gas,3393.131
874,ENG-000874,20230520,81,80,Diesel,5180.056
875,ENG-000875,20190511,7,761,Electricity,4449.568
876,ENG-000876,20190501,84,1312,Electricity,3221.666
877,ENG-000877,20221229,73,542,Natural Gas,2000.077
878,ENG-000878,20210514,86,1769,Diesel,7812.332
879,ENG-000879,20250905,54,1132,Diesel,6178.656
880,ENG-000880,20251225,6,1633,Natural Gas,1588.701
881,ENG-000881,20240116,20,1616,Diesel,2409.646
882,ENG-000882,20250405,79,250,Natural Gas,1982.592
883,ENG-000883,20200719,26,1315,Diesel,4962.167
884,ENG-000884,20190316,65,1279,Electricity,5919.067
885,ENG-000885,20241027,90,1293,Diesel,4176.075
886,ENG-000886,20200401,85,491,Electricity,1835.794
887,ENG-000887,20231107,31,1726,Diesel,4232.04
888,ENG-000888,20251119,32,1736,Natural Gas,3094.372
889,ENG-000889,20191117,79,17,Diesel,3089.842
890,ENG-000890,20231217,90,621,Diesel,1535.478
