production_key,production_id,date_key,product_key,unit_of_measure,location_key,machine_key,employee_key,planned_quantity,produced_quantity,defect_quantity,production_hours
377,PRD-000377,20220415,3595,Each,77,1515,834,138,122,19,9.55
378,PRD-000378,20201215,659,Each,81,1447,3868,123,107,47,6.96
379,PRD-000379,20230312,1511,Liter,42,1839,2182,197,175,8,7.89
380,PRD-000380,20190701,1061,Meter,42,1861,1754,485,458,151,5.81
381,PRD-000381,20210131,3127,Each,79,1681,1025,301,286,146,8.15
382,PRD-000382,20231111,1061,Meter,35,1104,1956,343,276,216,6.12
383,PRD-000383,20250205,3333,Meter,85,1337,2199,363,345,35,10.73
384,PRD-000384,20200609,4584,Liter,62,1172,101,136,136,2,1.36
385,PRD-000385,20230324,2354,Meter,91,1934,1031,444,368,206,3.94
386,PRD-000386,20191029,449,Kg,26,1774,3088,302,270,159,11.55
387,PRD-000387,20240702,2421,Kg,92,1470,608,347,285,15,2.48
388,PRD-000388,20230416,66,Kg,42,1427,3612,84,83,22,2.6
389,PRD-000389,20231203,973,Meter,63,1828,3723,296,254,80,2.74
390,PRD-000390,20250211,579,Each,88,1458,3921,139,113,54,6.79
391,PRD-000391,20210106,2522,Liter,41,32,363,137,122,16,1.48
392,PRD-000392,20221224,48,Each,93,590,194,114,91,90,4.68
393,PRD-000393,20230921,1895,Meter,23,342,4095,62,58,22,2.06
394,PRD-000394,20200428,4165,Liter,72,1094,398,386,341,283,10.74
395,PRD-000395,20210704,1649,Kg,72,769,3339,253,223,152,3.04
396,PRD-000396,20251024,1212,Liter,99,337,4204,140,124,88,9.08
397,PRD-000397,20240312,161,Each,17,1775,2954,425,402,283,6.53
398,PRD-000398,20231111,4431,Kg,72,60,1476,127,114,45,3.15
399,PRD-000399,20240526,3901,Liter,95,1976,2115,298,281,84,2.46
400,PRD-000400,20251106,757,Meter,21,209,1725,331,277,99,8.42
401,PRD-000401,20200922,3900,Liter,72,1485,3908,54,46,12,9.03
402,PRD-000402,20230627,2855,Liter,9,1350,3503,416,410,140,5.5
403,PRD-000403,20210818,1187,Kg,50,1264,4955,166,135,113,10.69
404,PRD-000404,20230608,3953,Liter,71,665,2387,165,134,41,5.39
405,PRD-000405,20210506,2376,Kg,41,636,3349,52,48,13,9.47
406,PRD-000406,20240703,2729,Kg,86,1190,1461,311,306,294,8.68
407,PRD-000407,20240518,2318,Each,69,1096,483,246,234,209,4.84
408,PRD-000408,20190407,3777,Liter,9,1853,607,411,408,31,7.54
409,PRD-000409,20250609,381,Kg,55,444,2813,437,409,289,2.72
410,PRD-000410,20250218,292,Meter,82,614,69,176,151,30,5.96
411,PRD-000411,20251227,239,Kg,7,750,4711,379,304,228,3.23
412,PRD-000412,20240105,4188,Meter,46,1649,133,493,436,276,10.25
413,PRD-000413,20200626,4804,Meter,23,953,4518,197,194,117,3.61
414,PRD-000414,20220614,3759,Each,79,1300,4953,160,131,41,9.72
415,PRD-000415,20240405,2115,Kg,43,1437,4215,342,324,87,4.04
416,PRD-000416,20251206,412,Liter,39,255,1643,471,454,161,3.68
417,PRD-000417,20221015,4981,Kg,20,220,2501,312,251,141,8.33
418,PRD-000418,20190515,4675,Kg,80,940,1464,475,442,289,1.34
419,PRD-000419,20251026,1165,Each,4,1899,3943,148,126,5,8.42
420,PRD-000420,20210924,3482,Kg,92,1470,2585,470,377,5,3.77
421,PRD-000421,20250809,370,Meter,92,1598,3427,69,65,24,11.86
422,PRD-000422,20200615,1695,Meter,98,1602,2766,62,52,16,10.21
423,PRD-000423,20210816,510,Kg,99,1835,630,358,326,77,5.3
424,PRD-000424,20230828,3952,Liter,16,804,2246,365,340,117,10.07
425,PRD-000425,20241008,4056,Liter,67,1847,3956,72,69,46,10.29
426,PRD-000426,20231028,2762,Each,7,519,3363,60,53,21,10.84
427,PRD-000427,20250626,3090,Kg,54,309,2268,427,344,293,11.83
428,PRD-000428,20240210,3030,Meter,37,346,1788,198,181,60,2.62
429,PRD-000429,20251013,4669,Kg,50,894,3679,86,86,8,1.2
430,PRD-000430,20210219,760,Kg,51,1771,4451,448,368,251,9.49
431,PRD-000431,20200315,3989,Each,27,14,79,353,347,153,8.17
432,PRD-000432,20230606,3840,Kg,78,384,1945,407,327,4,9.16
433,PRD-000433,20230510,2800,Liter,48,167,919,67,65,30,9.76
434,PRD-000434,20250821,537,Liter,93,559,3969,148,122,46,3.8
435,PRD-000435,20221203,4104,Meter,54,333,1585,341,277,140,9.48
436,PRD-000436,20211112,1163,Meter,51,382,4637,204,200,136,1.52
437,PRD-000437,20211011,4906,Meter,55,263,552,102,101,16,2.52
438,PRD-000438,20240311,654,Liter,35,311,4652,59,51,23,5.56
439,PRD-000439,20200806,2093,Liter,23,1454,3961,203,193,84,4.88
440,PRD-000440,20190711,3688,Meter,59,197,357,491,410,313,2.74
441,PRD-000441,20240925,3285,Kg,44,477,3127,241,226,62,7.06
442,PRD-000442,20190609,1279,Liter,99,566,4761,243,208,200,7.72
443,PRD-000443,20221108,3127,Each,67,1918,237,121,110,56,11.68
444,PRD-000444,20191116,3932,Meter,79,1962,3289,287,279,198,3.65
445,PRD-000445,20210125,2841,Kg,63,485,4814,462,422,286,1.27
446,PRD-000446,20201201,495,Kg,67,1012,3297,133,120,30,2.47
447,PRD-000447,20210421,3816,Kg,11,1636,3847,389,368,195,1.45
448,PRD-000448,20240303,3100,Each,39,1960,2744,402,354,51,8.29
449,PRD-000449,20230819,145,Liter,89,675,1724,192,191,64,10.93
450,PRD-000450,20240807,3171,Meter,92,1907,2145,284,267,26,7.4
451,PRD-000451,20240521,2297,Liter,7,262,3132,235,231,36,3.31
452,PRD-000452,20191224,4543,Meter,55,377,4705,70,65,32,11.27
453,PRD-000453,20191009,4161,Kg,22,1777,1246,476,445,26,3.25
454,PRD-000454,20200813,465,Meter,88,1848,2106,77,73,48,10.12
455,PRD-000455,20221122,2543,Meter,82,1157,846,196,194,170,3.74
456,PRD-000456,20191030,4136,Liter,10,1219,4197,278,240,132,10.73
457,PRD-000457,20220604,4721,Liter,76,285,3439,367,344,322,2.42
458,PRD-000458,20241218,16,Kg,30,307,4503,412,389,177,7.86
459,PRD-000459,20220416,3509,Meter,83,1569,4351,298,254,264,8.81
460,PRD-000460,20240409,4758,Kg,72,98,775,125,103,86,9.58
461,PRD-000461,20250903,3518,Liter,27,694,2426,209,192,180,3.86
462,PRD-000462,20220124,1508,Kg,66,1852,3361,149,139,13,2.84
463,PRD-000463,20220113,61,Each,39,674,3056,388,349,309,9.34
464,PRD-000464,20220120,2808,Liter,68,340,3093,275,271,44,5.07
465,PRD-000465,20240628,1899,Liter,83,1288,2667,231,197,76,5.86
466,PRD-000466,20191130,3957,Each,43,1614,4683,224,202,191,1.92
467,PRD-000467,20211024,1212,Liter,94,722,2389,351,337,336,1.99
468,PRD-000468,20200912,3261,Liter,52,385,2399,429,390,219,8.2
469,PRD-000469,20230630,4005,Kg,75,1197,1634,274,220,194,4.62
470,PRD-000470,20210830,1741,Meter,22,1249,4386,248,223,145,2.7
471,PRD-000471,20190220,4472,Each,16,369,4511,156,143,117,4.92
472,PRD-000472,20220423,3061,Meter,44,1257,2935,57,50,13,7.92
473,PRD-000473,20190217,4518,Meter,98,1945,2242,229,192,175,10.13
474,PRD-000474,20220220,4529,Each,79,1860,2097,422,364,359,6.41
475,PRD-000475,20240411,3306,Liter,55,1941,2434,326,325,303,6.75
476,PRD-000476,20230328,333,Liter,77,1876,567,454,446,0,5.56
477,PRD-000477,20240305,2212,Kg,7,664,1107,159,130,17,11.66
478,PRD-000478,20241120,3763,Liter,43,468,358,329,268,139,11.46
479,PRD-000479,20250130,4193,Each,16,138,4113,392,373,13,6.79
480,PRD-000480,20220217,1760,Kg,18,491,4189,180,159,26,1.78
481,PRD-000481,20190404,975,Liter,4,1583,3949,207,172,57,1.81
482,PRD-000482,20200409,2560,Liter,69,1044,901,286,244,127,7.62
483,PRD-000483,20210924,33,Liter,98,727,3881,425,402,78,7.62
484,PRD-000484,20200522,1462,Kg,84,1375,216,209,181,140,4.92
485,PRD-000485,20230711,3608,Kg,23,412,981,167,137,100,6.99
486,PRD-000486,20231005,3958,Kg,89,1926,1651,74,69,6,10.48
487,PRD-000487,20190914,2986,Each,23,1079,2537,218,198,36,8.45
488,PRD-000488,20251013,2301,Kg,32,264,181,114,98,16,6.12
489,PRD-000489,20230424,216,Each,88,493,647,283,274,132,10.58
490,PRD-000490,20190927,243,Kg,55,377,1248,229,213,43,11.43
491,PRD-000491,20220630,1649,Kg,59,302,1644,332,283,115,6.2
492,PRD-000492,20200711,1734,Each,80,1787,2924,261,256,152,4.5
493,PRD-000493,20240926,4685,Meter,31,1140,1068,107,86,53,7.83
494,PRD-000494,20250906,2317,Kg,73,1702,1729,406,332,243,4.49
495,PRD-000495,20200518,4198,Meter,20,1433,219,249,243,4,8.24
496,PRD-000496,20200404,4481,Each,76,115,2849,264,246,98,2.82
497,PRD-000497,20211024,3836,Meter,80,1737,1644,210,170,57,9.01
498,PRD-000498,20230824,3806,Liter,46,47,167,196,185,81,8.35
499,PRD-000499,20210921,364,Kg,15,489,4899,330,286,227,5.32
500,PRD-000500,20240828,2277,Liter,84,1998,2158,392,388,182,7.69
501,PRD-000501,20221006,881,Liter,6,1107,3662,376,368,121,1.38
502,PRD-000502,20250423,2934,Meter,9,871,2440,438,394,36,5.65
503,PRD-000503,20250422,1343,Kg,75,299,3684,106,105,37,6.25
504,PRD-000504,20200923,1624,Liter,7,519,3238,368,314,150,7.34
505,PRD-000505,20221230,2462,Each,63,858,4485,154,146,83,10.65
506,PRD-000506,20210712,395,Each,6,532,570,301,292,263,1.98
507,PRD-000507,20210430,3841,Meter,86,223,154,327,280,231,4.27
508,PRD-000508,20200215,1858,Each,11,1099,1667,282,226,215,2.87
509,PRD-000509,20210406,1072,Meter,60,127,4225,78,75,66,8.58
510,PRD-000510,20200102,3547,Meter,63,88,3223,336,308,302,7.88
511,PRD-000511,20210614,4567,Meter,70,539,3461,276,276,3,1.04
512,PRD-000512,20230814,1892,Each,98,87,3625,278,277,22,3.43
513,PRD-000513,20200201,3102,Kg,82,614,227,182,168,61,4.68
514,PRD-000514,20210630,4678,Kg,3,728,1878,356,350,246,11.52
515,PRD-000515,20210305,2544,Kg,21,1126,3381,387,312,312,6.58
516,PRD-000516,20240817,3065,Liter,13,567,4733,380,345,108,6.37
517,PRD-000517,20230731,341,Each,34,1904,1201,420,357,89,3.57
518,PRD-000518,20211013,857,Each,20,596,4679,444,399,30,3.96
519,PRD-000519,20191024,4723,Liter,25,992,2424,56,47,0,6.29
520,PRD-000520,20200221,4746,Each,44,817,3798,328,265,36,2.9
521,PRD-000521,20190306,142,Each,63,1798,3150,137,122,5,2.1
522,PRD-000522,20240107,516,Each,80,1186,3259,106,89,42,2.07
523,PRD-000523,20240122,896,Liter,42,187,537,147,141,117,5.86
524,PRD-000524,20210120,4684,Each,77,1876,1484,471,436,256,4.82
525,PRD-000525,20240621,3318,Kg,70,780,4903,252,224,80,7.72
526,PRD-000526,20251008,2977,Each,38,317,424,86,78,31,2.37
527,PRD-000527,20190915,718,Meter,15,597,198,418,402,342,3.85
528,PRD-000528,20230609,3168,Kg,71,1133,4751,285,251,140,5.95
529,PRD-000529,20220818,3812,Meter,15,1555,4980,273,244,136,3.55
530,PRD-000530,20230803,2413,Liter,44,817,476,225,197,91,4.56
531,PRD-000531,20210919,2268,Liter,31,365,3258,101,90,19,3.49
532,PRD-000532,20221206,2582,Kg,21,209,4778,135,134,56,3.44
533,PRD-000533,20250213,4511,Kg,68,533,1135,485,430,53,8.13
534,PRD-000534,20231219,523,Meter,8,789,3421,459,403,38,11.62
535,PRD-000535,20240211,4053,Each,99,1372,3729,486,439,32,1.12
536,PRD-000536,20200521,2867,Each,77,604,2655,307,253,241,9.52
537,PRD-000537,20210118,2946,Kg,71,808,343,259,228,226,4.75
538,PRD-000538,20190415,3363,Kg,38,142,4318,405,364,346,5.68
539,PRD-000539,20230520,3815,Liter,86,1453,3982,151,137,69,1.96
540,PRD-000540,20231119,1086,Kg,60,1416,3520,313,297,191,11.82
541,PRD-000541,20200420,2879,Kg,54,1627,1255,95,79,42,11.13
542,PRD-000542,20190421,2798,Each,62,978,3619,93,84,71,10.03
543,PRD-000543,20210712,2930,Kg,23,1728,3749,458,408,370,2.53
544,PRD-000544,20230524,1525,Liter,49,1816,272,210,189,121,1.35
545,PRD-000545,20210504,4714,Meter,80,1787,3686,83,67,32,1.86
546,PRD-000546,20220611,4986,Kg,20,192,2818,266,241,225,1.57
547,PRD-000547,20231011,1663,Kg,94,1967,1016,357,293,6,1.83
548,PRD-000548,20200903,529,Meter,7,344,547,277,252,92,5.56
549,PRD-000549,20200718,4453,Meter,54,1159,3163,136,131,65,5.8
550,PRD-000550,20250220,2875,Each,35,548,41,193,191,164,1.36
551,PRD-000551,20230425,3746,Kg,6,732,12,99,95,89,9.32
552,PRD-000552,20230830,4253,Meter,62,448,2695,264,228,43,7.79
553,PRD-000553,20240716,2055,Meter,69,1044,3432,351,299,172,1.36
554,PRD-000554,20221003,1450,Liter,99,337,2252,339,329,312,2.05
555,PRD-000555,20220822,4570,Each,93,786,3910,367,367,326,5.06
556,PRD-000556,20210722,399,Each,95,1206,1555,136,127,15,7.15
557,PRD-000557,20241216,386,Each,69,236,3263,246,217,151,7.58
558,PRD-000558,20240717,1812,Liter,64,1497,302,79,77,40,6.81
559,PRD-000559,20190121,1853,Each,99,1790,4207,365,349,139,1.15
560,PRD-000560,20240212,3192,Liter,8,1730,1993,497,471,169,4.83
561,PRD-000561,20200418,565,Kg,1,415,3093,197,196,83,3.03
562,PRD-000562,20200621,2855,Liter,21,1455,3547,63,56,31,10.8
563,PRD-000563,20240909,1702,Kg,44,1450,2101,398,373,151,10.15
564,PRD-000564,20200609,3883,Each,25,1040,3669,251,203,195,10.48
565,PRD-000565,20251118,3471,Each,29,1572,2012,170,144,139,6.71
566,PRD-000566,20200329,1496,Kg,90,1002,2191,306,273,263,3.48
567,PRD-000567,20220801,4019,Each,4,1899,4164,304,248,184,3.83
568,PRD-000568,20230616,906,Liter,63,858,3045,419,375,330,2.21
569,PRD-000569,20191021,215,Meter,6,469,3666,162,149,40,7.37
570,PRD-000570,20240308,1390,Liter,59,197,2087,268,256,237,8.83
571,PRD-000571,20230606,1635,Meter,38,1256,403,453,403,231,6.86
572,PRD-000572,20231124,3221,Kg,10,932,1458,350,341,7,11.75
573,PRD-000573,20230605,1321,Liter,15,1555,1321,238,225,224,1.32
574,PRD-000574,20201129,2071,Kg,83,443,4771,190,187,42,5.85
575,PRD-000575,20190326,961,Liter,84,1315,3421,336,276,216,4.85
576,PRD-000576,20230323,1402,Meter,15,837,3735,449,411,30,5.16
577,PRD-000577,20230708,1501,Liter,39,1928,4248,158,150,98,10.97
578,PRD-000578,20190212,3891,Liter,71,1134,48,369,306,175,6.31
579,PRD-000579,20230312,871,Meter,44,1898,2666,151,139,74,5.91
580,PRD-000580,20211204,406,Kg,59,1821,4654,251,238,136,2.78
581,PRD-000581,20251025,328,Meter,39,1196,1930,457,444,90,2.78
582,PRD-000582,20211105,3214,Kg,76,945,4202,274,248,120,3.16
583,PRD-000583,20200605,2978,Each,86,1135,4659,225,223,217,9.31
584,PRD-000584,20240730,2846,Each,63,164,831,482,468,332,1.89
585,PRD-000585,20221129,2473,Liter,93,1678,4088,77,73,17,7.27
586,PRD-000586,20210114,751,Meter,19,1758,3722,226,187,41,11.33
587,PRD-000587,20210524,1013,Kg,27,753,4744,223,221,203,7.53
588,PRD-000588,20250919,1788,Meter,18,1261,4656,285,232,222,6.35
589,PRD-000589,20240512,646,Each,2,1025,3711,473,462,37,8.62
590,PRD-000590,20190724,2763,Meter,1,1189,2789,166,149,149,10.1
591,PRD-000591,20250210,1686,Each,57,151,2487,387,356,108,3.21
592,PRD-000592,20250415,716,Kg,94,924,2612,66,55,48,5.42
593,PRD-000593,20241203,3119,Each,81,877,3845,253,249,238,9.21
594,PRD-000594,20230701,4405,Liter,53,241,3265,276,247,215,6.54
595,PRD-000595,20241102,524,Meter,19,975,3201,289,276,163,6.89
596,PRD-000596,20201216,4431,Kg,47,598,1099,128,124,111,4.61
597,PRD-000597,20220411,4514,Liter,8,714,82,448,418,153,6.91
598,PRD-000598,20240502,3239,Each,14,1780,171,256,255,248,5.62
599,PRD-000599,20201030,492,Each,95,1692,2827,220,211,204,5.04
600,PRD-000600,20220609,2934,Meter,25,992,4492,421,417,363,8.19
601,PRD-000601,20191205,1546,Each,62,794,3777,393,328,273,8.22
602,PRD-000602,20220412,3284,Liter,6,375,384,131,127,78,2.04
603,PRD-000603,20250105,3676,Kg,75,1119,3548,121,104,76,5.43
604,PRD-000604,20190129,467,Liter,83,84,3323,372,333,164,9.15
605,PRD-000605,20220524,1081,Meter,65,1800,1176,261,228,177,4.87
606,PRD-000606,20250513,3315,Meter,67,684,925,165,161,120,4.52
607,PRD-000607,20210910,2060,Liter,96,1154,2300,315,270,108,2.26
608,PRD-000608,20190312,859,Each,48,124,2703,53,49,48,3.42
609,PRD-000609,20250330,1276,Kg,67,1803,3282,71,60,22,11.96
610,PRD-000610,20230313,2551,Each,21,1455,3935,266,242,195,10.17
611,PRD-000611,20190108,1212,Liter,47,650,3901,440,391,154,8.38
612,PRD-000612,20250922,4538,Meter,97,387,2285,162,133,16,10.44
613,PRD-000613,20250512,2413,Liter,25,290,3393,442,356,102,10.12
614,PRD-000614,20211226,1856,Liter,11,1173,3842,441,401,270,1.57
615,PRD-000615,20240707,3897,Each,82,1112,3782,266,257,29,6.5
616,PRD-000616,20201119,2033,Kg,90,1150,3947,164,139,74,6.36
617,PRD-000617,20211106,1717,Meter,23,1594,1587,355,352,122,2.81
618,PRD-000618,20210709,936,Kg,82,1767,3167,155,142,141,5.52
619,PRD-000619,20221207,516,Each,74,1036,484,344,283,242,6.06
620,PRD-000620,20240410,3165,Kg,17,1775,329,109,105,21,10.58
621,PRD-000621,20250224,298,Kg,64,1073,589,97,80,33,4.52
622,PRD-000622,20220606,1367,Each,9,1350,382,70,68,57,11.87
623,PRD-000623,20190615,1066,Each,8,1106,476,473,445,433,11.38
624,PRD-000624,20240330,3685,Kg,72,1391,2063,248,231,31,1.94
625,PRD-000625,20251010,2835,Each,58,1319,907,368,357,90,1.71
626,PRD-000626,20240524,34,Liter,89,793,272,85,79,49,10.26
627,PRD-000627,20230611,4723,Liter,23,988,4268,163,147,45,5.41
628,PRD-000628,20250203,2809,Each,95,366,4207,56,50,11,2.58
629,PRD-000629,20230803,1079,Meter,54,410,2283,318,299,187,7.57
630,PRD-000630,20210921,4268,Each,89,991,4697,201,187,119,11.73
631,PRD-000631,20250706,4596,Kg,3,1516,1851,315,289,110,8.95
632,PRD-000632,20200125,3165,Kg,19,561,661,138,127,49,3.03
633,PRD-000633,20210927,802,Kg,74,632,2053,242,196,51,3.9
634,PRD-000634,20230811,4425,Meter,73,252,3286,54,54,10,5.49
635,PRD-000635,20230112,2201,Liter,93,1601,3710,162,135,52,9.99
636,PRD-000636,20210904,1005,Kg,59,205,834,478,467,75,6.42
637,PRD-000637,20220717,4656,Meter,31,1212,2924,144,127,62,9.98
638,PRD-000638,20240421,1397,Kg,65,99,1590,220,205,120,1.67
639,PRD-000639,20220530,3879,Kg,11,1636,43,428,412,216,6.33
640,PRD-000640,20230430,3026,Liter,85,634,4482,223,201,53,11.0
641,PRD-000641,20230911,724,Kg,72,1391,1756,427,397,350,10.26
642,PRD-000642,20220408,4833,Meter,54,1959,1196,308,271,138,7.84
643,PRD-000643,20230121,228,Meter,68,340,4569,208,171,87,5.93
644,PRD-000644,20230324,4300,Kg,5,1181,1810,107,99,85,3.56
645,PRD-000645,20240925,3640,Kg,34,1845,2093,361,309,180,1.76
646,PRD-000646,20250112,223,Meter,11,1237,4431,405,369,176,10.4
647,PRD-000647,20240412,2849,Each,51,161,1249,237,207,14,2.15
648,PRD-000648,20210223,3411,Liter,36,196,1641,459,407,176,1.45
649,PRD-000649,20200108,211,Each,41,1124,2952,336,314,283,3.74
650,PRD-000650,20201113,2113,Meter,15,453,519,221,179,100,4.07
651,PRD-000651,20221017,4821,Meter,75,327,4529,125,122,3,11.91
652,PRD-000652,20250823,3102,Kg,72,386,869,154,140,21,5.75
653,PRD-000653,20251024,123,Meter,71,1935,3158,188,181,88,1.47
654,PRD-000654,20220109,3088,Meter,91,1042,18,74,62,23,4.36
655,PRD-000655,20241126,141,Kg,18,1556,3659,297,274,56,1.32
656,PRD-000656,20230202,1856,Liter,13,1279,3251,249,210,8,7.82
657,PRD-000657,20220216,923,Liter,94,832,84,172,170,70,7.66
658,PRD-000658,20190209,482,Meter,65,99,3256,173,162,82,5.15
659,PRD-000659,20241025,371,Liter,98,593,4367,66,57,13,11.14
660,PRD-000660,20230119,1974,Each,35,1537,1142,420,397,303,4.56
661,PRD-000661,20250421,1902,Liter,58,900,245,432,399,235,7.54
662,PRD-000662,20211208,4246,Each,77,1674,4657,67,56,28,1.36
663,PRD-000663,20240630,3406,Each,35,1927,3900,82,70,52,9.75
664,PRD-000664,20220115,4454,Each,96,260,2895,174,164,39,9.79
665,PRD-000665,20250316,81,Kg,31,198,3479,171,146,128,1.69
666,PRD-000666,20191030,4458,Liter,65,1232,1454,495,480,451,1.67
667,PRD-000667,20190719,4906,Meter,51,980,4945,444,372,255,8.95
668,PRD-000668,20241110,2279,Liter,50,230,3161,224,183,69,10.02
669,PRD-000669,20200714,4141,Kg,7,1991,4488,89,84,37,5.37
670,PRD-000670,20210218,4087,Liter,24,1088,514,321,289,61,11.39
671,PRD-000671,20220109,4347,Liter,28,709,1279,372,346,341,2.7
672,PRD-000672,20200323,4134,Meter,44,635,964,414,351,204,1.05
673,PRD-000673,20241023,3549,Liter,94,722,2338,368,323,304,8.71
674,PRD-000674,20250622,3043,Meter,25,627,4429,300,259,130,2.69
675,PRD-000675,20210323,2437,Each,82,951,4956,365,301,293,2.35
676,PRD-000676,20190816,3951,Liter,92,903,3568,269,256,46,8.11
677,PRD-000677,20200723,1632,Kg,3,1591,3881,232,217,184,11.89
678,PRD-000678,20190310,1147,Liter,93,835,857,226,216,175,7.12
679,PRD-000679,20220321,1387,Liter,10,1222,1178,168,134,116,3.87
680,PRD-000680,20230802,677,Kg,51,870,730,272,264,92,2.8
681,PRD-000681,20190716,1238,Liter,44,1793,2692,377,309,274,4.57
682,PRD-000682,20240328,2021,Liter,14,1123,1003,271,260,136,10.0
683,PRD-000683,20251007,4601,Each,94,633,4231,312,293,157,1.46
684,PRD-000684,20200429,4922,Liter,54,442,4937,356,337,333,8.57
685,PRD-000685,20230724,2897,Kg,55,1039,2402,293,266,211,3.58
686,PRD-000686,20241014,1451,Kg,76,1295,2236,240,234,203,1.61
687,PRD-000687,20230924,3444,Liter,12,1902,3857,140,137,39,8.35
688,PRD-000688,20250821,4152,Liter,93,1678,4052,278,276,65,6.29
689,PRD-000689,20210924,2986,Each,72,1094,1390,438,402,49,10.18
690,PRD-000690,20241226,4373,Kg,60,505,2284,246,227,127,2.76
691,PRD-000691,20190709,3652,Meter,32,1322,1995,320,319,188,10.23
692,PRD-000692,20220601,1897,Meter,17,125,1769,51,45,37,8.38
693,PRD-000693,20210815,1968,Liter,79,222,3454,286,258,249,7.33
694,PRD-000694,20250409,4393,Liter,73,1684,2218,236,190,170,2.58
695,PRD-000695,20190704,758,Kg,60,393,79,478,407,316,4.49
696,PRD-000696,20230905,2723,Liter,79,1860,3460,416,367,360,11.75
697,PRD-000697,20230615,4442,Meter,26,1676,4944,89,85,74,10.9
698,PRD-000698,20230615,1574,Kg,36,46,2349,195,164,104,8.33
699,PRD-000699,20231102,3754,Each,93,1521,4629,279,272,252,6.18
700,PRD-000700,20191118,4134,Meter,26,1774,1395,500,425,398,1.16
701,PRD-000701,20200716,4309,Kg,60,513,126,293,253,53,8.84
702,PRD-000702,20250515,1686,Each,6,375,2494,102,101,24,8.63
703,PRD-000703,20200627,863,Kg,59,723,53,194,168,52,3.36
704,PRD-000704,20250712,2709,Kg,89,793,2432,150,132,69,1.77
705,PRD-000705,20250513,1423,Liter,42,1427,636,118,107,2,9.12
706,PRD-000706,20250907,4469,Liter,47,820,1832,490,432,234,7.72
707,PRD-000707,20230331,1389,Liter,3,1083,3202,419,350,120,3.42
708,PRD-000708,20191102,314,Each,66,1615,4434,282,257,251,2.08
709,PRD-000709,20250701,2925,Meter,1,1189,1935,276,273,42,5.57
710,PRD-000710,20200805,1159,Liter,57,499,3349,120,113,75,9.28
711,PRD-000711,20240226,1966,Kg,58,1444,4510,228,196,122,7.23
712,PRD-000712,20230716,3260,Each,87,536,1984,239,205,33,2.04
713,PRD-000713,20250831,1107,Kg,56,1792,1289,490,475,148,7.82
714,PRD-000714,20250420,997,Meter,47,1102,2446,155,126,59,5.94
715,PRD-000715,20250806,4980,Liter,58,1444,2289,418,366,315,5.7
716,PRD-000716,20210429,1445,Meter,66,217,4596,74,72,56,11.5
717,PRD-000717,20211111,2102,Each,90,1544,4683,358,349,281,1.87
718,PRD-000718,20201124,4824,Kg,26,855,3852,121,107,3,9.23
719,PRD-000719,20230716,1955,Meter,1,1746,1270,220,217,25,9.71
720,PRD-000720,20191215,3618,Kg,44,707,1873,375,313,47,9.93
721,PRD-000721,20220304,857,Each,72,1317,3250,163,159,34,9.66
722,PRD-000722,20230131,87,Kg,29,591,841,321,266,225,8.63
723,PRD-000723,20240601,1720,Liter,76,1577,2134,372,330,281,2.63
