customer_key,customer_id,account_key,customer_name,customer_segment,industry,country,status
344,CUS-000344,448,Brown LLC,SMB,Automotive,Sweden,Active
345,CUS-000345,286,Williams and Sons,SMB,Healthcare,Canada,Active
346,CUS-000346,399,"Velez, Ward and Harrison",Mid-Market,Manufacturing,Mexico,Active
347,CUS-000347,498,Keith-Williams,Enterprise,Healthcare,Sweden,Active
348,CUS-000348,472,"Nguyen, Padilla and Boyd",SMB,Retail,Mexico,Inactive
349,CUS-000349,310,Davenport-Baker,SMB,Technology,United States,Active
350,CUS-000350,582,"Hudson, Bennett and Gray",Enterprise,Healthcare,Germany,Inactive
351,CUS-000351,227,"Valdez, Houston and Black",SMB,Manufacturing,Germany,Active
352,CUS-000352,501,Kaufman-Walker,Mid-Market,Healthcare,Germany,Active
353,CUS-000353,122,Gomez-Parrish,SMB,Healthcare,Germany,Active
354,CUS-000354,473,Sparks-Eaton,SMB,Automotive,Sweden,Active
355,CUS-000355,784,Shaw and Sons,SMB,Retail,Canada,Active
356,CUS-000356,818,Martin-Jones,SMB,Automotive,Canada,Active
357,CUS-000357,695,"Campbell, Hernandez and Moore",Enterprise,Healthcare,Mexico,Active
358,CUS-000358,746,"Love, Wilson and Hall",Enterprise,Automotive,United States,Active
359,CUS-000359,66,Cortez-Olson,Enterprise,Retail,Mexico,Active
360,CUS-000360,342,Mendoza-Garza,Enterprise,Healthcare,Mexico,Active
361,CUS-000361,655,"Whitaker, Johnson and Williams",Mid-Market,Manufacturing,Germany,Active
362,CUS-000362,801,"Vargas, Taylor and Hunt",Enterprise,Technology,Germany,Active
363,CUS-000363,583,"Thomas, Jackson and Nielsen",Mid-Market,Manufacturing,Mexico,Active
364,CUS-000364,854,"Mullen, Greene and Elliott",Enterprise,Technology,United States,Active
365,CUS-000365,274,Johns Ltd,Enterprise,Healthcare,Sweden,Active
366,CUS-000366,154,"Nicholson, Valentine and Robinson",SMB,Retail,Mexico,Active
367,CUS-000367,87,"Haney, Dillon and Jackson",SMB,Retail,Canada,Inactive
368,CUS-000368,583,Burke-Norton,Mid-Market,Automotive,Mexico,Active
369,CUS-000369,666,Hanson PLC,Mid-Market,Healthcare,Germany,Active
370,CUS-000370,286,Jackson-Jennings,Enterprise,Automotive,Sweden,Active
371,CUS-000371,784,Carlson-Jones,Mid-Market,Retail,Mexico,Active
372,CUS-000372,740,Cruz-Rodriguez,SMB,Technology,Mexico,Active
373,CUS-000373,361,Mills PLC,Mid-Market,Healthcare,Germany,Active
374,CUS-000374,239,"Barnes, Hernandez and Davis",SMB,Healthcare,Mexico,Active
375,CUS-000375,743,Valenzuela-Greene,Mid-Market,Retail,Canada,Inactive
376,CUS-000376,672,"Gordon, Wilson and Olson",Mid-Market,Manufacturing,United States,Active
377,CUS-000377,171,Winters PLC,SMB,Manufacturing,Sweden,Active
378,CUS-000378,256,Prince Ltd,SMB,Manufacturing,Sweden,Active
379,CUS-000379,486,"Reynolds, Fisher and Golden",Enterprise,Automotive,Germany,Active
380,CUS-000380,512,"Moreno, Perez and Lang",Mid-Market,Retail,United States,Active
381,CUS-000381,166,Bell-Ballard,SMB,Automotive,United States,Active
382,CUS-000382,949,"Johnston, Coleman and Scott",Enterprise,Retail,Sweden,Active
383,CUS-000383,389,Kent Inc,SMB,Technology,United States,Inactive
384,CUS-000384,382,George-Stephens,SMB,Technology,Canada,Active
385,CUS-000385,61,Lopez-Fletcher,Enterprise,Healthcare,Canada,Active
386,CUS-000386,876,Lane Inc,Enterprise,Manufacturing,Canada,Inactive
387,CUS-000387,236,"Smith, Pena and Watts",SMB,Healthcare,United States,Active
388,CUS-000388,987,Ortiz-Rodriguez,SMB,Technology,Mexico,Active
389,CUS-000389,497,Pearson-King,SMB,Healthcare,Germany,Active
390,CUS-000390,875,"Henderson, Diaz and Hill",Mid-Market,Technology,United States,Active
391,CUS-000391,180,"Sanders, Harris and Arnold",Enterprise,Manufacturing,Sweden,Active
392,CUS-000392,166,"Olson, Wood and Peters",SMB,Automotive,,Active
393,CUS-000393,802,Hinton-Lane,Enterprise,Retail,United States,Active
394,CUS-000394,820,"Sanders, Taylor and Shields",Enterprise,Manufacturing,United States,Inactive
395,CUS-000395,544,Adkins Group,SMB,Automotive,Mexico,Active
396,CUS-000396,33,"Avery, Garcia and Romero",Mid-Market,Automotive,United States,Inactive
397,CUS-000397,944,Owen-Mendez,SMB,Automotive,Germany,Active
398,CUS-000398,394,"Mann, Martin and Oconnell",SMB,Healthcare,United States,Active
399,CUS-000399,936,Brock and Sons,SMB,Healthcare,United States,Active
400,CUS-000400,871,Frost-Graham,SMB,Manufacturing,Mexico,Active
401,CUS-000401,852,Baker LLC,Mid-Market,Healthcare,United States,Active
402,CUS-000402,689,Lynch Ltd,SMB,Technology,Germany,Active
403,CUS-000403,674,Arias-Morales,SMB,Manufacturing,Sweden,Active
404,CUS-000404,533,"Meyer, Dawson and Harper",Enterprise,Healthcare,Germany,Inactive
405,CUS-000405,25,Bowman Group,Mid-Market,Healthcare,Germany,Active
406,CUS-000406,388,Harris Ltd,Mid-Market,Healthcare,Mexico,Active
407,CUS-000407,731,"Mitchell, Johnson and Greene",SMB,Technology,Germany,Active
408,CUS-000408,813,"Hale, Gilbert and Craig",Mid-Market,Healthcare,Germany,Active
409,CUS-000409,560,Allen-Smith,Enterprise,Automotive,Mexico,Active
410,CUS-000410,710,Miller LLC,Enterprise,Manufacturing,Mexico,Active
411,CUS-000411,22,Gomez-Foster,SMB,Technology,United States,Active
412,CUS-000412,469,"Gonzalez, Smith and Padilla",Mid-Market,Healthcare,United States,Active
413,CUS-000413,508,Dunn Ltd,Enterprise,Retail,United States,Inactive
414,CUS-000414,893,"Herman, Bailey and Richmond",SMB,Retail,United States,Active
415,CUS-000415,312,Perez-Mccarty,Mid-Market,Retail,United States,Active
416,CUS-000416,230,Spears-Andrews,Mid-Market,Manufacturing,Sweden,Active
417,CUS-000417,353,Thompson-Hunter,Mid-Market,Automotive,Germany,Active
418,CUS-000418,171,"Jones, Phillips and Arroyo",Enterprise,Automotive,Mexico,Inactive
419,CUS-000419,559,"Frye, Walter and Li",Enterprise,Healthcare,Canada,Active
420,CUS-000420,643,"Wright, Ramos and Bennett",SMB,Retail,Sweden,Active
421,CUS-000421,802,Carrillo-Todd,SMB,Retail,Germany,Active
422,CUS-000422,972,Maldonado-Mosley,SMB,Retail,Canada,Active
423,CUS-000423,74,Olson LLC,SMB,Technology,Sweden,Active
424,CUS-000424,248,Reyes and Sons,Mid-Market,Manufacturing,Mexico,Active
425,CUS-000425,301,"Haynes, Mcbride and Gutierrez",Mid-Market,Manufacturing,United States,Active
426,CUS-000426,250,Black-Smith,SMB,Retail,Canada,Active
427,CUS-000427,828,Wright-Davis,Enterprise,Technology,Sweden,Active
428,CUS-000428,140,"Goodman, Peterson and Spencer",SMB,Technology,Germany,Active
429,CUS-000429,30,Woods LLC,Enterprise,Automotive,Germany,Active
430,CUS-000430,861,Shannon LLC,Enterprise,Automotive,Sweden,Active
431,CUS-000431,962,Valentine Ltd,Mid-Market,Technology,Sweden,Active
432,CUS-000432,227,Porter and Sons,SMB,Manufacturing,Germany,Active
433,CUS-000433,333,Moss LLC,Mid-Market,Automotive,Sweden,Active
434,CUS-000434,504,Perez and Sons,SMB,Retail,Mexico,Inactive
435,CUS-000435,526,"Kelly, Maxwell and Wilson",SMB,Automotive,United States,Active
436,CUS-000436,991,Lowe Ltd,SMB,Retail,Sweden,Active
437,CUS-000437,405,Austin-Duran,SMB,Technology,Germany,Active
438,CUS-000438,13,"Rubio, Charles and Watson",Enterprise,Technology,Mexico,Active
439,CUS-000439,423,Vasquez-Galloway,SMB,Automotive,Canada,Active
440,CUS-000440,557,"Melton, Henry and Joyce",Mid-Market,Retail,Canada,Active
441,CUS-000441,517,"Ramirez, Walker and Ray",Enterprise,Technology,Sweden,Active
442,CUS-000442,513,Fox Group,SMB,Automotive,Sweden,Active
443,CUS-000443,923,Ayers-Johnson,Enterprise,Retail,United States,Active
444,CUS-000444,808,Long-Parks,Mid-Market,Automotive,Sweden,Active
445,CUS-000445,252,Bryant Inc,Mid-Market,Healthcare,Canada,Active
446,CUS-000446,356,"Holmes, Stewart and Smith",Enterprise,Manufacturing,Germany,Active
447,CUS-000447,668,"Clark, Carpenter and Nguyen",Mid-Market,Automotive,Mexico,Active
448,CUS-000448,411,"Hensley, Lopez and Baker",Enterprise,Healthcare,Germany,Active
449,CUS-000449,429,Ruiz-Austin,SMB,Healthcare,Mexico,Inactive
450,CUS-000450,168,White-Coleman,SMB,Automotive,Mexico,Active
451,CUS-000451,255,Haynes-Watson,SMB,Automotive,Sweden,Active
452,CUS-000452,741,Ramirez-White,Mid-Market,Healthcare,Canada,Active
453,CUS-000453,843,Krause Ltd,Enterprise,Technology,Sweden,Active
454,CUS-000454,785,Olsen Ltd,SMB,Retail,United States,Active
455,CUS-000455,308,Brock-Peters,Enterprise,Healthcare,Sweden,Active
456,CUS-000456,137,Gonzalez-Marsh,Mid-Market,Healthcare,Germany,Active
457,CUS-000457,160,"Hernandez, Shaffer and Thompson",Enterprise,Technology,Mexico,Active
458,CUS-000458,394,Taylor-Barry,SMB,Automotive,Mexico,Active
459,CUS-000459,518,"Holmes, Le and Floyd",Enterprise,Retail,United States,Active
460,CUS-000460,893,King-Garrison,Enterprise,Manufacturing,Mexico,Active
461,CUS-000461,899,Ross Ltd,SMB,Automotive,Sweden,Inactive
462,CUS-000462,3,Brown LLC,SMB,Retail,Mexico,Active
463,CUS-000463,708,Combs-Davis,SMB,Technology,Mexico,Active
464,CUS-000464,299,"Cook, Ward and Castro",SMB,Automotive,Sweden,Active
465,CUS-000465,198,Cooper-Jenkins,Enterprise,Manufacturing,Sweden,Active
466,CUS-000466,556,Dillon-Mccarty,Mid-Market,Retail,United States,Active
467,CUS-000467,34,Ray Ltd,SMB,Retail,United States,Active
468,CUS-000468,335,"Ryan, Krause and Mitchell",Enterprise,Healthcare,Sweden,Active
469,CUS-000469,553,Nunez-Freeman,SMB,Manufacturing,Mexico,Active
470,CUS-000470,273,"Griffin, Miller and Austin",SMB,Technology,Sweden,Active
471,CUS-000471,594,Welch-Thomas,SMB,Healthcare,Sweden,Active
472,CUS-000472,461,Davidson LLC,SMB,Retail,Germany,Active
473,CUS-000473,800,Welch-Duncan,SMB,Technology,Germany,Active
474,CUS-000474,182,Miller LLC,Mid-Market,Automotive,Mexico,Active
475,CUS-000475,58,Edwards Ltd,Enterprise,Retail,Germany,Active
476,CUS-000476,530,Page-Jacobs,Mid-Market,Automotive,Mexico,Active
477,CUS-000477,257,Nelson-Wallace,SMB,Automotive,Mexico,Active
478,CUS-000478,707,Adkins-Meyer,SMB,Technology,Mexico,Active
479,CUS-000479,94,Gutierrez-White,Enterprise,Technology,Canada,Active
480,CUS-000480,576,Martinez and Sons,SMB,Automotive,United States,Active
481,CUS-000481,990,"King, Manning and Brady",Enterprise,Automotive,Mexico,Active
482,CUS-000482,94,Jackson Inc,Mid-Market,Manufacturing,United States,Inactive
483,CUS-000483,302,Brown Group,Mid-Market,Manufacturing,Sweden,Active
484,CUS-000484,845,"Brown, Wise and Warren",Mid-Market,Technology,United States,Active
485,CUS-000485,534,Garcia PLC,Mid-Market,Manufacturing,Mexico,Active
486,CUS-000486,175,Miller Group,Enterprise,Manufacturing,Canada,Active
487,CUS-000487,214,Perez-Rojas,Enterprise,Technology,Mexico,Active
488,CUS-000488,765,Sims-Anderson,SMB,Healthcare,Sweden,Active
489,CUS-000489,861,Johnson Ltd,Mid-Market,Healthcare,United States,Active
490,CUS-000490,361,Dalton-Nguyen,SMB,Manufacturing,Germany,Active
491,CUS-000491,474,Mcdonald-Pitts,SMB,Manufacturing,United States,Active
492,CUS-000492,783,Dunn-Taylor,Mid-Market,Healthcare,Germany,Active
493,CUS-000493,177,"Ryan, Garza and Bryant",Enterprise,Retail,Sweden,Active
494,CUS-000494,207,"Fields, Elliott and Mills",Enterprise,Manufacturing,Sweden,Active
495,CUS-000495,775,"Ferguson, Stout and Olson",Mid-Market,Retail,Germany,Active
496,CUS-000496,187,Ballard Group,Enterprise,Technology,Canada,Inactive
497,CUS-000497,771,Diaz-Green,Mid-Market,Technology,Germany,Active
498,CUS-000498,498,Smith-Mills,Enterprise,Manufacturing,Mexico,Active
499,CUS-000499,991,Cooper Group,Mid-Market,Manufacturing,Germany,Active
500,CUS-000500,33,"Smith, Weeks and Arroyo",SMB,Automotive,Canada,Inactive
501,CUS-000501,946,Evans-Cannon,Mid-Market,Healthcare,Sweden,Active
502,CUS-000502,226,Harper-Robles,SMB,Healthcare,Canada,Active
503,CUS-000503,36,"Brooks, Jenkins and Castro",Mid-Market,Retail,Mexico,Active
504,CUS-000504,725,Wright-Espinoza,Mid-Market,Retail,Mexico,Active
505,CUS-000505,533,"Price, Gray and Baker",Mid-Market,Retail,United States,Active
506,CUS-000506,838,Garrett-Black,Enterprise,Retail,Sweden,Active
507,CUS-000507,109,"Aguirre, Cohen and Mitchell",Mid-Market,Manufacturing,Sweden,Active
508,CUS-000508,81,"Patel, Adams and Lopez",Enterprise,Retail,United States,Active
509,CUS-000509,568,White LLC,Enterprise,Technology,United States,Active
510,CUS-000510,883,Walsh PLC,SMB,Retail,United States,Inactive
511,CUS-000511,406,Nelson-Dean,Enterprise,Retail,Canada,Active
512,CUS-000512,798,Flores and Sons,Enterprise,Technology,Sweden,Inactive
513,CUS-000513,907,Booker Inc,Mid-Market,Manufacturing,Mexico,Inactive
514,CUS-000514,870,Compton LLC,Mid-Market,Healthcare,Sweden,Active
515,CUS-000515,509,Martinez-Gonzales,Enterprise,Automotive,Sweden,Active
516,CUS-000516,699,Hall and Sons,SMB,Retail,Mexico,Inactive
517,CUS-000517,526,Snyder LLC,SMB,Manufacturing,United States,Active
518,CUS-000518,675,Collins-Lloyd,Mid-Market,Automotive,United States,Active
519,CUS-000519,568,Ford-Moody,Mid-Market,Retail,United States,Active
520,CUS-000520,526,Miller-Christensen,SMB,Retail,Mexico,Active
521,CUS-000521,437,Brown Group,SMB,Automotive,Canada,Active
522,CUS-000522,653,Daniels and Sons,Enterprise,Technology,Canada,Inactive
523,CUS-000523,752,Huang LLC,Enterprise,Automotive,Germany,Active
524,CUS-000524,920,Clayton-Martinez,Enterprise,Automotive,Canada,Active
525,CUS-000525,614,"Wright, Wise and Ramos",Enterprise,Retail,Mexico,Active
526,CUS-000526,101,"Vang, Gonzalez and Moss",SMB,Automotive,Sweden,Active
527,CUS-000527,588,Boyd and Sons,Mid-Market,Automotive,Sweden,Active
528,CUS-000528,316,Price-Ali,SMB,Manufacturing,Mexico,Active
529,CUS-000529,27,Moore-Chandler,SMB,Retail,Sweden,Active
530,CUS-000530,73,"Pineda, Meyer and King",SMB,Healthcare,Germany,Active
531,CUS-000531,592,"Evans, Ward and Williams",SMB,Retail,Germany,Inactive
532,CUS-000532,945,"Robinson, Rodriguez and Chen",Mid-Market,Healthcare,United States,Active
533,CUS-000533,506,Smith-Bauer,SMB,Healthcare,Canada,Inactive
534,CUS-000534,446,"Wilson, Mccormick and Smith",Enterprise,Healthcare,Sweden,Active
535,CUS-000535,89,Perkins Ltd,Enterprise,Automotive,Canada,Active
536,CUS-000536,676,Barker-Moore,Mid-Market,Technology,Germany,Active
537,CUS-000537,56,Wright Group,SMB,Technology,Germany,Active
538,CUS-000538,842,Parks LLC,Enterprise,Healthcare,Mexico,Inactive
539,CUS-000539,817,"Brown, Kelly and Moore",Mid-Market,Manufacturing,Mexico,Active
540,CUS-000540,992,"Moody, Martinez and Hall",Enterprise,Technology,Germany,Active
541,CUS-000541,285,"Kramer, Sherman and Trujillo",SMB,Retail,Canada,Active
542,CUS-000542,162,Quinn-Smith,Mid-Market,Retail,Sweden,Active
543,CUS-000543,300,Howard-Taylor,Enterprise,Automotive,Mexico,Active
544,CUS-000544,800,Washington Group,Enterprise,Manufacturing,Mexico,Inactive
545,CUS-000545,219,"Phillips, Terry and Lopez",Mid-Market,Technology,Germany,Active
546,CUS-000546,888,Stephens LLC,Enterprise,Retail,Canada,Active
547,CUS-000547,155,"Mcdonald, Dillon and George",Enterprise,Technology,Sweden,Active
548,CUS-000548,49,"Martin, Schmidt and Cole",Enterprise,Healthcare,United States,Active
549,CUS-000549,220,Weaver-Gibson,Enterprise,Technology,Germany,Active
550,CUS-000550,755,"Hunter, Gross and Andrade",Mid-Market,Retail,Sweden,Active
551,CUS-000551,603,"Vincent, Parsons and Allen",SMB,Automotive,Germany,Active
552,CUS-000552,355,"Brown, Coffey and Fuentes",SMB,Retail,Sweden,Active
553,CUS-000553,657,Warren Group,Mid-Market,Manufacturing,Germany,Active
554,CUS-000554,649,"Moore, Campbell and Ortiz",SMB,Healthcare,Mexico,Active
555,CUS-000555,555,Rodriguez-Mills,SMB,Technology,Sweden,Active
556,CUS-000556,515,Williams and Sons,Enterprise,Manufacturing,Canada,Active
557,CUS-000557,102,Russo and Sons,Unknown Segment,Technology,Mexico,Active
558,CUS-000558,260,Washington Inc,Enterprise,Healthcare,Germany,Active
559,CUS-000559,528,Duncan Group,SMB,Retail,United States,Active
560,CUS-000560,136,"Burns, Hanson and Garza",SMB,Healthcare,United States,Active
561,CUS-000561,476,Diaz PLC,Enterprise,Manufacturing,Sweden,Active
562,CUS-000562,117,"Jones, Conrad and Clark",Enterprise,Technology,Sweden,Active
563,CUS-000563,788,Hebert-Collier,Mid-Market,Technology,Canada,Active
564,CUS-000564,104,Owen-Brown,SMB,Healthcare,United States,Active
565,CUS-000565,93,"Paul, Zamora and Short",Mid-Market,Automotive,Canada,Active
566,CUS-000566,638,"Brown, Jensen and Rice",Enterprise,Manufacturing,Germany,Active
567,CUS-000567,221,"Jones, Torres and Blackburn",Mid-Market,Automotive,United States,Active
568,CUS-000568,352,"Davis, Hardy and Schmidt",Mid-Market,Retail,Germany,Active
569,CUS-000569,315,Lee Ltd,SMB,Technology,United States,Active
570,CUS-000570,217,Hudson and Sons,Enterprise,Retail,Germany,Active
571,CUS-000571,762,"Curry, Perry and Garcia",Enterprise,Healthcare,Germany,Active
572,CUS-000572,692,"Ray, Craig and Park",SMB,Retail,United States,Active
573,CUS-000573,239,Andrade-Jackson,SMB,Manufacturing,United States,Active
574,CUS-000574,687,Pierce PLC,Mid-Market,Healthcare,Sweden,Active
575,CUS-000575,714,Sandoval-Ferguson,SMB,Automotive,Canada,Active
576,CUS-000576,540,"Ramos, Gomez and Edwards",Enterprise,Retail,Germany,Active
577,CUS-000577,579,Kirk-Gutierrez,Enterprise,Automotive,United States,Active
578,CUS-000578,935,"Jordan, Swanson and Franklin",Mid-Market,Healthcare,Canada,Inactive
579,CUS-000579,454,"Gardner, Brooks and Pierce",SMB,Technology,Canada,Active
580,CUS-000580,386,"King, Nixon and West",Mid-Market,Healthcare,Sweden,Active
581,CUS-000581,540,Smith-Johnson,Mid-Market,Technology,Germany,Active
582,CUS-000582,836, Larson-Holmes ,SMB,Healthcare,Mexico,Active
583,CUS-000583,710,Smith-Joyce,Enterprise,Retail,Mexico,Active
584,CUS-000584,76,Foley Inc,Mid-Market,Healthcare,Mexico,Active
585,CUS-000585,460,"Short, Ellison and Dixon",SMB,Healthcare,United States,Active
586,CUS-000586,740,"Howe, Moore and Johnson",Enterprise,Automotive,Mexico,Active
587,CUS-000587,224,Moore-Baker,Mid-Market,Automotive,United States,Inactive
588,CUS-000588,989,"Wright, Scott and Evans",Mid-Market,Manufacturing,Sweden,Active
589,CUS-000589,809,"Ross, Hardin and Navarro",Enterprise,Healthcare,Germany,Active
590,CUS-000590,847,"Nguyen, Olson and Freeman",Enterprise,Manufacturing,Mexico,Active
591,CUS-000591,82,"Warner, Weiss and Davis",Mid-Market,Manufacturing,Germany,Active
592,CUS-000592,580,"Evans, Cross and Johnston",SMB,Technology,Sweden,Active
593,CUS-000593,528,Deleon LLC,Mid-Market,Manufacturing,Canada,Active
594,CUS-000594,627,Hobbs-Hamilton,SMB,Technology,Germany,Active
595,CUS-000595,851,Kane and Sons,SMB,Automotive,Mexico,Active
596,CUS-000596,354,"Delgado, Guzman and Smith",Enterprise,Technology,United States,Inactive
597,CUS-000597,534,"Reyes, Torres and Williams",SMB,Healthcare,Sweden,Active
598,CUS-000598,680,"Cunningham, Murphy and Wolfe",Mid-Market,Manufacturing,Sweden,Active
599,CUS-000599,754,Williams Ltd,Mid-Market,Healthcare,Canada,Active
600,CUS-000600,771,Maddox-Mullins,SMB,Technology,Sweden,Active
601,CUS-000601,337,"Wagner, Walker and Roberts",Enterprise,Technology,Germany,Active
602,CUS-000602,999,Hernandez-Rogers,Enterprise,Technology,Mexico,Active
603,CUS-000603,10,Duncan-Williams,SMB,Automotive,Sweden,Active
604,CUS-000604,493,Baker-Ross,Mid-Market,Manufacturing,Mexico,Active
605,CUS-000605,609,Ayala-Anderson,Mid-Market,Automotive,Germany,Active
606,CUS-000606,62,Castillo and Sons,Mid-Market,Retail,Canada,Active
607,CUS-000607,452,Foster-Duncan,Mid-Market,Healthcare,Germany,Active
608,CUS-000608,596,"Gilbert, Fitzgerald and Sanchez",Mid-Market,Technology,Mexico,Inactive
609,CUS-000609,608,Adams Group,Mid-Market,Retail,United States,Active
610,CUS-000610,120,Cohen-Johnston,Mid-Market,Retail,United States,Active
611,CUS-000611,278,Powers Group,Enterprise,Technology,United States,Inactive
612,CUS-000612,245,Bailey-Flores,Mid-Market,Technology,Canada,Active
613,CUS-000613,640,"Rios, Carrillo and Jackson",SMB,Retail,Germany,Active
614,CUS-000614,329,Jensen-Branch,SMB,Retail,Germany,Inactive
615,CUS-000615,572,Hanson-Alexander,Mid-Market,Automotive,Germany,Active
616,CUS-000616,732,Gonzalez LLC,Mid-Market,Automotive,Mexico,Inactive
617,CUS-000617,798,Todd Inc,Mid-Market,Healthcare,United States,Inactive
618,CUS-000618,184,Singh and Sons,SMB,Manufacturing,Mexico,Active
