maintenance_id,date,location_id,machine_id,employee_id,maintenance_type,downtime_hours,maintenance_cost
MAINT-0000292,2025-08-11,LOC-0076,MCH-001935,EMP-001928,Preventive,15.06,496.12
MAINT-0000293,2025-12-07,LOC-0066,MCH-001412,EMP-000516,Preventive,10.6,494.08
MAINT-0000294,2025-09-18,LOC-0044,MCH-000128,EMP-000471,Inspection,7.79,364.75
MAINT-0000295,2024-12-02,LOC-0076,MCH-000741,EMP-004911,Preventive,7.0,748.85
MAINT-0000296,2024-10-30,LOC-0099,MCH-000755,EMP-002533,Preventive,19.23,348.44
MAINT-0000298,2024-01-19,LOC-0097,MCH-000749,EMP-001450,Corrective,14.47,863.33
MAINT-0000299,2025-04-07,LOC-0076,MCH-001137,EMP-003205,Inspection,7.94,887.79
MAINT-0000300,2025-06-24,LOC-0074,MCH-001123,EMP-001442,Preventive,19.53,751.51
MAINT-0000301,2023-03-14,LOC-0062,MCH-001300,EMP-004085,Corrective,4.55,179.11
MAINT-0000302,2025-10-19,LOC-0071,MCH-000267,EMP-004380,Preventive,19.1,373.25
MAINT-0000303,2025-07-10,LOC-0070,MCH-000761,EMP-002192,Preventive,2.98,319.97
MAINT-0000304,2025-01-07,LOC-0076,MCH-001690,EMP-001657,Preventive,22.46,664.76
MAINT-0000305,2025-07-16,LOC-0076,MCH-001652,EMP-000171,Corrective,8.61,1666.58
MAINT-0000306,2025-01-25,LOC-0007,MCH-001075,EMP-004937,Preventive,8.19,421.25
MAINT-0000307,2025-09-30,LOC-0098,MCH-001542,EMP-000514,Corrective,20.2,311.14
MAINT-0000308,2025-12-25,LOC-0048,MCH-001927,EMP-003843,Corrective,23.83,197.32
MAINT-0000310,2025-03-27,LOC-0019,MCH-000162,EMP-002069,Corrective,19.52,693.55
MAINT-0000311,2025-05-05,LOC-0071,MCH-000565,EMP-003105,Corrective,12.06,170.14
MAINT-0000312,2022-08-05,LOC-0025,MCH-000867,EMP-004764,Preventive,0.0,324.24
MAINT-0000313,2022-09-20,LOC-0001,MCH-001032,EMP-004732,Preventive,23.36,425.47
MAINT-0000314,2025-05-05,LOC-0089,MCH-000958,EMP-000031,Emergency,0.56,312.51
MAINT-0000315,2024-12-23,LOC-0023,MCH-001231,EMP-001438,Preventive,4.12,364.37
MAINT-0000316,2025-11-29,LOC-0081,MCH-001920,EMP-004885,Corrective,14.37,167.29
MAINT-0000317,2025-04-26,LOC-0052,MCH-000186,EMP-001149,Preventive,17.72,490.5
MAINT-0000319,2025-05-12,LOC-0014,MCH-000155,EMP-003413,Preventive,12.2,39909.0
MAINT-0000320,2025-12-27,LOC-0043,MCH-001030,EMP-004028,Preventive,4.73,251.88
MAINT-0000321,2024-08-10,LOC-0065,MCH-000955,EMP-003976,Preventive,22.96,656.78
MAINT-0000322,2024-10-10,LOC-0055,MCH-000556,EMP-000628,Corrective,9.95,137.71
MAINT-0000323,2025-11-04,LOC-0053,MCH-000577,EMP-001820,Preventive,23.03,467.12
MAINT-0000325,2025-11-29,LOC-0016,MCH-001392,EMP-004175,Corrective,16.15,329.01
MAINT-0000326,2025-06-11,LOC-0064,MCH-001281,EMP-002335,Corrective,23.83,1364.82
MAINT-0000328,2023-06-28,LOC-0048,MCH-000628,EMP-002667,Corrective,23.81,1191.16
MAINT-0000329,2025-10-18,LOC-0044,MCH-001864,EMP-004192,Preventive,5.7,942.09
MAINT-0000330,2025-08-28,LOC-0007,MCH-001153,EMP-002405,Preventive,0.67,703.18
MAINT-0000331,2024-12-18,LOC-0042,MCH-001747,EMP-004539,Corrective,21.85,353.77
MAINT-0000332,2025-12-29,LOC-0092,MCH-000588,EMP-001263,Preventive,15.37,1260.39
MAINT-0000333,2024-04-17,LOC-0072,MCH-001337,EMP-002084,Preventive,16.05,252.04
MAINT-0000334,2025-08-15,LOC-0015,MCH-001863,EMP-000468,Corrective,8.61,401.13
MAINT-0000335,2023-03-25,LOC-0027,MCH-000800,EMP-004642,Preventive,14.08,269.53
MAINT-0000336,2025-11-02,LOC-0059,MCH-000736,EMP-000955,Preventive,4.51,289.24
MAINT-0000337,2025-10-04,LOC-0047,MCH-001255,EMP-000980,Corrective,20.2,76.24
MAINT-0000338,2025-12-23,LOC-0018,MCH-001968,EMP-004797,Corrective,19.58,589.85
MAINT-0000339,2024-09-21,LOC-0029,MCH-001780,EMP-000594,Corrective,22.81,461.6
MAINT-0000340,2024-02-13,LOC-0095,MCH-000512,EMP-000169,Preventive,13.06,756.57
MAINT-0000341,2024-04-04,LOC-0072,MCH-001886,EMP-001640,Preventive,9.38,1015.22
MAINT-0000342,2024-04-25,LOC-0061,MCH-001919,EMP-002199,Corrective,14.9,95.77
MAINT-0000343,2024-09-08,LOC-0019,MCH-001090,EMP-002518,Inspection,3.13,904.55
MAINT-0000344,2022-11-20,LOC-0040,MCH-001584,EMP-003153,Corrective,12.06,634.43
MAINT-0000345,2024-07-21,LOC-0076,MCH-001321,EMP-001753,Inspection,15.68,1640.56
MAINT-0000346,2025-08-24,LOC-0008,MCH-001798,EMP-003204,Preventive,23.48,238.26
MAINT-0000347,2024-11-25,LOC-0015,MCH-000528,EMP-000560,Preventive,9.42,530.06
MAINT-0000348,2025-11-27,LOC-0080,MCH-001627,EMP-002242,Preventive,14.04,251.36
MAINT-0000349,2024-05-31,LOC-0043,MCH-000660,EMP-001664,Preventive,9.81,710.02
MAINT-0000350,2024-05-23,LOC-0004,MCH-001735,EMP-000158,Inspection,13.36,396.57
MAINT-0000351,2021-11-29,LOC-0087,MCH-000929,EMP-001955,Preventive,4.69,339.15
MAINT-0000352,2022-08-29,LOC-0066,MCH-001840,EMP-004496,Preventive,22.53,367.03
MAINT-0000353,2024-01-13,LOC-0089,MCH-000102,EMP-000031,Inspection,20.28,719.24
MAINT-0000355,2024-07-08,LOC-0037,MCH-000769,EMP-003691,Corrective,14.71,248.27
MAINT-0000356,2025-12-28,LOC-0051,MCH-001315,EMP-000589,Preventive,21.64,112.99
MAINT-0000357,2023-09-16,LOC-0085,MCH-000923,EMP-003079,Preventive,10.66,425.4
MAINT-0000358,2025-02-11,LOC-0023,MCH-000051,EMP-001397,Corrective,6.5,354.6
MAINT-0000359,2022-04-16,LOC-0087,MCH-000170,EMP-001335,Inspection,3.7,1052.07
MAINT-0000361,2025-12-02,LOC-0039,MCH-001339,EMP-003475,Preventive,2.33,175.97
MAINT-0000362,2023-05-28,LOC-0063,MCH-001373,EMP-000228,Inspection,17.64,401.13
MAINT-0000363,2022-03-01,LOC-0064,MCH-000072,EMP-002257,Emergency,12.47,354.76
MAINT-0000364,2024-02-03,LOC-0056,MCH-001825,EMP-003796,Preventive,9.75,225.68
MAINT-0000365,2025-05-30,LOC-0078,MCH-000740,EMP-001536,Preventive,16.52,248.94
MAINT-0000366,2024-12-04,LOC-0028,MCH-001434,EMP-004043,Corrective,21.81,277.85
MAINT-0000367,2025-12-08,LOC-0064,MCH-000487,EMP-001627,Preventive,20.87,254.32
MAINT-0000368,2024-08-25,LOC-0097,MCH-001439,EMP-004089,Inspection,2.01,254.35
MAINT-0000369,2024-04-09,LOC-0056,MCH-000331,EMP-002618,Inspection,9.86,516.44
MAINT-0000370,2024-09-20,LOC-0079,MCH-001329,EMP-003978,Corrective,20.55,412.07
MAINT-0000373,2025-04-07,LOC-0072,MCH-000971,EMP-002084,Inspection,9.48,169.66
MAINT-0000374,2023-03-01,LOC-0032,MCH-001843,EMP-001282,Inspection,12.95,854.17
MAINT-0000375,2022-02-15,LOC-0045,MCH-000549,EMP-001815,Inspection,2.86,1028.81
MAINT-0000376,2025-11-19,LOC-0070,MCH-000673,EMP-002702,Preventive,21.94,366.77
MAINT-0000377,2024-05-16,LOC-0071,MCH-000565,EMP-003773,Corrective,12.13,276.83
MAINT-0000378,2024-12-28,LOC-0082,MCH-001484,EMP-002856,Inspection,8.27,651.53
MAINT-0000379,2025-09-27,LOC-0086,MCH-001028,EMP-003337,Preventive,22.54,848.23
MAINT-0000380,2025-01-22,LOC-0051,MCH-000083,EMP-001997,Inspection,16.77,252.38
MAINT-0000381,2025-09-18,LOC-0050,MCH-000237,EMP-000559,Preventive,9.12,410.25
MAINT-0000382,2025-08-13,LOC-0008,MCH-001393,EMP-004328,Preventive,8.24,1455.79
MAINT-0000383,2022-12-03,LOC-0037,MCH-001174,EMP-001916,Inspection,21.97,259.15
MAINT-0000384,2025-05-01,LOC-0068,MCH-001203,EMP-003446,Preventive,18.35,250.65
MAINT-0000385,2025-08-06,LOC-0030,MCH-000754,EMP-004138,Preventive,3.56,405.97
MAINT-0000386,2025-09-27,LOC-0002,MCH-001905,EMP-002076,Inspection,10.25,126.26
MAINT-0000387,2025-09-22,LOC-0040,MCH-000967,EMP-002795,Corrective,14.1,285.82
MAINT-0000388,2024-06-16,LOC-0090,MCH-000243,EMP-000480,Preventive,3.32,649.68
MAINT-0000389,2022-03-29,LOC-0052,MCH-001477,EMP-003068,Corrective,18.5,524.95
MAINT-0000390,2025-06-28,LOC-0045,MCH-000966,EMP-002291,Preventive,12.76,266.71
MAINT-0000391,2024-07-06,LOC-0043,MCH-001559,EMP-001956,Preventive,12.4,426.74
MAINT-0000392,2025-02-26,LOC-0003,MCH-000216,EMP-000219,Corrective,5.7,256.98
MAINT-0000393,2025-10-08,LOC-0010,MCH-001941,EMP-002216,Preventive,16.62,692.24
MAINT-0000394,2024-03-17,LOC-0023,MCH-001962,EMP-001433,Emergency,5.41,483.37
MAINT-0000395,2023-07-01,LOC-0062,MCH-001820,EMP-002521,Corrective,4.96,289.01
MAINT-0000396,2024-07-29,LOC-0040,MCH-001454,EMP-002077,Inspection,20.73,1355.17
MAINT-0000397,2025-03-18,LOC-0044,MCH-001351,EMP-003007,Preventive,7.76,145.86
MAINT-0000399,2023-11-10,LOC-0082,MCH-000710,EMP-001223,Inspection,4.08,150.97
MAINT-0000400,2025-11-01,LOC-0084,MCH-001213,EMP-000076,Corrective,0.0,991.8
MAINT-0000401,2025-08-21,LOC-0029,MCH-000652,EMP-004031,Preventive,18.84,169.83
MAINT-0000402,2025-12-25,LOC-0100,MCH-001526,EMP-000174,Preventive,12.56,484.15
MAINT-0000403,2023-10-28,LOC-0001,MCH-000692,EMP-003898,Preventive,18.91,405.2
MAINT-0000404,2025-06-09,LOC-0012,MCH-000419,EMP-001232,Inspection,8.33,200.31
MAINT-0000405,2025-08-18,LOC-0035,MCH-000439,EMP-004544,Preventive,8.06,170.6
MAINT-0000406,2024-02-24,LOC-0081,MCH-001687,EMP-002104,Corrective,14.34,338.11
MAINT-0000407,2024-10-02,LOC-0090,MCH-001842,EMP-003419,Preventive,6.98,699.62
MAINT-0000408,2023-09-29,LOC-0083,MCH-000325,EMP-001072,Preventive,21.72,765.46
MAINT-0000409,2024-07-17,LOC-0073,MCH-001461,EMP-003921,Corrective,18.46,962.74
MAINT-0000410,2025-12-14,LOC-0061,MCH-001025,EMP-002341,Corrective,1.96,293.09
MAINT-0000411,2024-01-02,LOC-0064,MCH-000134,EMP-002126,Preventive,3.18,1748.54
MAINT-0000412,2024-04-28,LOC-0078,MCH-000677,EMP-002897,Preventive,14.05,761.93
MAINT-0000413,2025-11-14,LOC-0083,MCH-001277,EMP-004449,Inspection,15.25,670.61
MAINT-0000414,2021-07-29,LOC-0068,MCH-001418,EMP-001083,Preventive,5.98,75.87
MAINT-0000415,2022-11-01,LOC-0066,MCH-000934,EMP-004496,Corrective,16.34,165.57
MAINT-0000416,2025-07-13,LOC-0041,MCH-001189,EMP-004549,Emergency,6.03,739.4
MAINT-0000417,2025-08-26,LOC-0068,MCH-000315,EMP-003446,Corrective,6.98,1226.16
MAINT-0000418,2025-01-26,LOC-0018,MCH-000949,EMP-001985,Preventive,14.43,111.41
MAINT-0000419,2025-12-07,LOC-0061,MCH-001095,EMP-004137,Corrective,12.34,247.37
MAINT-0000420,2025-02-20,LOC-0085,MCH-000295,EMP-001165,Corrective,1.86,1091.47
MAINT-0000421,2025-02-19,LOC-0084,MCH-000350,EMP-001987,Inspection,9.62,0.0
MAINT-0000422,2025-09-03,LOC-0082,MCH-000897,EMP-001621,Corrective,1.7,196.73
MAINT-0000423,2024-03-26,LOC-0048,MCH-000294,EMP-001425,Corrective,6.73,1315.88
MAINT-0000425,2025-12-25,LOC-0089,MCH-001094,EMP-000437,Corrective,16.84,1135.92
MAINT-0000426,2025-07-19,LOC-0068,MCH-001854,EMP-004027,Corrective,11.77,820.19
MAINT-0000427,2024-09-05,LOC-0074,MCH-001781,EMP-002253,Corrective,8.58,882.64
MAINT-0000428,2025-05-20,LOC-0025,MCH-001823,EMP-000932,Preventive,18.22,273.4
MAINT-0000429,2020-12-30,LOC-0082,MCH-001908,EMP-003528,Corrective,5.03,789.56
MAINT-0000430,2025-06-27,LOC-0072,MCH-001977,EMP-002534,Preventive,15.55,220.2
MAINT-0000431,2023-04-03,LOC-0004,MCH-001072,EMP-003119,Corrective,6.26,117.95
MAINT-0000432,2025-08-09,LOC-0028,MCH-001942,EMP-004852,Preventive,1.31,464.3
MAINT-0000433,2025-05-18,LOC-0078,MCH-000740,EMP-003708,Inspection,16.6,546.72
MAINT-0000434,2025-10-30,LOC-0023,MCH-001201,EMP-002158,Inspection,16.79,280.94
MAINT-0000435,2024-10-11,LOC-0096,MCH-001316,EMP-001396,Inspection,15.15,212.39
MAINT-0000437,2024-04-08,LOC-0024,MCH-001543,EMP-004023,Preventive,13.02,288.41
MAINT-0000438,2025-04-02,LOC-0065,MCH-001576,EMP-003218,Preventive,23.15,645.01
MAINT-0000440,2025-01-01,LOC-0027,MCH-000713,EMP-004006,Preventive,6.89,901.38
MAINT-0000441,2025-06-17,LOC-0080,MCH-000053,EMP-000405,Preventive,4.29,1037.03
MAINT-0000442,2023-11-24,LOC-0078,MCH-001228,EMP-002467,Inspection,13.36,615.15
MAINT-0000443,2025-09-09,LOC-0010,MCH-000227,EMP-000908,Inspection,4.02,458.15
MAINT-0000444,2025-06-11,LOC-0035,MCH-000738,EMP-000163,Preventive,12.42,1344.27
MAINT-0000445,2022-10-08,LOC-0059,MCH-000523,EMP-003486,Preventive,12.88,676.81
MAINT-0000446,2024-05-01,LOC-0049,MCH-001248,EMP-001583,Inspection,2.11,157.09
MAINT-0000447,2024-03-24,LOC-0046,MCH-001456,EMP-003640,Inspection,4.1,0.0
MAINT-0000448,2025-12-12,LOC-0007,MCH-001993,EMP-004783,Corrective,4.96,917.15
MAINT-0000449,2024-10-07,LOC-0094,MCH-001565,EMP-003609,Emergency,10.2,1998.57
MAINT-0000450,2023-01-04,LOC-0008,MCH-001897,EMP-004328,Preventive,12.24,424.86
MAINT-0000451,2025-07-27,LOC-0027,MCH-000713,EMP-000407,Preventive,3.14,701.75
MAINT-0000452,2025-08-22,LOC-0062,MCH-001997,EMP-002483,Inspection,1.42,421.93
MAINT-0000453,2024-03-09,LOC-0048,MCH-000866,EMP-001554,Preventive,15.39,1020.24
MAINT-0000454,2025-05-25,LOC-0045,MCH-001126,EMP-003751,Emergency,11.81,459.76
MAINT-0000455,2025-06-07,LOC-0059,MCH-000797,EMP-004354,Inspection,9.53,336.48
MAINT-0000457,2025-12-23,LOC-0045,MCH-001998,EMP-001961,Preventive,3.32,109.02
MAINT-0000458,2025-11-09,LOC-0052,MCH-001431,EMP-004135,Preventive,14.68,290.65
MAINT-0000459,2024-05-10,LOC-0082,MCH-000079,EMP-001377,Corrective,10.61,1321.52
MAINT-0000460,2025-02-08,LOC-0094,MCH-000289,EMP-002266,Corrective,6.04,449.55
MAINT-0000461,2025-05-30,LOC-0089,MCH-001109,EMP-000563,Preventive,10.61,498.16
MAINT-0000462,2025-01-14,LOC-0073,MCH-001022,EMP-000350,Preventive,13.24,392.75
MAINT-0000463,2025-10-27,LOC-0052,MCH-001603,EMP-003689,Corrective,4.41,63.66
MAINT-0000464,2025-01-18,LOC-0011,MCH-000404,EMP-003800,Preventive,7.9,999.23
MAINT-0000465,2025-04-03,LOC-0019,MCH-001407,EMP-004405,Preventive,16.74,306.71
MAINT-0000466,2024-07-15,LOC-0063,MCH-001369,EMP-000208,Inspection,20.24,117.5
MAINT-0000467,2025-10-07,LOC-0025,MCH-000906,EMP-000805,Emergency,1.24,410.27
MAINT-0000468,2021-04-06,LOC-0068,MCH-000069,EMP-003446,Preventive,14.57,166.26
MAINT-0000469,2025-08-24,LOC-0050,MCH-000600,EMP-001024,Preventive,17.16,226.58
MAINT-0000470,2025-05-29,LOC-0052,MCH-001852,EMP-002740,Corrective,8.23,312.27
MAINT-0000471,2023-11-09,LOC-0069,MCH-001291,EMP-001207,Preventive,17.26,943.51
MAINT-0000472,2024-09-12,LOC-0084,MCH-000731,EMP-004831,Preventive,17.85,338.23
MAINT-0000473,2023-03-01,LOC-0088,MCH-001018,EMP-001366,Preventive,0.71,401.13
MAINT-0000474,2024-10-21,LOC-0018,MCH-000531,EMP-002948,Corrective,23.37,73.88
MAINT-0000475,2023-10-24,LOC-0044,MCH-001351,EMP-003102,Preventive,9.1,290.99
MAINT-0000476,2025-10-12,LOC-0032,MCH-001686,EMP-004524,Corrective,8.26,180.43
MAINT-0000477,2024-12-09,LOC-0034,MCH-000329,EMP-001543,Corrective,7.73,200.33
MAINT-0000478,2025-11-13,LOC-0077,MCH-000424,EMP-003556,Corrective,13.13,178.55
MAINT-0000479,2025-11-25,LOC-0089,MCH-001041,EMP-000743,Corrective,20.7,919.43
MAINT-0000480,2022-01-14,LOC-0037,MCH-000769,EMP-001610,Corrective,8.17,823.61
MAINT-0000481,2025-07-19,LOC-0028,MCH-000153,EMP-001010,Emergency,18.82,195.06
MAINT-0000482,2025-01-20,LOC-0018,MCH-001473,EMP-000737,Corrective,10.44,411.06
MAINT-0000483,2025-12-05,LOC-0060,MCH-001069,EMP-001615,Preventive,23.94,173.43
MAINT-0000484,2022-08-11,LOC-0080,MCH-000347,EMP-000149,Inspection,20.35,128.64
MAINT-0000487,2025-05-10,LOC-0028,MCH-001145,EMP-001618,Inspection,5.81,150.56
MAINT-0000488,2024-05-23,LOC-0029,MCH-000706,EMP-002228,Corrective,2.28,914.05
MAINT-0000489,2024-05-31,LOC-0049,MCH-000110,EMP-001762,Preventive,7.62,772.41
MAINT-0000490,2025-12-17,LOC-0065,MCH-001523,EMP-004676,Preventive,6.29,368.75
MAINT-0000491,2024-12-26,LOC-0073,MCH-000296,EMP-002625,Corrective,17.75,171.47
MAINT-0000492,2025-12-22,LOC-0064,MCH-001279,EMP-000238,Corrective,7.62,821.8
MAINT-0000493,2025-11-15,LOC-0051,MCH-000181,EMP-004506,Preventive,12.05,81.06
MAINT-0000494,2025-12-11,LOC-0010,MCH-000584,EMP-003712,Preventive,8.73,461.2
MAINT-0000495,2024-10-01,LOC-0079,MCH-000657,EMP-000819,Corrective,15.69,534.72
MAINT-0000496,2025-08-16,LOC-0088,MCH-001079,EMP-001008,Preventive,8.69,399.7
MAINT-0000497,2024-09-13,LOC-0067,MCH-000501,EMP-000339,Inspection,14.6,429.21
MAINT-0000498,2024-09-27,LOC-0092,MCH-001416,EMP-000303,Preventive,13.05,465.91
MAINT-0000500,2025-03-23,LOC-0035,MCH-000467,EMP-000935,Inspection,9.11,144.04
MAINT-0000501,2025-05-08,LOC-0098,MCH-001913,EMP-004688,Inspection,21.01,974.4
MAINT-0000502,2025-05-15,LOC-0008,MCH-000082,EMP-002218,Preventive,15.6,342.89
MAINT-0000503,2025-12-18,LOC-0062,MCH-000044,EMP-003508,Inspection,2.09,1294.21
MAINT-0000504,2022-09-12,LOC-0023,MCH-000324,EMP-001058,Inspection,5.63,467.1
MAINT-0000505,2023-09-16,LOC-0009,MCH-000450,EMP-004854,Inspection,20.02,431.88
MAINT-0000506,2023-12-03,LOC-0038,MCH-000884,EMP-002527,Preventive,17.55,441.41
MAINT-0000507,2025-10-12,LOC-0086,MCH-000764,EMP-000639,Inspection,1.2,0.0
MAINT-0000508,2025-12-20,LOC-0017,MCH-001082,EMP-004581,Corrective,7.79,167.43
MAINT-0000509,2025-08-28,LOC-0096,MCH-001105,EMP-003518,Preventive,11.39,284.27
MAINT-0000510,2025-05-20,LOC-0100,MCH-001352,EMP-004586,Inspection,6.82,314.62
MAINT-0000511,2025-08-25,LOC-0082,MCH-001096,EMP-001448,Preventive,17.39,997.22
MAINT-0000512,2025-11-15,LOC-0082,MCH-000389,EMP-004199,Preventive,13.16,798.28
MAINT-0000513,2025-03-06,LOC-0088,MCH-000140,EMP-002800,Inspection,21.61,227.61
MAINT-0000514,2025-10-22,LOC-0037,MCH-001449,EMP-002934,Inspection,12.32,214.86
MAINT-0000515,2023-08-19,LOC-0078,MCH-000443,EMP-000276,Preventive,23.4,400.58
MAINT-0000516,2025-10-01,LOC-0005,MCH-000318,EMP-004215,Preventive,6.84,1079.71
MAINT-0000517,2024-04-06,LOC-0082,MCH-001124,EMP-001859,Corrective,23.38,882.7
MAINT-0000518,2023-12-06,LOC-0034,MCH-000846,EMP-002137,Corrective,5.56,365.22
MAINT-0000519,2025-07-07,LOC-0045,MCH-000183,EMP-001741,Preventive,11.38,527.9
MAINT-0000520,2025-10-25,LOC-0020,MCH-001891,EMP-002332,Preventive,19.89,1416.88
MAINT-0000522,2023-06-26,LOC-0060,MCH-001297,EMP-001728,Preventive,20.89,313.56
MAINT-0000523,2025-04-27,LOC-0044,MCH-001004,EMP-000982,Preventive,8.19,651.24
MAINT-0000524,2025-12-14,LOC-0032,MCH-001843,EMP-003627,Preventive,7.46,415.18
MAINT-0000525,2022-04-25,LOC-0083,MCH-001570,EMP-004845,Preventive,7.93,335.55
MAINT-0000526,2021-09-28,LOC-0090,MCH-000258,EMP-000051,Inspection,3.61,197.38
MAINT-0000527,2025-05-31,LOC-0016,MCH-000231,EMP-000682,Corrective,2.48,760.32
MAINT-0000528,2025-03-05,LOC-0093,MCH-000545,EMP-002866,Inspection,6.05,663.66
MAINT-0000529,2025-08-14,LOC-0092,MCH-000697,EMP-004659,Corrective,6.01,569.33
MAINT-0000530,2025-06-28,LOC-0003,MCH-001177,EMP-003002,Inspection,20.37,435.13
MAINT-0000531,2021-02-16,LOC-0092,MCH-001274,EMP-004861,Corrective,17.7,338.91
MAINT-0000532,2025-12-02,LOC-0076,MCH-001394,EMP-004151,Inspection,15.09,950.32
MAINT-0000533,2025-06-11,LOC-0097,MCH-000345,EMP-003722,Corrective,20.94,1242.3
MAINT-0000534,2025-01-22,LOC-0001,MCH-000926,EMP-001236,Inspection,9.88,670.84
MAINT-0000535,2024-11-07,LOC-0001,MCH-001613,EMP-000218,Preventive,3.76,785.43
MAINT-0000536,2025-08-21,LOC-0071,MCH-001799,EMP-004893,Corrective,6.95,1181.31
MAINT-0000537,2025-01-16,LOC-0086,MCH-000976,EMP-002904,Preventive,11.81,442.97
MAINT-0000538,2024-09-22,LOC-0055,MCH-000763,EMP-004396,Preventive,1.06,849.41
MAINT-0000539,2023-12-03,LOC-0049,MCH-000847,EMP-001762,Emergency,21.78,341.73
MAINT-0000540,2024-03-03,LOC-0084,MCH-001549,EMP-004402,Corrective,14.92,391.1
MAINT-0000541,2024-08-12,LOC-0006,MCH-001792,EMP-003847,Preventive,17.96,916.33
MAINT-0000543,2024-04-19,LOC-0041,MCH-001269,EMP-002755,Inspection,4.56,863.48
MAINT-0000544,2025-04-21,LOC-0067,MCH-001318,EMP-000339,Preventive,10.79,45.44
MAINT-0000545,2025-09-18,LOC-0001,MCH-000926,EMP-003334,Corrective,3.73,640.57
MAINT-0000546,2025-07-06,LOC-0069,MCH-001788,EMP-002273,Preventive,12.52,1819.0
MAINT-0000547,2025-10-03,LOC-0015,MCH-001863,EMP-004924,Preventive,21.09,333.27
MAINT-0000548,2025-12-05,LOC-0070,MCH-001083,EMP-001534,Corrective,2.31,240.79
MAINT-0000549,2024-05-01,LOC-0095,MCH-001278,EMP-004471,Preventive,22.66,527.69
MAINT-0000550,2024-12-31,LOC-0031,MCH-000569,EMP-001002,Preventive,18.6,499.57
MAINT-0000551,2025-01-15,LOC-0030,MCH-001182,EMP-000384,Preventive,12.06,1200.91
MAINT-0000552,2025-05-22,LOC-0049,MCH-000459,EMP-001647,Emergency,9.04,1593.89
MAINT-0000554,2024-03-06,LOC-0051,MCH-000368,EMP-001295,Corrective,20.16,579.14
MAINT-0000555,2024-08-30,LOC-0058,MCH-001267,EMP-004560,Preventive,4.75,1039.23
MAINT-0000556,2024-04-02,LOC-0093,MCH-000545,EMP-001188,Preventive,6.07,442.26
MAINT-0000557,2025-04-22,LOC-0083,MCH-000218,EMP-001352,Corrective,7.47,312.67
MAINT-0000558,2024-07-11,LOC-0077,MCH-001809,EMP-002263,Preventive,6.63,394.3
MAINT-0000559,2025-12-28,LOC-0070,MCH-000611,EMP-002424,Inspection,7.64,116.78
MAINT-0000560,2025-04-04,LOC-0044,MCH-000128,EMP-004600,Corrective,20.48,762.13
MAINT-0000561,2024-07-09,LOC-0012,MCH-001626,EMP-002270,Corrective,19.44,1168.86
MAINT-0000562,2025-12-16,LOC-0030,MCH-000808,EMP-002065,Corrective,17.93,436.92
MAINT-0000563,2025-10-29,LOC-0023,MCH-001496,EMP-000501,Preventive,3.99,736.71
MAINT-0000564,2025-12-07,LOC-0015,MCH-000601,EMP-004257,Corrective,20.39,603.64
MAINT-0000565,2025-10-20,LOC-0076,MCH-000303,EMP-003994,Inspection,18.38,422.86
MAINT-0000566,2025-07-19,LOC-0077,MCH-000008,EMP-001687,Preventive,0.0,330.95
MAINT-0000567,2025-12-26,LOC-0041,MCH-001081,EMP-001821,Emergency,12.06,2308.06
MAINT-0000569,2025-03-08,LOC-0003,MCH-000229,EMP-003261,Preventive,15.67,242.26
MAINT-0000570,2025-02-20,LOC-0063,MCH-000907,EMP-001923,Preventive,22.08,981.07
MAINT-0000571,2025-08-27,LOC-0030,MCH-000086,EMP-002114,Preventive,1203.0,575.17
MAINT-0000572,2025-07-30,LOC-0059,MCH-000371,EMP-000197,Preventive,14.98,394.13
MAINT-0000573,2025-01-30,LOC-0089,MCH-000958,EMP-003151,Preventive,7.37,401.13
MAINT-0000574,2021-11-21,LOC-0038,MCH-000009,EMP-002420,Inspection,11.08,354.7
MAINT-0000575,2025-10-04,LOC-0090,MCH-001494,EMP-000480,Corrective,2.44,1169.56
MAINT-0000576,2023-01-18,LOC-0051,MCH-001283,EMP-001203,Preventive,14.23,507.97
MAINT-0000577,2025-10-10,LOC-0024,MCH-000983,EMP-003839,Preventive,12.32,372.05
MAINT-0000578,2025-04-30,LOC-0004,MCH-000208,EMP-004576,Preventive,7.61,123.43
MAINT-0000579,2025-06-11,LOC-0028,MCH-001089,EMP-002902,Corrective,3.51,607.18
MAINT-0000580,2024-04-06,LOC-0054,MCH-001007,EMP-002951,Inspection,3.27,367.8
MAINT-0000581,2025-07-06,LOC-0080,MCH-000890,EMP-003932,Preventive,16.41,525.8
MAINT-0000582,2024-08-12,LOC-0025,MCH-001426,EMP-004368,Preventive,6.38,73.76
MAINT-0000583,2024-02-16,LOC-0041,MCH-001195,EMP-001785,Corrective,11.06,268.98
MAINT-0000584,2025-11-03,LOC-0007,MCH-001492,EMP-002405,Corrective,8.81,758.87
MAINT-0000585,2023-10-21,LOC-0077,MCH-000850,EMP-002380,Preventive,18.59,503.3
MAINT-0000586,2025-12-31,LOC-0048,MCH-001927,EMP-000991,Corrective,18.8,242.09
MAINT-0000587,2025-09-14,LOC-0079,MCH-000657,EMP-002973,Preventive,13.41,359.1
MAINT-0000588,2024-02-22,LOC-0052,MCH-000937,EMP-000365,Corrective,22.62,221.02
MAINT-0000589,2025-08-20,LOC-0026,MCH-000726,EMP-001967,Corrective,14.51,353.64
MAINT-0000590,2024-01-07,LOC-0053,MCH-000599,EMP-001225,Corrective,13.35,1155.06
