machine_key,machine_id,location_key,machine_name,machine_type,installation_date,status
1312,MCH-001312,67,CNC Precision Mill 276,CNC Machine,2017-11-12,Operational
1313,MCH-001313,70,CNC Vertical Machining Center 277,CNC Machine,2017-08-23,Operational
1314,MCH-001314,23,High-Speed Labeling Machine 282,Packaging Machine,2016-05-22,Operational
1315,MCH-001315,84,Case Sealing System 283,Packaging Machine,2017-06-26,Operational
1316,MCH-001316,53,CNC Horizontal Machining Center 278,CNC Machine,2016-09-10,Operational
1317,MCH-001317,72,CNC Turning Center 279,CNC Machine,2016-09-11,Maintenance
1318,MCH-001318,28,Flexible Packaging Line 284,Packaging Machine,2017-07-21,Operational
1319,MCH-001319,58,Automated Carton Packer 285,Packaging Machine,2018-09-25,Operational
1320,MCH-001320,24,Servo Press System 248,Press Machine,2016-12-17,Operational
1321,MCH-001321,30,Hydraulic Press 249,Press Machine,2018-05-25,Operational
1322,MCH-001322,32,Mechanical Stamping Press 250,Press Machine,2017-07-28,Operational
1323,MCH-001323,3,Industrial Sawing Center 243,Cutting Machine,2016-09-12,Operational
1324,MCH-001324,16,Robotic Assembly Cell 267,Assembly Machine,2016-08-16,Inactive
1325,MCH-001325,21,CNC Precision Mill 280,CNC Machine,2017-12-01,Operational
1326,MCH-001326,73,Precision Assembly Line 268,Assembly Machine,2017-03-25,Operational
1327,MCH-001327,98,High-Speed Labeling Machine 286,Packaging Machine,2018-06-16,Operational
1328,MCH-001328,26,Case Sealing System 287,Packaging Machine,2018-05-21,Operational
1329,MCH-001329,66,Precision Forming Press 251,Press Machine,2017-09-08,Operational
1330,MCH-001330,66,Automated Assembly Cell 269,Assembly Machine,2017-11-07,Inactive
1331,MCH-001331,52,CNC Vertical Machining Center 281,CNC Machine,2017-02-23,Operational
1332,MCH-001332,96,Servo Assembly Station 270,Assembly Machine,2018-05-05,Operational
1333,MCH-001333,12,CNC Horizontal Machining Center 282,CNC Machine,2016-09-25,Operational
1334,MCH-001334,71,CNC Plasma Cutting System 244,Cutting Machine,2018-05-06,Maintenance
1335,MCH-001335,28,CNC Turning Center 283,CNC Machine,2016-08-23,Operational
1336,MCH-001336,42,Laser Cutting System 245,Cutting Machine,2016-04-21,Operational
1337,MCH-001337,85,Precision Slitting Machine 246,Cutting Machine,2017-07-31,Operational
1338,MCH-001338,70,Servo Press System 252,Press Machine,2016-09-27,Operational
1339,MCH-001339,99,Flexible Packaging Line 288,Packaging Machine,2016-02-07,Operational
1340,MCH-001340,60,Hydraulic Press 253,Press Machine,2017-11-06,Operational
1341,MCH-001341,8,Robotic Assembly Cell 271,Assembly Machine,2016-01-11,Operational
1342,MCH-001342,38,CNC Precision Mill 284,CNC Machine,2017-11-17,Maintenance
1343,MCH-001343,69,CNC Vertical Machining Center 285,CNC Machine,2018-11-03,Operational
1344,MCH-001344,81,CNC Horizontal Machining Center 286,CNC Machine,2017-05-19,Operational
1345,MCH-001345,86,Precision Assembly Line 272,Assembly Machine,2018-10-03,Operational
1346,MCH-001346,58,CNC Turning Center 287,CNC Machine,2018-12-11,Operational
1347,MCH-001347,72,CNC Precision Mill 288,CNC Machine,2017-03-27,Operational
1348,MCH-001348,82,Automated Carton Packer 289,Packaging Machine,2018-02-26,Operational
1349,MCH-001349,8,High-Speed Labeling Machine 290,Packaging Machine,2017-10-21,Operational
1350,MCH-001350,9,CNC Vertical Machining Center 289,CNC Machine,2016-04-10,Operational
1351,MCH-001351,47,Automated Assembly Cell 273,Assembly Machine,2018-09-10,Operational
1352,MCH-001352,4,CNC Horizontal Machining Center 290,CNC Machine,2018-03-30,Operational
1353,MCH-001353,19,Industrial Sawing Center 247,Cutting Machine,2017-02-18,Maintenance
1354,MCH-001354,8,CNC Turning Center 291,CNC Machine,2016-12-11,Maintenance
1355,MCH-001355,80,CNC Plasma Cutting System 248,Cutting Machine,2018-12-03,Operational
1356,MCH-001356,96,Mechanical Stamping Press 254,Press Machine,2016-06-26,Operational
1357,MCH-001357,47,Precision Forming Press 255,Press Machine,2018-08-22,Operational
1358,MCH-001358,42,Servo Assembly Station 274,Assembly Machine,2016-07-29,Operational
1359,MCH-001359,76,Laser Cutting System 249,Cutting Machine,2018-07-10,Operational
1360,MCH-001360,10,Robotic Assembly Cell 275,Assembly Machine,2018-07-28,Maintenance
1361,MCH-001361,62,Case Sealing System 291,Packaging Machine,2018-01-11,Operational
1362,MCH-001362,77,Precision Slitting Machine 250,Cutting Machine,2017-09-11,Inactive
1363,MCH-001363,47,CNC Precision Mill 292,CNC Machine,2018-12-03,Maintenance
1364,MCH-001364,47,Industrial Sawing Center 251,Cutting Machine,2017-04-05,Operational
1365,MCH-001365,27,CNC Plasma Cutting System 252,Cutting Machine,2017-08-29,Operational
1366,MCH-001366,87,Flexible Packaging Line 292,Packaging Machine,2017-08-09,Operational
1367,MCH-001367,37,CNC Vertical Machining Center 293,CNC Machine,2017-03-02,Operational
1368,MCH-001368,77,Automated Carton Packer 293,Packaging Machine,2018-11-19,Operational
1369,MCH-001369,14,Servo Press System 256,Press Machine,2018-02-26,Operational
1370,MCH-001370,99,Precision Assembly Line 276,Assembly Machine,2017-07-26,Operational
1371,MCH-001371,84,Laser Cutting System 253,Cutting Machine,2017-03-29,Inactive
1372,MCH-001372,99,CNC Horizontal Machining Center 294,CNC Machine,2016-05-09,Operational
1373,MCH-001373,91,High-Speed Labeling Machine 294,Packaging Machine,2016-01-16,Operational
1374,MCH-001374,15,Hydraulic Press 257,Press Machine,2017-03-11,Maintenance
1375,MCH-001375,84,Case Sealing System 295,Packaging Machine,2016-09-10,Operational
1376,MCH-001376,84,Flexible Packaging Line 296,Packaging Machine,2016-05-19,Operational
1377,MCH-001377,10,Precision Slitting Machine 254,Cutting Machine,2016-08-19,Operational
1378,MCH-001378,72,Automated Assembly Cell 277,Assembly Machine,2016-11-28,Operational
1379,MCH-001379,53,Mechanical Stamping Press 258,Press Machine,2018-08-30,Operational
1380,MCH-001380,4,Servo Assembly Station 278,Assembly Machine,2018-09-24,Operational
1381,MCH-001381,62,Robotic Assembly Cell 279,Assembly Machine,2017-08-25,Operational
1382,MCH-001382,60,CNC Turning Center 295,CNC Machine,2017-03-10,Operational
1383,MCH-001383,57,Precision Assembly Line 280,Assembly Machine,2016-09-17,Inactive
1384,MCH-001384,36,Precision Forming Press 259,Press Machine,2018-08-29,Operational
1385,MCH-001385,81,Industrial Sawing Center 255,Cutting Machine,2017-08-02,Operational
1386,MCH-001386,29,CNC Precision Mill 296,CNC Machine,2017-07-15,Operational
1387,MCH-001387,93,CNC Vertical Machining Center 297,CNC Machine,2018-09-13,Operational
1388,MCH-001388,97,CNC Horizontal Machining Center 298,CNC Machine,2016-05-31,Operational
1389,MCH-001389,88,CNC Plasma Cutting System 256,Cutting Machine,2017-12-11,Operational
1390,MCH-001390,34,Laser Cutting System 257,Cutting Machine,2016-03-13,Inactive
1391,MCH-001391,72,Automated Assembly Cell 281,Assembly Machine,2017-02-28,Operational
1392,MCH-001392,30,CNC Turning Center 299,CNC Machine,2017-02-01,Inactive
1393,MCH-001393,97,Precision Slitting Machine 258,Cutting Machine,2018-09-26,Operational
1394,MCH-001394,55,Industrial Sawing Center 259,Cutting Machine,2017-08-11,Operational
1395,MCH-001395,44,CNC Precision Mill 300,CNC Machine,2017-04-25,Operational
1396,MCH-001396,97,Servo Assembly Station 282,Assembly Machine,2017-07-10,Operational
1397,MCH-001397,8,Automated Carton Packer 297,Packaging Machine,2018-10-03,Operational
1398,MCH-001398,41,CNC Plasma Cutting System 260,Cutting Machine,2017-09-23,Maintenance
1399,MCH-001399,14,High-Speed Labeling Machine 298,Packaging Machine,2018-11-21,Operational
1400,MCH-001400,66,Robotic Assembly Cell 283,Assembly Machine,2017-12-18,Operational
1401,MCH-001401,11,Servo Press System 260,Press Machine,2016-06-17,Operational
1402,MCH-001402,45,Case Sealing System 299,Packaging Machine,2018-07-14,Operational
1403,MCH-001403,13,Flexible Packaging Line 300,Packaging Machine,2016-09-28,Operational
1404,MCH-001404,23,Laser Cutting System 261,Cutting Machine,2017-09-05,Operational
1405,MCH-001405,80,Precision Slitting Machine 262,Cutting Machine,2017-02-16,Maintenance
1406,MCH-001406,87,Precision Assembly Line 284,Assembly Machine,2018-04-14,Operational
1407,MCH-001407,43,Automated Carton Packer 301,Packaging Machine,2018-07-31,Operational
1408,MCH-001408,86,Industrial Sawing Center 263,Cutting Machine,2016-08-02,Operational
1409,MCH-001409,93,Hydraulic Press 261,Press Machine,2017-09-21,Operational
1410,MCH-001410,21,Automated Assembly Cell 285,Assembly Machine,2018-08-12,Operational
1411,MCH-001411,97,High-Speed Labeling Machine 302,Packaging Machine,2016-07-15,Operational
1412,MCH-001412,96,Servo Assembly Station 286,Assembly Machine,2016-04-04,Operational
1413,MCH-001413,1,CNC Plasma Cutting System 264,Cutting Machine,2016-10-25,Operational
1414,MCH-001414,84,CNC Vertical Machining Center 301,CNC Machine,2017-02-17,Operational
1415,MCH-001415,84,Robotic Assembly Cell 287,Assembly Machine,2018-12-29,Maintenance
1416,MCH-001416,60,Laser Cutting System 265,Cutting Machine,2018-02-22,Operational
1417,MCH-001417,59,Mechanical Stamping Press 262,Press Machine,2018-05-25,Operational
1418,MCH-001418,33,Precision Slitting Machine 266,Cutting Machine,2018-04-10,Operational
1419,MCH-001419,89,Precision Forming Press 263,Press Machine,2018-02-05,Operational
1420,MCH-001420,16,Precision Assembly Line 288,Assembly Machine,2017-04-10,Maintenance
1421,MCH-001421,45,Case Sealing System 303,Packaging Machine,2016-02-17,Operational
1422,MCH-001422,87,Servo Press System 264,Press Machine,2016-12-12,Unknown
1423,MCH-001423,2,Industrial Sawing Center 267,Cutting Machine,2018-10-30,Operational
1424,MCH-001424,65,Hydraulic Press 265,Press Machine,2018-11-09,Operational
1425,MCH-001425,67,Mechanical Stamping Press 266,Press Machine,2016-10-17,Operational
1426,MCH-001426,64,Automated Assembly Cell 289,Assembly Machine,2017-04-11,Operational
1427,MCH-001427,42,Precision Forming Press 267,Press Machine,2018-10-04,Operational
1428,MCH-001428,24,Servo Press System 268,Press Machine,2016-04-21,Operational
1429,MCH-001429,9,Flexible Packaging Line 304,Packaging Machine,2016-10-30,Operational
1430,MCH-001430,97,Hydraulic Press 269,Press Machine,2017-07-28,Operational
1431,MCH-001431,79,Mechanical Stamping Press 270,Press Machine,2018-06-01,Operational
1432,MCH-001432,6,Servo Assembly Station 290,Assembly Machine,2017-02-15,Operational
1433,MCH-001433,20,Automated Carton Packer 305,Packaging Machine,2017-04-10,Operational
1434,MCH-001434,34,Robotic Assembly Cell 291,Assembly Machine,2018-12-31,Operational
1435,MCH-001435,17,Precision Forming Press 271,Press Machine,2016-10-18,Operational
1436,MCH-001436,46,Precision Assembly Line 292,Assembly Machine,2018-10-24,Operational
1437,MCH-001437,43,High-Speed Labeling Machine 306,Packaging Machine,2018-03-10,Operational
1438,MCH-001438,46,Automated Assembly Cell 293,Assembly Machine,2018-08-15,Unknown
1439,MCH-001439,36,CNC Plasma Cutting System 268,Cutting Machine,2017-08-08,Operational
1440,MCH-001440,71,Servo Press System 272,Press Machine,2017-08-19,Operational
1441,MCH-001441,8,Servo Assembly Station 294,Assembly Machine,2016-12-19,Operational
1442,MCH-001442,75,Hydraulic Press 273,Press Machine,2017-04-07,Operational
1443,MCH-001443,4,Robotic Assembly Cell 295,Assembly Machine,2018-03-22,Operational
1444,MCH-001444,58,Precision Assembly Line 296,Assembly Machine,2017-11-29,Operational
1445,MCH-001445,67,Laser Cutting System 269,Cutting Machine,2016-03-25,Operational
1446,MCH-001446,28,Precision Slitting Machine 270,Cutting Machine,2016-03-31,Maintenance
1447,MCH-001447,81,Case Sealing System 307,Packaging Machine,2018-10-27,Maintenance
1448,MCH-001448,14,CNC Horizontal Machining Center 302,CNC Machine,2018-12-26,Maintenance
1449,MCH-001449,50,Mechanical Stamping Press 274,Press Machine,2018-07-02,Operational
1450,MCH-001450,44,CNC Turning Center 303,CNC Machine,2017-03-24,Inactive
1451,MCH-001451,82,Flexible Packaging Line 308,Packaging Machine,2016-03-07,Operational
1452,MCH-001452,38,CNC Precision Mill 304,CNC Machine,2017-04-09,Operational
1453,MCH-001453,86,Industrial Sawing Center 271,Cutting Machine,2017-05-05,Operational
1454,MCH-001454,23,CNC Vertical Machining Center 305,CNC Machine,2016-01-22,Unknown
1455,MCH-001455,21,Automated Carton Packer 309,Packaging Machine,2016-03-15,Operational
1456,MCH-001456,20,High-Speed Labeling Machine 310,Packaging Machine,2016-06-19,Operational
1457,MCH-001457,45,Precision Forming Press 275,Press Machine,2016-12-06,Operational
1458,MCH-001458,88,Automated Assembly Cell 297,Assembly Machine,2018-10-17,Operational
1459,MCH-001459,37,Servo Press System 276,Press Machine,2017-06-12,Inactive
1460,MCH-001460,17,CNC Plasma Cutting System 272,Cutting Machine,2017-11-29,Operational
1461,MCH-001461,40,Laser Cutting System 273,Cutting Machine,2018-12-04,Operational
1462,MCH-001462,89,Servo Assembly Station 298,Assembly Machine,2016-11-06,Maintenance
1463,MCH-001463,8,Precision Slitting Machine 274,Cutting Machine,2017-12-17,Operational
1464,MCH-001464,23,Industrial Sawing Center 275,Cutting Machine,2018-03-18,Operational
1465,MCH-001465,19,Hydraulic Press 277,Press Machine,2017-07-08,Operational
1466,MCH-001466,79,Mechanical Stamping Press 278,Press Machine,2018-06-12,Operational
1467,MCH-001467,12,CNC Plasma Cutting System 276,Cutting Machine,2017-09-07,Inactive
1468,MCH-001468,97,Laser Cutting System 277,Cutting Machine,2018-11-28,Inactive
1469,MCH-001469,87,CNC Horizontal Machining Center 306,CNC Machine,2017-08-23,Maintenance
1470,MCH-001470,92,Case Sealing System 311,Packaging Machine,2018-12-04,Operational
1471,MCH-001471,52,Precision Slitting Machine 278,Cutting Machine,2017-02-28,Operational
1472,MCH-001472,29,Flexible Packaging Line 312,Packaging Machine,2018-01-08,Operational
1473,MCH-001473,17,Precision Forming Press 279,Press Machine,2016-03-20,Operational
1474,MCH-001474,3,Automated Carton Packer 313,Packaging Machine,2016-10-12,Inactive
1475,MCH-001475,41,CNC Turning Center 307,CNC Machine,2018-07-11,Operational
1476,MCH-001476,52,Robotic Assembly Cell 299,Assembly Machine,2018-12-29,Operational
1477,MCH-001477,58,Precision Assembly Line 300,Assembly Machine,2017-07-14,Operational
1478,MCH-001478,27,CNC Precision Mill 308,CNC Machine,2017-05-08,Operational
1479,MCH-001479,89,Industrial Sawing Center 279,Cutting Machine,2017-06-24,Maintenance
1480,MCH-001480,83,CNC Vertical Machining Center 309,CNC Machine,2017-11-08,Operational
1481,MCH-001481,87,CNC Plasma Cutting System 280,Cutting Machine,2018-02-03,Maintenance
1482,MCH-001482,36,Automated Assembly Cell 301,Assembly Machine,2018-05-06,Unknown
1483,MCH-001483,19,High-Speed Labeling Machine 314,Packaging Machine,2018-01-20,Operational
1484,MCH-001484,76,Case Sealing System 315,Packaging Machine,2016-12-10,Operational
1485,MCH-001485,72,CNC Horizontal Machining Center 310,CNC Machine,2016-10-30,Operational
1486,MCH-001486,67,Servo Press System 280,Press Machine,2017-01-13,Operational
1487,MCH-001487,61,Servo Assembly Station 302,Assembly Machine,2018-10-09,Operational
1488,MCH-001488,19,Hydraulic Press 281,Press Machine,2017-01-29,Operational
1489,MCH-001489,63,Mechanical Stamping Press 282,Press Machine,2018-11-05,Operational
1490,MCH-001490,9,Robotic Assembly Cell 303,Assembly Machine,2017-10-21,Operational
1491,MCH-001491,30,Precision Assembly Line 304,Assembly Machine,2018-01-23,Operational
1492,MCH-001492,23,Precision Forming Press 283,Press Machine,2016-02-13,Operational
1493,MCH-001493,15,Laser Cutting System 281,Cutting Machine,2017-01-31,Maintenance
1494,MCH-001494,41,CNC Turning Center 311,CNC Machine,2016-12-15,Operational
1495,MCH-001495,94,Precision Slitting Machine 282,Cutting Machine,2018-08-03,Operational
1496,MCH-001496,60,CNC Precision Mill 312,CNC Machine,2016-10-17,Maintenance
1497,MCH-001497,64,Flexible Packaging Line 316,Packaging Machine,2018-08-10,Operational
1498,MCH-001498,81,Servo Press System 284,Press Machine,2018-10-08,Operational
1499,MCH-001499,77,Hydraulic Press 285,Press Machine,2016-04-05,Operational
1500,MCH-001500,85,Industrial Sawing Center 283,Cutting Machine,2017-07-29,Operational
1501,MCH-001501,75,Mechanical Stamping Press 286,Press Machine,2016-02-19,Maintenance
1502,MCH-001502,34,Automated Carton Packer 317,Packaging Machine,2018-12-21,Operational
1503,MCH-001503,54,Precision Forming Press 287,Press Machine,2018-05-21,Operational
1504,MCH-001504,68,High-Speed Labeling Machine 318,Packaging Machine,2016-08-17,Operational
1505,MCH-001505,12,Case Sealing System 319,Packaging Machine,2018-01-14,Operational
1506,MCH-001506,59,CNC Plasma Cutting System 284,Cutting Machine,2016-05-07,Operational
1507,MCH-001507,9,Flexible Packaging Line 320,Packaging Machine,2017-07-09,Operational
1508,MCH-001508,58,Servo Press System 288,Press Machine,2016-04-28,Maintenance
1509,MCH-001509,97,Laser Cutting System 285,Cutting Machine,2016-02-02,Maintenance
1510,MCH-001510,100,Precision Slitting Machine 286,Cutting Machine,2017-07-09,Operational
1511,MCH-001511,94,Automated Assembly Cell 305,Assembly Machine,2018-01-17,Operational
1512,MCH-001512,1,CNC Vertical Machining Center 313,CNC Machine,2017-12-06,Operational
1513,MCH-001513,49,Servo Assembly Station 306,Assembly Machine,2017-04-22,Operational
1514,MCH-001514,36,Robotic Assembly Cell 307,Assembly Machine,2018-01-25,Operational
1515,MCH-001515,77,Hydraulic Press 289,Press Machine,2016-05-21,Operational
1516,MCH-001516,3,Precision Assembly Line 308,Assembly Machine,2017-01-13,Operational
1517,MCH-001517,71,Automated Assembly Cell 309,Assembly Machine,2016-01-09,Operational
1518,MCH-001518,33,Automated Carton Packer 321,Packaging Machine,2016-12-20,Inactive
1519,MCH-001519,32,Industrial Sawing Center 287,Cutting Machine,2017-03-08,Operational
1520,MCH-001520,90,CNC Plasma Cutting System 288,Cutting Machine,2018-08-24,Operational
1521,MCH-001521,93,CNC Horizontal Machining Center 314,CNC Machine,2017-09-02,Operational
1522,MCH-001522,81,High-Speed Labeling Machine 322,Packaging Machine,2016-12-17,Operational
1523,MCH-001523,73,Servo Assembly Station 310,Assembly Machine,2016-05-30,Operational
1524,MCH-001524,12,Laser Cutting System 289,Cutting Machine,2017-12-03,Operational
1525,MCH-001525,45,Robotic Assembly Cell 311,Assembly Machine,2016-05-06,Operational
1526,MCH-001526,58,Case Sealing System 323,Packaging Machine,2016-05-27,Operational
1527,MCH-001527,67,Mechanical Stamping Press 290,Press Machine,2018-11-03,Maintenance
1528,MCH-001528,82,Precision Forming Press 291,Press Machine,2016-11-29,Operational
1529,MCH-001529,75,Flexible Packaging Line 324,Packaging Machine,2018-01-09,Unknown
1530,MCH-001530,42,Automated Carton Packer 325,Packaging Machine,2016-02-02,Operational
1531,MCH-001531,84,High-Speed Labeling Machine 326,Packaging Machine,2017-10-07,Operational
1532,MCH-001532,11,Case Sealing System 327,Packaging Machine,2017-09-09,Operational
1533,MCH-001533,35,Flexible Packaging Line 328,Packaging Machine,2017-03-26,Maintenance
1534,MCH-001534,81,Servo Press System 292,Press Machine,2016-06-15,Operational
1535,MCH-001535,87,Automated Carton Packer 329,Packaging Machine,2018-12-16,Maintenance
1536,MCH-001536,52,Hydraulic Press 293,Press Machine,2017-03-28,Operational
1537,MCH-001537,35,Precision Slitting Machine 290,Cutting Machine,2017-06-21,Operational
1538,MCH-001538,91,CNC Turning Center 315,CNC Machine,2018-04-24,Operational
1539,MCH-001539,14,Industrial Sawing Center 291,Cutting Machine,2018-05-05,Inactive
1540,MCH-001540,75,CNC Plasma Cutting System 292,Cutting Machine,2018-11-07,Operational
1541,MCH-001541,81,Laser Cutting System 293,Cutting Machine,2016-02-06,Operational
1542,MCH-001542,24,CNC Precision Mill 316,CNC Machine,2018-03-10,Operational
1543,MCH-001543,73,High-Speed Labeling Machine 330,Packaging Machine,2016-08-20,Operational
1544,MCH-001544,90,Mechanical Stamping Press 294,Press Machine,2016-12-10,Operational
1545,MCH-001545,72,Precision Forming Press 295,Press Machine,2018-08-29,Operational
1546,MCH-001546,18,Precision Slitting Machine 294,Cutting Machine,2016-05-05,Operational
1547,MCH-001547,36,CNC Vertical Machining Center 317,CNC Machine,2017-03-30,Maintenance
1548,MCH-001548,54,Servo Press System 296,Press Machine,2018-04-14,Inactive
1549,MCH-001549,95,Hydraulic Press 297,Press Machine,2018-11-13,Operational
1550,MCH-001550,78,Case Sealing System 331,Packaging Machine,2017-09-09,Operational
1551,MCH-001551,41,Flexible Packaging Line 332,Packaging Machine,2017-11-23,Operational
1552,MCH-001552,18,Automated Carton Packer 333,Packaging Machine,2017-02-03,Operational
1553,MCH-001553,75,Mechanical Stamping Press 298,Press Machine,2016-10-01,Operational
1554,MCH-001554,23,Precision Assembly Line 312,Assembly Machine,2016-01-28,Operational
1555,MCH-001555,15,CNC Horizontal Machining Center 318,CNC Machine,2017-09-04,Operational
1556,MCH-001556,18,CNC Turning Center 319,CNC Machine,2017-08-02,Operational
1557,MCH-001557,33,Industrial Sawing Center 295,Cutting Machine,2016-12-22,Operational
1558,MCH-001558,89,Automated Assembly Cell 313,Assembly Machine,2017-02-21,Operational
1559,MCH-001559,99,CNC Precision Mill 320,CNC Machine,2017-09-25,Operational
1560,MCH-001560,63,High-Speed Labeling Machine 334,Packaging Machine,2016-07-07,Operational
1561,MCH-001561,56,CNC Vertical Machining Center 321,CNC Machine,2016-04-10,Operational
1562,MCH-001562,95,CNC Plasma Cutting System 296,Cutting Machine,2017-03-31,Operational
1563,MCH-001563,23,Laser Cutting System 297,Cutting Machine,2017-11-01,Unknown
1564,MCH-001564,26,CNC Horizontal Machining Center 322,CNC Machine,2016-02-26,Operational
1565,MCH-001565,69,Servo Assembly Station 314,Assembly Machine,2016-05-13,Maintenance
1566,MCH-001566,6,Precision Forming Press 299,Press Machine,2016-06-04,Operational
1567,MCH-001567,17,Precision Slitting Machine 298,Cutting Machine,2018-04-03,Operational
1568,MCH-001568,39,CNC Turning Center 323,CNC Machine,2016-09-16,Operational
1569,MCH-001569,83,Industrial Sawing Center 299,Cutting Machine,2018-11-17,Inactive
1570,MCH-001570,61,CNC Precision Mill 324,CNC Machine,2016-10-06,Operational
1571,MCH-001571,78,Robotic Assembly Cell 315,Assembly Machine,2017-07-02,Operational
1572,MCH-001572,29,Servo Press System 300,Press Machine,2016-02-19,Operational
1573,MCH-001573,20,Case Sealing System 335,Packaging Machine,2017-04-30,Operational
1574,MCH-001574,35,CNC Vertical Machining Center 325,CNC Machine,2017-05-31,Operational
1575,MCH-001575,32,Hydraulic Press 301,Press Machine,2018-08-17,Operational
1576,MCH-001576,40,Flexible Packaging Line 336,Packaging Machine,2018-06-17,Operational
1577,MCH-001577,76,CNC Plasma Cutting System 300,Cutting Machine,2017-05-25,Operational
1578,MCH-001578,24,Mechanical Stamping Press 302,Press Machine,2016-03-22,Operational
1579,MCH-001579,38,Laser Cutting System 301,Cutting Machine,2016-07-07,Maintenance
1580,MCH-001580,84,Precision Assembly Line 316,Assembly Machine,2016-01-24,Operational
1581,MCH-001581,54,CNC Horizontal Machining Center 326,CNC Machine,2018-12-28,Operational
1582,MCH-001582,6,Automated Assembly Cell 317,Assembly Machine,2016-11-02,Maintenance
1583,MCH-001583,4,Servo Assembly Station 318,Assembly Machine,2018-05-03,Operational
1584,MCH-001584,34,Precision Forming Press 303,Press Machine,2018-05-17,Operational
1585,MCH-001585,15,Automated Carton Packer 337,Packaging Machine,2018-05-22,Operational
1586,MCH-001586,50,CNC Turning Center 327,CNC Machine,2016-10-27,Operational
1587,MCH-001587,100,CNC Precision Mill 328,CNC Machine,2017-03-08,Operational
1588,MCH-001588,66,Servo Press System 304,Press Machine,2017-08-07,Operational
1589,MCH-001589,7,Robotic Assembly Cell 319,Assembly Machine,2016-05-15,Operational
1590,MCH-001590,5,Precision Slitting Machine 302,Cutting Machine,2016-02-27,Operational
1591,MCH-001591,3,Industrial Sawing Center 303,Cutting Machine,2017-11-21,Operational
1592,MCH-001592,77,CNC Vertical Machining Center 329,CNC Machine,2016-09-01,Unknown
1593,MCH-001593,25,Hydraulic Press 305,Press Machine,2016-11-26,Operational
1594,MCH-001594,23,Mechanical Stamping Press 306,Press Machine,2017-04-24,Operational
1595,MCH-001595,45,CNC Horizontal Machining Center 330,CNC Machine,2018-02-17,Operational
1596,MCH-001596,52,Precision Assembly Line 320,Assembly Machine,2017-07-29,Operational
1597,MCH-001597,7,High-Speed Labeling Machine 338,Packaging Machine,2018-11-16,Operational
1598,MCH-001598,92,Case Sealing System 339,Packaging Machine,2017-09-09,Maintenance
1599,MCH-001599,68,CNC Turning Center 331,CNC Machine,2017-05-21,Operational
1600,MCH-001600,53,CNC Precision Mill 332,CNC Machine,2017-09-22,Operational
1601,MCH-001601,93,CNC Plasma Cutting System 304,Cutting Machine,2018-09-20,Operational
1602,MCH-001602,98,Laser Cutting System 305,Cutting Machine,2017-04-22,Operational
1603,MCH-001603,6,Precision Slitting Machine 306,Cutting Machine,2016-10-24,Operational
1604,MCH-001604,86,CNC Vertical Machining Center 333,CNC Machine,2018-11-28,Operational
1605,MCH-001605,65,Flexible Packaging Line 340,Packaging Machine,2017-03-12,Operational
1606,MCH-001606,56,Automated Carton Packer 341,Packaging Machine,2018-10-20,Maintenance
1607,MCH-001607,7,Industrial Sawing Center 307,Cutting Machine,2017-06-29,Operational
1608,MCH-001608,61,Precision Forming Press 307,Press Machine,2018-10-31,Operational
1609,MCH-001609,37,Automated Assembly Cell 321,Assembly Machine,2018-02-25,Maintenance
1610,MCH-001610,90,CNC Plasma Cutting System 308,Cutting Machine,2017-08-20,Operational
1611,MCH-001611,14,Laser Cutting System 309,Cutting Machine,2016-09-19,Operational
1612,MCH-001612,5,High-Speed Labeling Machine 342,Packaging Machine,2017-04-02,Operational
1613,MCH-001613,24,Precision Slitting Machine 310,Cutting Machine,2018-06-18,Inactive
1614,MCH-001614,43,CNC Horizontal Machining Center 334,CNC Machine,2018-11-22,Operational
1615,MCH-001615,66,Servo Press System 308,Press Machine,2018-02-05,Inactive
1616,MCH-001616,70,Servo Assembly Station 322,Assembly Machine,2018-03-29,Operational
1617,MCH-001617,67,Industrial Sawing Center 311,Cutting Machine,2018-02-16,Operational
1618,MCH-001618,13,CNC Turning Center 335,CNC Machine,2018-03-17,Operational
1619,MCH-001619,82,CNC Precision Mill 336,CNC Machine,2017-06-07,Inactive
1620,MCH-001620,89,CNC Vertical Machining Center 337,CNC Machine,2018-09-20,Operational
1621,MCH-001621,67,CNC Plasma Cutting System 312,Cutting Machine,2016-01-05,Operational
1622,MCH-001622,55,Hydraulic Press 309,Press Machine,2018-08-30,Operational
1623,MCH-001623,53,Robotic Assembly Cell 323,Assembly Machine,2018-12-10,Operational
1624,MCH-001624,59,Case Sealing System 343,Packaging Machine,2016-01-28,Operational
1625,MCH-001625,19,Flexible Packaging Line 344,Packaging Machine,2018-02-03,Operational
1626,MCH-001626,58,CNC Horizontal Machining Center 338,CNC Machine,2018-09-13,Operational
1627,MCH-001627,54,Laser Cutting System 313,Cutting Machine,2018-11-21,Inactive
1628,MCH-001628,51,Mechanical Stamping Press 310,Press Machine,2018-02-19,Operational
1629,MCH-001629,39,CNC Turning Center 339,CNC Machine,2018-05-21,Operational
1630,MCH-001630,76,Precision Assembly Line 324,Assembly Machine,2017-09-01,Operational
1631,MCH-001631,42,Precision Forming Press 311,Press Machine,2017-01-16,Operational
1632,MCH-001632,79,Automated Assembly Cell 325,Assembly Machine,2017-07-08,Operational
1633,MCH-001633,7,Servo Press System 312,Press Machine,2017-07-16,Operational
